"uuid:ID","codeSystem","code","id","instanceType","decode","codeSystemVersion"
"01faa6d5-a467-4c3f-9a27-46f85966f0ca","http://www.cdisc.org","C113380","Code_169","Code","Disabling Adverse Event","2023-12-15"
"c009fcbc-88ee-432a-b006-99da0fcb997c","http://www.cdisc.org","C49487","Code_170","Code","No","2023-12-15"
"5c619df3-c4fd-41ba-9c6d-d7b56ca14c17","http://www.cdisc.org","C49488","Code_171","Code","Yes","2023-12-15"
"aad6f1c9-4896-4ed5-a6f9-f67038dfe9f6","http://www.cdisc.org","C48275","Code_172","Code","Death Related to Adverse Event","2023-12-15"
"3c4c6838-8bfa-4031-ac42-a4e4e72a48de","http://www.cdisc.org","C49487","Code_173","Code","No","2023-12-15"
"5fda57c8-a3b1-4187-909c-d7fb087976ed","http://www.cdisc.org","C49488","Code_174","Code","Yes","2023-12-15"
"3c68396d-a3b0-4cc1-acd1-8913053cf8c4","http://www.cdisc.org","C83052","Code_175","Code","Adverse Event associated with Hospitalization","2023-12-15"
"88904456-aa9b-4375-af0e-1b9525c2ac1a","http://www.cdisc.org","C49487","Code_176","Code","No","2023-12-15"
"b1a82560-b3ed-41de-9445-793067c9a769","http://www.cdisc.org","C49488","Code_177","Code","Yes","2023-12-15"
"9ce45978-4987-4e19-a5a0-a3452c4e285f","http://www.cdisc.org","C84266","Code_178","Code","Life Threatening Adverse Event","2023-12-15"
"0972cbc7-47db-4acc-92eb-50f9607db0b2","http://www.cdisc.org","C49487","Code_179","Code","No","2023-12-15"
"98e13329-0ccf-4472-ad6a-a55272dac310","http://www.cdisc.org","C49488","Code_180","Code","Yes","2023-12-15"
"85bf8d2d-5802-4f42-a220-e0c83c623b8c","http://www.cdisc.org","C83214","Code_181","Code","Adverse Event Occurred with Overdose","2023-12-15"
"3b44cc42-1e53-40dd-ad57-35cdd4b07521","http://www.cdisc.org","C49487","Code_182","Code","No","2023-12-15"
"f2bd3857-3d46-4cdf-9048-3b05b54ecad8","http://www.cdisc.org","C49488","Code_183","Code","Yes","2023-12-15"
"f844de35-042a-4f6a-8cc5-73f347139b58","http://www.cdisc.org","C83053","Code_184","Code","Adverse Event Associated with Serious Medical Event","2023-12-15"
"8403e008-133c-4cce-b35e-f0bf56d68eb0","http://www.cdisc.org","C49487","Code_185","Code","No","2023-12-15"
"6b968917-fbe4-4830-afd0-dda0bb6ceb35","http://www.cdisc.org","C49488","Code_186","Code","Yes","2023-12-15"
"1b1e25d2-f508-498f-b337-9064c5716546","http://www.cdisc.org","C83199","Code_187","Code","Adverse Event Concomitant Treatment","2023-12-15"
"4483933d-9d4c-4acd-807e-3d429d86eb90","http://www.cdisc.org","C83215","Code_188","Code","Adverse Event Start Date Time","2023-12-15"
"54a06724-a2e2-4ac8-babe-6e043e710f42","http://www.cdisc.org","C83201","Code_189","Code","Adverse Event End Date Time","2023-12-15"
"354526cb-3ddc-43a3-a324-9902161ebdd4","http://www.cdisc.org","C179175","Code_190","Code","Solicited Adverse Event","2023-12-15"
"4e85e669-ac13-4b62-93ae-421ca36fdfac","http://www.cdisc.org","C25298","Code_191","Code","SYSBP","2023-12-15"
"eba1819f-fdb4-4715-8397-1a61c615b520","http://www.cdisc.org","C77140","Code_192","Code","Clinical Test Result","2023-12-15"
"214a5188-4019-4014-b7e7-30ef05cad892","http://www.cdisc.org","C49669","Code_193","Code","Unit of Pressure","2023-12-15"
"81148781-8aec-46cd-9903-949ee9be81e6","http://www.cdisc.org","C62122","Code_194","Code","Sitting","2023-12-15"
"ee27a213-888f-4ad5-9776-4188615a3c63","http://www.cdisc.org","C62166","Code_195","Code","Standing","2023-12-15"
"b3b0bfe3-1e05-4154-99b4-f83c1ca0425b","http://www.cdisc.org","C62167","Code_196","Code","Supine Position","2023-12-15"
"69b90084-8a7c-4214-82e0-72a632155a2e","http://www.cdisc.org","C62164","Code_197","Code","Body Position","2023-12-15"
"b939ee44-dbee-4e1e-be07-9704b6e129c2","http://www.cdisc.org","C12681","Code_198","Code","Brachial Artery","2023-12-15"
"e15c8952-620d-4331-a134-41120fc0c855","http://www.cdisc.org","C12687","Code_199","Code","Common Carotid Artery","2023-12-15"
"71ad2077-49bd-41ab-935f-0ab00f992106","http://www.cdisc.org","C32478","Code_200","Code","Dorsalis Pedis Artery","2023-12-15"
"2aff1d94-6430-46e5-a59d-ddbc115fc6ed","http://www.cdisc.org","C12715","Code_201","Code","Femoral Artery","2023-12-15"
"35f66b4a-fe99-49be-8fb0-7e21fabc9ab5","http://www.cdisc.org","C12838","Code_202","Code","Radial Artery","2023-12-15"
"8f55a357-f757-44e8-8cc0-c1d538939118","http://www.cdisc.org","C13717","Code_203","Code","Anatomic Site","2023-12-15"
"6e2511df-558b-4965-9692-98b83170dc9a","http://www.cdisc.org","C25229","Code_204","Code","Left","2023-12-15"
"7d69bcd1-aa64-4ca5-9118-6546e4d3545c","http://www.cdisc.org","C25228","Code_205","Code","Right","2023-12-15"
"612f76b2-ecc1-4abd-ab49-d96a405973bd","http://www.cdisc.org","C25185","Code_206","Code","Laterality","2023-12-15"
"1da4a4e4-d9df-42d3-b11b-2878e5514ac7","http://www.cdisc.org","C25298","Code_207","Code","SYSBP","2023-12-15"
"62077a5a-779e-4025-90f0-a78dc8a8a98b","http://www.cdisc.org","C25299","Code_208","Code","DIABP","2023-12-15"
"87a0cdea-0bb0-457a-a4d4-2ab5515d6b10","http://www.cdisc.org","C77140","Code_209","Code","Clinical Test Result","2023-12-15"
"69632977-c045-4846-b5e5-8e9fd97a3dcf","http://www.cdisc.org","C49669","Code_210","Code","Unit of Pressure","2023-12-15"
"9b5a97a6-27f6-4b7a-a7e9-faa171d1f829","http://www.cdisc.org","C62122","Code_211","Code","Sitting","2023-12-15"
"c1af18fe-8ed4-4fbb-b95f-e0bdb086fd44","http://www.cdisc.org","C62166","Code_212","Code","Standing","2023-12-15"
"8e9b43bd-b250-40a7-88e9-5462bd895c70","http://www.cdisc.org","C62167","Code_213","Code","Supine Position","2023-12-15"
"cc1391c4-1a90-42e9-87c4-8f02d284ba45","http://www.cdisc.org","C62164","Code_214","Code","Body Position","2023-12-15"
"259bc4ab-f94a-45c4-a810-ad04441ec65f","http://www.cdisc.org","C12681","Code_215","Code","Brachial Artery","2023-12-15"
"da3e565f-789a-41eb-9f16-c53cc5d77ab6","http://www.cdisc.org","C12687","Code_216","Code","Common Carotid Artery","2023-12-15"
"9ec84aa8-0618-49ab-be12-35694f281b7d","http://www.cdisc.org","C32478","Code_217","Code","Dorsalis Pedis Artery","2023-12-15"
"c4fd4129-e06a-43e8-9ede-0f7fcbb872f4","http://www.cdisc.org","C12715","Code_218","Code","Femoral Artery","2023-12-15"
"9b73551a-db20-40ab-a40b-ee07d5d26e99","http://www.cdisc.org","C12838","Code_219","Code","Radial Artery","2023-12-15"
"195954ad-2e39-462b-825e-a0852a889d29","http://www.cdisc.org","C13717","Code_220","Code","Anatomic Site","2023-12-15"
"60350986-b96f-4a53-9228-a2ade3b46c95","http://www.cdisc.org","C25229","Code_221","Code","Left","2023-12-15"
"ed9934db-cbc2-4d97-8701-ee9c8f2ab721","http://www.cdisc.org","C25228","Code_222","Code","Right","2023-12-15"
"663e9091-f0c1-465f-a5f2-b734154cde5e","http://www.cdisc.org","C25185","Code_223","Code","Laterality","2023-12-15"
"12090377-5fcf-40b9-b28e-05a905b85d82","http://www.cdisc.org","C25299","Code_224","Code","DIABP","2023-12-15"
"8fa8e40a-4fdd-4c8d-9fad-db869813e917","http://www.cdisc.org","C174446","Code_225","Code","TEMP","2023-12-15"
"4a004bff-4493-48ed-95ce-66355926f393","http://www.cdisc.org","C77140","Code_226","Code","Clinical Test Result","2023-12-15"
"80a3f0e2-b7e3-4378-a693-f0e2658cd6e1","http://www.cdisc.org","C42559","Code_227","Code","Degree Celsius","2023-12-15"
"eb1704e6-c85a-4272-b1d7-6063fe87366a","http://www.cdisc.org","C44277","Code_228","Code","Degree Fahrenheit","2023-12-15"
"b9136838-1c96-43ad-9a93-451a0e23e09e","http://www.cdisc.org","C42537","Code_229","Code","Kelvin","2023-12-15"
"ee913702-8bde-4716-839a-5cd5574bf457","http://www.cdisc.org","C44276","Code_230","Code","Unit of Temperature","2023-12-15"
"1c0e5b96-4e65-4b3d-8a73-1e6a30122e0b","http://www.cdisc.org","C12674","Code_231","Code","Axilla","2023-12-15"
"f73ee912-eebb-488d-a104-5a9fc8f7bc97","http://www.cdisc.org","C12394","Code_232","Code","Ear","2023-12-15"
"27f0839e-46b9-4f08-9f54-e17e1f550023","http://www.cdisc.org","C89803","Code_233","Code","Forehead","2023-12-15"
"f7ab67f9-0a3f-438c-b2a5-bf20c1115585","http://www.cdisc.org","C12421","Code_234","Code","Oral Cavity","2023-12-15"
"e9c40c73-6258-45aa-9eb7-a5504aa67431","http://www.cdisc.org","C12390","Code_235","Code","Rectum","2023-12-15"
"668927f4-bba0-427f-8934-87b99b3617f1","http://www.cdisc.org","C13717","Code_236","Code","Anatomic Site","2023-12-15"
"0306914a-9489-4ab8-a6a6-8e19e6dc11cc","http://www.cdisc.org","C174446","Code_237","Code","TEMP","2023-12-15"
"4e87a4d5-0bd5-4f0c-9d54-327dba6f43f5","http://www.cdisc.org","C25208","Code_238","Code","WEIGHT","2023-12-15"
"35481fb2-c589-4bdf-bc1d-dbd09f06f301","http://www.cdisc.org","C77140","Code_239","Code","Clinical Test Result","2023-12-15"
"3039fee6-6a58-450c-8fc8-7f6de5cca90c","http://www.cdisc.org","C48531","Code_240","Code","Pound","2023-12-15"
"04c9951e-c6ea-4dec-bff8-3817b132f1f0","http://www.cdisc.org","C48155","Code_241","Code","Gram","2023-12-15"
"d85c5c8f-df57-4ffc-9101-ce8f4803ce64","http://www.cdisc.org","C28252","Code_242","Code","Kilogram","2023-12-15"
"5fdb7957-baf8-48d3-b481-9fad04a39c49","http://www.cdisc.org","C48208","Code_243","Code","Unit of Weight","2023-12-15"
"1d7d88f9-7bec-485d-a175-8f0ed83266e3","http://www.cdisc.org","C25208","Code_244","Code","WEIGHT","2023-12-15"
"8a6dc5b6-2f36-4deb-ba7f-b0cbfa0eca98","http://www.cdisc.org","C25347","Code_245","Code","HEIGHT","2023-12-15"
"bd9f07d7-0f00-4b6f-b937-e1e13c072c53","http://www.cdisc.org","C77140","Code_246","Code","Clinical Test Result","2023-12-15"
"2ac9121c-1921-438a-9ecd-6f6eb775d76b","http://www.cdisc.org","C49668","Code_247","Code","Centimeter","2023-12-15"
"ee24f4a5-d4ba-45d4-9242-541eb0e97c18","http://www.cdisc.org","C48500","Code_248","Code","Inch","2023-12-15"
"dd025fe4-1b2e-47d0-8a80-3b7e31517c8c","http://www.cdisc.org","C41139","Code_249","Code","Meter","2023-12-15"
"bcce95d2-3ce9-4a1e-9c43-679b6160c129","http://www.cdisc.org","C168688","Code_250","Code","Unit of Height","2023-12-15"
"ce9e2746-a152-4356-877d-24ef29e67e73","http://www.cdisc.org","C25347","Code_251","Code","HEIGHT","2023-12-15"
"04950cd3-eebd-4be3-9bf5-4c34f19ca228","http://www.cdisc.org","C64433","Code_252","Code","ALT","2023-12-15"
"3c5501c1-ba4f-438a-bf1e-5d903ec872e9","http://www.cdisc.org","C36292","Code_253","Code","Laboratory Test Result","2023-12-15"
"3e0f3310-69a3-455f-aa97-281b597a78dc","http://www.cdisc.org","C67456","Code_254","Code","Unit per Liter","2023-12-15"
"0dcd3630-7e07-4932-a46c-98c41f54f60e","http://www.cdisc.org","C67397","Code_255","Code","Microkatal per Liter","2023-12-15"
"bd18e79e-0dd3-49c8-b3b7-ff749ed2e040","http://www.cdisc.org","C67376","Code_256","Code","International Unit per Liter","2023-12-15"
"c5e05051-735c-4fba-afb6-e34e5851d92e","http://www.cdisc.org","C70510","Code_257","Code","Nanokatal per Liter","2023-12-15"
"f123657e-a81e-4593-a3ec-31704b8405df","http://www.cdisc.org","C67365","Code_258","Code","Unit of Catalytic Activity Concentration","2023-12-15"
"344805be-aa7d-4b04-a81c-51cc55c3272f","http://www.cdisc.org","C70713","Code_259","Code","Biospecimen Type","2023-12-15"
"bcb9cc1d-5e8c-47f2-96ca-cf051d1b5a01","http://www.cdisc.org","C49487","Code_260","Code","No","2023-12-15"
"fa4aea34-cf3e-49b3-b988-071419101eca","http://www.cdisc.org","C49488","Code_261","Code","Yes","2023-12-15"
"de9fdbcc-594b-48de-955e-d5da870fea74","http://www.cdisc.org","C83309","Code_262","Code","Laboratory Test Fasting Status","2023-12-15"
"7a2f7636-6de7-42eb-abd1-be4a7c3ab634","http://www.cdisc.org","C64433","Code_263","Code","ALT","2023-12-15"
"9152d937-8576-45cf-a811-07af25b873f0","http://www.cdisc.org","C64431","Code_264","Code","ALB","2023-12-15"
"86dc757b-69a1-4fc1-8003-b5feb1bce513","http://www.cdisc.org","C36292","Code_265","Code","Laboratory Test Result","2023-12-15"
"b46ca828-54bf-48c8-be18-293b64121b24","http://www.cdisc.org","C70713","Code_266","Code","Biospecimen Type","2023-12-15"
"b6484432-2beb-463c-a7df-446ba1aec188","http://www.cdisc.org","C49487","Code_267","Code","No","2023-12-15"
"e5aee0a3-5604-4c76-b7b3-a739a1a26f7c","http://www.cdisc.org","C49488","Code_268","Code","Yes","2023-12-15"
"5c94724c-74c8-457f-94c6-29c7177cfa1f","http://www.cdisc.org","C83309","Code_269","Code","Laboratory Test Fasting Status","2023-12-15"
"5655a009-63df-44af-a5ef-895ff51b48dc","http://www.cdisc.org","C64431","Code_270","Code","ALB","2023-12-15"
"53bdd2e6-b163-4233-a311-2086bfa777ec","http://www.cdisc.org","C64432","Code_271","Code","ALP","2023-12-15"
"3f586f5a-9205-4ab2-875e-172b283b5f2d","http://www.cdisc.org","C36292","Code_272","Code","Laboratory Test Result","2023-12-15"
"f2ead786-6f29-45af-a135-940b8337b734","http://www.cdisc.org","C67456","Code_273","Code","Unit per Liter","2023-12-15"
"52111394-1de3-432a-a925-8cf098f7e175","http://www.cdisc.org","C67397","Code_274","Code","Microkatal per Liter","2023-12-15"
"b7395739-b31c-495d-b1f6-2080836021de","http://www.cdisc.org","C67376","Code_275","Code","International Unit per Liter","2023-12-15"
"7cae5d27-9e8a-40ec-8f0c-ccddb70e2330","http://www.cdisc.org","C67365","Code_276","Code","Unit of Catalytic Activity Concentration","2023-12-15"
"09eb0fef-a782-4d8e-8f43-5ce841f708c9","http://www.cdisc.org","C70713","Code_277","Code","Biospecimen Type","2023-12-15"
"e337e7b9-00d2-4548-b697-0225bd1222d4","http://www.cdisc.org","C49487","Code_278","Code","No","2023-12-15"
"df28984e-5971-43b9-bb35-8df2c46f6b64","http://www.cdisc.org","C49488","Code_279","Code","Yes","2023-12-15"
"8359a8a0-2800-49e6-b2ea-2fbc1476a473","http://www.cdisc.org","C83309","Code_280","Code","Laboratory Test Fasting Status","2023-12-15"
"bbffa55a-3a45-4839-a4a4-9d31926d142e","http://www.cdisc.org","C64432","Code_281","Code","ALP","2023-12-15"
"43806e36-3c82-4099-8307-a5fd99c921ed","http://www.cdisc.org","C64467","Code_282","Code","AST","2023-12-15"
"e31bb009-b033-4662-9a5d-2e8e9d49cfa5","http://www.cdisc.org","C36292","Code_283","Code","Laboratory Test Result","2023-12-15"
"a16ab332-bfad-4f73-bdd8-60da168cf5f6","http://www.cdisc.org","C67456","Code_284","Code","Unit per Liter","2023-12-15"
"98e8c5fa-bbce-49f4-b710-fd1000e56a8f","http://www.cdisc.org","C67397","Code_285","Code","Microkatal per Liter","2023-12-15"
"94d3c05b-1d24-40c7-8c55-6383ee232a50","http://www.cdisc.org","C67376","Code_286","Code","International Unit per Liter","2023-12-15"
"99097a5d-3a7c-4c7f-9fe8-81d95ac50b6c","http://www.cdisc.org","C67365","Code_287","Code","Unit of Catalytic Activity Concentration","2023-12-15"
"d89bda5d-ed54-434e-a04d-46ead7d1c053","http://www.cdisc.org","C70713","Code_288","Code","Biospecimen Type","2023-12-15"
"f24ddd01-a5cc-4188-96b3-ed1ac3a3f4e1","http://www.cdisc.org","C49487","Code_289","Code","No","2023-12-15"
"c5bd7de6-944e-4d31-83a6-8afab864f126","http://www.cdisc.org","C49488","Code_290","Code","Yes","2023-12-15"
"b751ef56-dabc-49a6-9975-ec15427b2fb2","http://www.cdisc.org","C83309","Code_291","Code","Laboratory Test Fasting Status","2023-12-15"
"bbc91441-96d4-4518-8dd6-ce8eccc2c7b4","http://www.cdisc.org","C64467","Code_292","Code","AST","2023-12-15"
"88bfd833-c493-4106-8da3-b1773258ef43","http://www.cdisc.org","C64547","Code_293","Code","CREAT","2023-12-15"
"10f2df08-4cbd-4140-8d78-d7e9e2c929e7","http://www.cdisc.org","C36292","Code_294","Code","Laboratory Test Result","2023-12-15"
"51519654-97d4-4d08-bce4-bff05d4dd01e","http://www.cdisc.org","C67015","Code_295","Code","Milligram per Deciliter","2023-12-15"
"6c18866e-4b9e-468d-a66a-677966e53ec2","http://www.cdisc.org","C64572","Code_296","Code","Microgram per Milliliter","2023-12-15"
"d6c76219-f674-4743-8027-335595c8efce","http://www.cdisc.org","C64387","Code_297","Code","Millimole per Liter","2023-12-15"
"f20a1c1e-97c7-441c-a33f-c820c543dfa8","http://www.cdisc.org","C48508","Code_298","Code","Micromole per Liter","2023-12-15"
"8dd49d52-6750-447d-ad90-b6b35847fbc4","http://www.cdisc.org","C48207","Code_299","Code","Unit of Concentration","2023-12-15"
"727b5e1d-25cd-4df2-bd6b-6cf66dbe6c07","http://www.cdisc.org","C70713","Code_300","Code","Biospecimen Type","2023-12-15"
"b34eab44-dd81-4ce2-8dfd-2680b5db9fab","http://www.cdisc.org","C49487","Code_301","Code","No","2023-12-15"
"f1740909-0fd8-4004-8f7a-e3a5d8027de9","http://www.cdisc.org","C49488","Code_302","Code","Yes","2023-12-15"
"14491258-5500-4779-90e7-2859639bedcf","http://www.cdisc.org","C83309","Code_303","Code","Laboratory Test Fasting Status","2023-12-15"
"f5b2412b-3e53-441e-acd4-d7ce2ebbda64","http://www.cdisc.org","C64547","Code_304","Code","CREAT","2023-12-15"
"6b8aea85-760f-4051-90dc-8e5f6c23325f","http://www.cdisc.org","C64853","Code_305","Code","K","2023-12-15"
"0d9c74f9-ebd8-4ab4-b3c8-fc5781d26030","http://www.cdisc.org","C36292","Code_306","Code","Laboratory Test Result","2023-12-15"
"abee410e-db76-4dfe-9afc-800a88bf1638","http://www.cdisc.org","C67474","Code_307","Code","Milliequivalent per Liter","2023-12-15"
"c93ab27f-3c9e-48cc-ab51-34470410ae38","http://www.cdisc.org","C67473","Code_308","Code","Milliequivalent per Deciliter","2023-12-15"
"65e27162-9c31-4ced-8de2-67b4a5362974","http://www.cdisc.org","C64387","Code_309","Code","Millimole per Liter","2023-12-15"
"960ba7a2-2ab5-4c85-8f56-5949aa083459","http://www.cdisc.org","C64567","Code_310","Code","Molarity Unit","2023-12-15"
"4c1617fe-9dc3-40b7-82e9-63df1816fe8e","http://www.cdisc.org","C70713","Code_311","Code","Biospecimen Type","2023-12-15"
"f99dd7e1-5922-4148-9506-fffce49c2ac3","http://www.cdisc.org","C49487","Code_312","Code","No","2023-12-15"
"c6449012-4bcb-44d1-b0fe-19ea07107f08","http://www.cdisc.org","C49488","Code_313","Code","Yes","2023-12-15"
"556146fd-e812-4240-a050-06bbc6590973","http://www.cdisc.org","C83309","Code_314","Code","Laboratory Test Fasting Status","2023-12-15"
"7932bed4-aa31-4e09-86fc-27d75da32961","http://www.cdisc.org","C64853","Code_315","Code","K","2023-12-15"
"7fc71397-ed34-446a-9630-48f34b8195a9","http://www.cdisc.org","C64809","Code_316","Code","SODIUM","2023-12-15"
"e8092dc3-6215-48c3-96a7-96603e03dd2a","http://www.cdisc.org","C36292","Code_317","Code","Laboratory Test Result","2023-12-15"
"03b0c23e-3c40-4248-b4e3-5c4d4465f2c5","http://www.cdisc.org","C67474","Code_318","Code","Milliequivalent per Liter","2023-12-15"
"1c17c3de-2be5-4bc7-9c92-e5755815f213","http://www.cdisc.org","C67473","Code_319","Code","Milliequivalent per Deciliter","2023-12-15"
"87cea8ae-e76a-455f-8578-7fe2278347b6","http://www.cdisc.org","C64387","Code_320","Code","Millimole per Liter","2023-12-15"
"a1f65e73-e848-41c3-b85d-7d684594ace2","http://www.cdisc.org","C64567","Code_321","Code","Molarity Unit","2023-12-15"
"67cc6aac-d924-409e-afda-a19ab388b93f","http://www.cdisc.org","C70713","Code_322","Code","Biospecimen Type","2023-12-15"
"c311b44c-c116-4ce6-9543-c5ee120d6bef","http://www.cdisc.org","C49487","Code_323","Code","No","2023-12-15"
"c81dbd81-f3fe-46e5-9212-bdbbf0973ffb","http://www.cdisc.org","C49488","Code_324","Code","Yes","2023-12-15"
"36646d94-ae83-4a6b-815b-2c2e0cd1d86e","http://www.cdisc.org","C83309","Code_325","Code","Laboratory Test Fasting Status","2023-12-15"
"1a53c4c1-b4a4-4fab-9833-ccc2d2e5bb37","http://www.cdisc.org","C64809","Code_326","Code","SODIUM","2023-12-15"
"754fcf2a-6924-4fb0-ae9a-8f1907efb3f1","http://www.cdisc.org","C25298","Code_327","Code","SYSBP","2023-12-15"
"c31cd53b-4e88-42d1-afae-80679e9a7f73","http://www.cdisc.org","C77140","Code_328","Code","Clinical Test Result","2023-12-15"
"e2aaf21e-0125-4ddd-ac42-47c9b66842bd","http://www.cdisc.org","C49669","Code_329","Code","Unit of Pressure","2023-12-15"
"2c291d11-b54d-461e-987a-abb260e2be1a","http://www.cdisc.org","C62122","Code_330","Code","Sitting","2023-12-15"
"dc90615f-e2b4-4615-ae41-742125d2412d","http://www.cdisc.org","C62166","Code_331","Code","Standing","2023-12-15"
"599f8c52-4e71-4c3c-b7f4-a3cc4d9646fb","http://www.cdisc.org","C62167","Code_332","Code","Supine Position","2023-12-15"
"0ec14258-c43c-4fe0-843c-6408347a1c04","http://www.cdisc.org","C62164","Code_333","Code","Body Position","2023-12-15"
"a5d75a88-fa4f-4d52-a4b6-e31477a3975c","http://www.cdisc.org","C12681","Code_334","Code","Brachial Artery","2023-12-15"
"96f6a952-bfbd-4d76-b3e8-1bc6fdb8db52","http://www.cdisc.org","C12687","Code_335","Code","Common Carotid Artery","2023-12-15"
"78cc8450-5d89-4111-a9b6-f1179161fabb","http://www.cdisc.org","C32478","Code_336","Code","Dorsalis Pedis Artery","2023-12-15"
"a1b0ad10-3192-4892-bf4d-90641d8c85bb","http://www.cdisc.org","C12715","Code_337","Code","Femoral Artery","2023-12-15"
"7e4f72c9-f77a-492d-9565-597363263109","http://www.cdisc.org","C12838","Code_338","Code","Radial Artery","2023-12-15"
"e8886b28-f680-405c-a771-ad60efbca691","http://www.cdisc.org","C13717","Code_339","Code","Anatomic Site","2023-12-15"
"6c0f3092-1cd7-48e9-b387-4a1f45f4dec1","http://www.cdisc.org","C25229","Code_340","Code","Left","2023-12-15"
"4c942d2d-982b-44e2-ad95-9b481f84bb44","http://www.cdisc.org","C25228","Code_341","Code","Right","2023-12-15"
"dc9480a3-bb93-44d5-87b2-0a46ea91bf51","http://www.cdisc.org","C25185","Code_342","Code","Laterality","2023-12-15"
"039acf0a-53b3-4433-ae5d-2764070eeaa5","http://www.cdisc.org","C25298","Code_343","Code","SYSBP","2023-12-15"
"efb2a0ca-1e9a-4ea4-9774-66e10ebfbc25","http://www.cdisc.org","C25299","Code_344","Code","DIABP","2023-12-15"
"7b6f12fb-1062-47a3-afc2-266b35336a28","http://www.cdisc.org","C77140","Code_345","Code","Clinical Test Result","2023-12-15"
"da1fa458-8efd-454c-8606-43066442b159","http://www.cdisc.org","C49669","Code_346","Code","Unit of Pressure","2023-12-15"
"12ca5bb5-b58c-4d8b-be68-dcf20f29b451","http://www.cdisc.org","C62122","Code_347","Code","Sitting","2023-12-15"
"257c1018-c213-4f12-b8a5-a52234241f14","http://www.cdisc.org","C62166","Code_348","Code","Standing","2023-12-15"
"2a1a9e1a-fced-4788-99f2-8663586a737f","http://www.cdisc.org","C62167","Code_349","Code","Supine Position","2023-12-15"
"b925925a-ee5c-464f-91df-325bbfc890f2","http://www.cdisc.org","C62164","Code_350","Code","Body Position","2023-12-15"
"e44d0e3f-9717-467f-9730-ead57b057907","http://www.cdisc.org","C12681","Code_351","Code","Brachial Artery","2023-12-15"
"63d903aa-5fdd-4213-83e9-0aa1502cd601","http://www.cdisc.org","C12687","Code_352","Code","Common Carotid Artery","2023-12-15"
"c1230f48-6d4c-4865-a3fb-0f07908983b8","http://www.cdisc.org","C32478","Code_353","Code","Dorsalis Pedis Artery","2023-12-15"
"7fcc320f-8aba-4f83-9df2-d2ba66b5a330","http://www.cdisc.org","C12715","Code_354","Code","Femoral Artery","2023-12-15"
"76560f90-a6de-4520-9a09-141382734e2e","http://www.cdisc.org","C12838","Code_355","Code","Radial Artery","2023-12-15"
"d382a40e-413d-4bcc-b997-fe2da3a0d98a","http://www.cdisc.org","C13717","Code_356","Code","Anatomic Site","2023-12-15"
"003a2260-e31c-42ac-9492-c3376e57aaa9","http://www.cdisc.org","C25229","Code_357","Code","Left","2023-12-15"
"89517f66-6df1-4b9c-8b31-525b938e12cf","http://www.cdisc.org","C25228","Code_358","Code","Right","2023-12-15"
"c4ad03ea-0dc6-4454-8721-91f9925a666b","http://www.cdisc.org","C25185","Code_359","Code","Laterality","2023-12-15"
"5d146a79-4aea-4134-b991-053ff78f45b5","http://www.cdisc.org","C25299","Code_360","Code","DIABP","2023-12-15"
"d984001f-310a-4f47-bf72-5307fca3c76d","http://www.cdisc.org","C49677","Code_361","Code","HR","2023-12-15"
"f4ca6e4c-3e3d-4116-9cc2-569c5b4eb806","http://www.cdisc.org","C77140","Code_362","Code","Clinical Test Result","2023-12-15"
"76b206ec-d0d7-4fe4-b6b2-2ad9a273d499","http://www.cdisc.org","C73688","Code_363","Code","Count per Minute","2023-12-15"
"1fd4b7e9-da5e-4ad8-8c2a-04a9676f40f8","http://www.cdisc.org","C62122","Code_364","Code","Sitting","2023-12-15"
"95aba80c-d638-4b51-916b-e3169cf4a00e","http://www.cdisc.org","C62166","Code_365","Code","Standing","2023-12-15"
"29af22d4-d4c1-4efa-8095-041b4d6bcb8d","http://www.cdisc.org","C62167","Code_366","Code","Supine Position","2023-12-15"
"be70133b-49fe-4692-89de-450c24030260","http://www.cdisc.org","C62164","Code_367","Code","Body Position","2023-12-15"
"1cd22934-1ded-4475-a9cc-6927c0cec8bb","http://www.cdisc.org","C12681","Code_368","Code","Brachial Artery","2023-12-15"
"79fc094f-0579-492f-b67b-6bba58d0625f","http://www.cdisc.org","C12687","Code_369","Code","Common Carotid Artery","2023-12-15"
"fd07ea1b-e495-447a-8dc2-e5b7e012aff6","http://www.cdisc.org","C32478","Code_370","Code","Dorsalis Pedis Artery","2023-12-15"
"411566dc-ce82-408d-b4e8-8dada5f5cd57","http://www.cdisc.org","C12715","Code_371","Code","Femoral Artery","2023-12-15"
"0bef421c-9cc5-4339-93d5-63e5dd994144","http://www.cdisc.org","C12838","Code_372","Code","Radial Artery","2023-12-15"
"fd00f651-30a3-4ccc-9d5a-16fca36eca02","http://www.cdisc.org","C13717","Code_373","Code","Anatomic Site","2023-12-15"
"d6ff3c58-2e40-4a7f-b6ba-23f84621773d","http://www.cdisc.org","C25229","Code_374","Code","Left","2023-12-15"
"2368ea62-bafd-4569-882c-fe56d6c43f86","http://www.cdisc.org","C25228","Code_375","Code","Right","2023-12-15"
"2b7dc5f2-351b-43b2-ae99-5fd3c06f4b0d","http://www.cdisc.org","C25185","Code_376","Code","Laterality","2023-12-15"
"cb461568-6d9c-4a66-9185-7d1008609c42","http://www.cdisc.org","C49677","Code_377","Code","HR","2023-12-15"
"fe7ebffd-4725-4fac-a753-363396e5c664","http://www.cdisc.org","C25298","Code_378","Code","SYSBP","2023-12-15"
