"uuid:ID","codeSystemVersion","decode","code","instanceType","codeSystem","id"
"ed59ce71-2c67-4939-9f31-9a990e9e9051","2023-12-15","Disabling Adverse Event","C113380","Code","http://www.cdisc.org","Code_169"
"4c71aa53-b5ec-417b-93a4-d39089957351","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_170"
"089e6b53-59df-41c3-a665-67d97bdb6a9e","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_171"
"88cc416d-5089-40cf-ab5d-3a3de7a7be4b","2023-12-15","Death Related to Adverse Event","C48275","Code","http://www.cdisc.org","Code_172"
"5cab52e3-e604-478f-9268-3d06f0702203","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_173"
"5cd21fe2-770b-4646-b9dd-716bb628e42d","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_174"
"59720c9b-dd44-4d88-9f73-4019c6c4f8b8","2023-12-15","Adverse Event associated with Hospitalization","C83052","Code","http://www.cdisc.org","Code_175"
"f2e5634f-6d5b-44ae-ac61-dc4af2f4fb33","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_176"
"ae6bcbc4-f763-44cd-ad62-23b1f4a4617c","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_177"
"34acd8bf-5611-455c-8191-d27c3e997753","2023-12-15","Life Threatening Adverse Event","C84266","Code","http://www.cdisc.org","Code_178"
"af2ac4ee-3325-40a9-b8c2-21353a591d03","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_179"
"a7e84212-feac-4cf9-93dd-3c465ae706f2","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_180"
"a4fc021c-474a-40ca-8ce0-4eb23eb4c42b","2023-12-15","Adverse Event Occurred with Overdose","C83214","Code","http://www.cdisc.org","Code_181"
"93b9a0b6-1c97-449b-afaf-308034ca5ee0","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_182"
"2c39e493-6088-4603-895f-ea0bda4c8a3c","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_183"
"377623db-2dff-4dba-bdcc-4f8c02ea77bb","2023-12-15","Adverse Event Associated with Serious Medical Event","C83053","Code","http://www.cdisc.org","Code_184"
"7c5881c8-c9f0-40e7-9bb4-21dec1ef636d","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_185"
"608f8a81-83bf-4c6a-8ebb-ab8c5c8d345d","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_186"
"fb7eef0b-6987-4c61-a922-7fa241099354","2023-12-15","Adverse Event Concomitant Treatment","C83199","Code","http://www.cdisc.org","Code_187"
"ac233a16-0403-41bb-9bfb-97f3b98886c5","2023-12-15","Adverse Event Start Date Time","C83215","Code","http://www.cdisc.org","Code_188"
"0ae04c3c-c92f-4d9e-9f7c-f9ef3d6d118f","2023-12-15","Adverse Event End Date Time","C83201","Code","http://www.cdisc.org","Code_189"
"1931884b-2c8e-4951-8481-cacdbda658e4","2023-12-15","Solicited Adverse Event","C179175","Code","http://www.cdisc.org","Code_190"
"9f130468-9ab0-4d93-b3cf-bfbb1c7cb83b","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_191"
"69f07940-d7ee-4902-9c99-d736f73d5b33","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_192"
"57ab34fe-26cb-4767-b69d-14c9ec2d7c1d","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_193"
"4e461701-6a9e-4e2f-9934-c80327c7a2a1","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_194"
"7355f97a-6883-4a47-9aad-1bfc41f617d4","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_195"
"0d5df1a1-eb24-4b73-a2d3-a96b08d6c290","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_196"
"2b8045ce-c229-44d2-8f05-6c5f1a4ea733","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_197"
"1791f6d1-4183-4044-9deb-f67d9e9ff5ca","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_198"
"e2ddd4e8-15ed-4ccb-85af-c93364a7a61b","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_199"
"c4ce5398-4988-4fad-8c21-4174d30b5246","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_200"
"26ee4ae6-0914-4df7-b9b9-5c7634a2a927","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_201"
"370d0b87-f3f4-41df-a311-0fcc9ccee976","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_202"
"0a2527e9-ba37-4fb1-8fc6-171795ffbf0d","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_203"
"eeae181e-273d-42d1-8189-c634ce37cd18","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_204"
"f9da3d2c-db1b-405d-909a-6996b023d203","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_205"
"14290837-96ce-4929-99cc-24ba5fe9f977","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_206"
"815e9cd6-6289-46a8-9a54-7ffc0339b0c9","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_207"
"44127b80-8fcb-436f-adb4-f4960351213e","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_208"
"cf873626-edf9-441b-b541-9d52adf5f360","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_209"
"6a1ff9c3-26ce-41e2-83a6-f017f592d2b1","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_210"
"6319f27b-ba56-4485-8b5c-2e7a22702e0c","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_211"
"4f7aefa0-1ac6-4897-9bd5-914019f58804","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_212"
"2696b7f4-1762-44f7-8c4b-f8031c3c84c7","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_213"
"d19a11a6-077c-4535-a4d0-555e028a95bd","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_214"
"e9a22979-b87d-4ce8-86af-652c8744fd8f","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_215"
"83f13cb2-1b0e-4f15-a5e1-ed3ee2aa4df7","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_216"
"aae0ce8b-eb2d-4753-98e2-f6c8a9b35256","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_217"
"6e888ffa-d88c-4975-8de6-cc0192feebca","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_218"
"9c5c07e7-cabe-49e5-8536-e3bb4e99f3a0","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_219"
"f8c4b534-54fb-46d8-bdb2-3ca1a83feeb9","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_220"
"453a9f86-2c8b-46cb-9f8c-47cf9a015977","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_221"
"49435c00-d466-4f0d-b2d6-979e999d2712","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_222"
"f37dd42e-317e-4302-a8cc-5ad168b1ac93","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_223"
"9a9c953e-90f9-4653-95c0-2e4a7b279525","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_224"
"ff0fa584-a7de-449b-a468-6277dc3325a1","2023-12-15","TEMP","C174446","Code","http://www.cdisc.org","Code_225"
"2556d0c7-53d4-494c-bafb-ee3034fe27f8","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_226"
"818097f0-960d-4bb9-8bba-8c6f7c5944e1","2023-12-15","Degree Celsius","C42559","Code","http://www.cdisc.org","Code_227"
"cf3fbfd2-d26a-4ca0-89ba-e38ffc571f4f","2023-12-15","Degree Fahrenheit","C44277","Code","http://www.cdisc.org","Code_228"
"5f816023-5ba8-4900-b44f-09e09cd226bd","2023-12-15","Kelvin","C42537","Code","http://www.cdisc.org","Code_229"
"3759df14-37d0-4be6-8b85-8d7515c9f5c4","2023-12-15","Unit of Temperature","C44276","Code","http://www.cdisc.org","Code_230"
"ae1b787a-7010-48f8-858c-5ad80ab9ec97","2023-12-15","Axilla","C12674","Code","http://www.cdisc.org","Code_231"
"daf1bfe7-c141-448e-8d09-c013e16deff9","2023-12-15","Ear","C12394","Code","http://www.cdisc.org","Code_232"
"02710df8-775f-4640-a7ac-51142201d9a1","2023-12-15","Forehead","C89803","Code","http://www.cdisc.org","Code_233"
"be17d62d-cb0f-4060-a5be-cae9cf089fd8","2023-12-15","Oral Cavity","C12421","Code","http://www.cdisc.org","Code_234"
"c8639dee-3811-4cbb-9939-c5daa9074e0a","2023-12-15","Rectum","C12390","Code","http://www.cdisc.org","Code_235"
"860edea8-eafd-4cc2-b27a-8e053e0319a5","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_236"
"fcd6c324-d09c-4aaa-8a05-32f9a47d9119","2023-12-15","TEMP","C174446","Code","http://www.cdisc.org","Code_237"
"93e7f713-40fe-423c-9647-d5d9bdee9b53","2023-12-15","WEIGHT","C25208","Code","http://www.cdisc.org","Code_238"
"10414af6-7327-4142-83f8-ed28bcefb2df","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_239"
"80f52f3a-559d-473e-a821-5bec49538bfa","2023-12-15","Pound","C48531","Code","http://www.cdisc.org","Code_240"
"645d025f-d3a3-426b-bfa4-7553d51aa941","2023-12-15","Gram","C48155","Code","http://www.cdisc.org","Code_241"
"a6a96d84-40de-45b8-ad14-fa13af10633f","2023-12-15","Kilogram","C28252","Code","http://www.cdisc.org","Code_242"
"2835ef4a-0669-4550-9a36-4b00f1d68b20","2023-12-15","Unit of Weight","C48208","Code","http://www.cdisc.org","Code_243"
"b04dc93d-889f-40c1-b85b-712bb1f7d99c","2023-12-15","WEIGHT","C25208","Code","http://www.cdisc.org","Code_244"
"1213a86b-92f4-410c-a230-fa84125e7ce4","2023-12-15","HEIGHT","C25347","Code","http://www.cdisc.org","Code_245"
"a38306c9-62ae-4d02-8825-da156725910c","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_246"
"2f4413d4-3c7a-44ef-b0ef-ea0f559784a5","2023-12-15","Centimeter","C49668","Code","http://www.cdisc.org","Code_247"
"cf7d2170-b738-4314-bb1d-a60a6c1ba9a0","2023-12-15","Inch","C48500","Code","http://www.cdisc.org","Code_248"
"7336daa8-9c53-4cd9-b38b-7344ba88de1e","2023-12-15","Meter","C41139","Code","http://www.cdisc.org","Code_249"
"1ca5f6b0-c653-45e5-ab69-9cf8262c8ec7","2023-12-15","Unit of Height","C168688","Code","http://www.cdisc.org","Code_250"
"39a49278-06bf-4420-8c1d-ed80307db6dc","2023-12-15","HEIGHT","C25347","Code","http://www.cdisc.org","Code_251"
"57829c46-0998-44ef-a613-287cfd04281a","2023-12-15","ALT","C64433","Code","http://www.cdisc.org","Code_252"
"61948343-6ddd-47a0-9096-05987d8af3a5","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_253"
"08397e8f-b9b1-4a38-96ba-f167ea6a2314","2023-12-15","Unit per Liter","C67456","Code","http://www.cdisc.org","Code_254"
"0bcb9624-9b80-427d-a8ab-2f5eed4975f3","2023-12-15","Microkatal per Liter","C67397","Code","http://www.cdisc.org","Code_255"
"351a6101-5ffa-4b77-9cd8-5e738a141052","2023-12-15","International Unit per Liter","C67376","Code","http://www.cdisc.org","Code_256"
"de1efd6a-1de4-4e6f-a1a0-c072bb3a9c9d","2023-12-15","Nanokatal per Liter","C70510","Code","http://www.cdisc.org","Code_257"
"d3683f96-b816-4495-b52a-cb1a528fa35f","2023-12-15","Unit of Catalytic Activity Concentration","C67365","Code","http://www.cdisc.org","Code_258"
"87591606-eab8-455a-958d-a1928d3dfee9","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_259"
"5f60fc3a-a4d0-4536-9557-84de0df6019c","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_260"
"d441d2ae-cd87-4355-80f1-b00725859367","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_261"
"7941d082-ad7d-4ce1-8a82-3cc43f434ffc","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_262"
"f22fc224-1d28-43a1-ab26-ed9a4b87a0b3","2023-12-15","ALT","C64433","Code","http://www.cdisc.org","Code_263"
"49103a29-2b42-4911-8ccd-96ebdd382bc6","2023-12-15","ALB","C64431","Code","http://www.cdisc.org","Code_264"
"07aa957c-8336-4e2e-972f-ebcec51102d5","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_265"
"3ad28fa5-7fdc-4ad2-bfae-adb5c3906043","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_266"
"ebeaf993-0d0c-4f06-b5c4-8e9f6b63504e","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_267"
"01d4601c-73a1-4354-ac85-e3459a48c5bb","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_268"
"a3fc84d2-68b3-46b2-8feb-261bdcd88f8c","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_269"
"d31105fd-6812-45aa-8287-4f5dc39e1f44","2023-12-15","ALB","C64431","Code","http://www.cdisc.org","Code_270"
"b3cd66b3-c6eb-453e-b7c1-2acf0e9f5e9f","2023-12-15","ALP","C64432","Code","http://www.cdisc.org","Code_271"
"75715ffa-86a4-4421-a0fb-f6cb905eecf6","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_272"
"ad0b0ac5-3a49-47d2-a06e-119dac31897a","2023-12-15","Unit per Liter","C67456","Code","http://www.cdisc.org","Code_273"
"27707d2c-fa0b-4ab8-a229-3e7f5baaf91a","2023-12-15","Microkatal per Liter","C67397","Code","http://www.cdisc.org","Code_274"
"6fa249a7-e199-4a55-a170-5c7c50c23f1d","2023-12-15","International Unit per Liter","C67376","Code","http://www.cdisc.org","Code_275"
"dab1f166-ad05-4772-bde2-d51f891d28bc","2023-12-15","Unit of Catalytic Activity Concentration","C67365","Code","http://www.cdisc.org","Code_276"
"a73220b6-05e6-4131-ba30-62e9aa95dd22","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_277"
"5ddc9a04-0ef1-4b18-8f97-7d1ab6dc25f2","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_278"
"d76fe442-2cf2-4147-9c9d-2137de32ef1b","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_279"
"8d442ffe-cd32-4096-b1d4-c548076ed519","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_280"
"a0561045-18c0-46f3-90b1-342298728518","2023-12-15","ALP","C64432","Code","http://www.cdisc.org","Code_281"
"50e08c31-305a-4298-a6cd-60cc4e752b75","2023-12-15","AST","C64467","Code","http://www.cdisc.org","Code_282"
"a2968a03-ae0c-4c51-967b-a4fe0001e1a8","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_283"
"8ae822ad-3faf-4f84-b936-26864b10c5a8","2023-12-15","Unit per Liter","C67456","Code","http://www.cdisc.org","Code_284"
"1a48bd72-2299-482d-83b7-5e9a1fbdffb9","2023-12-15","Microkatal per Liter","C67397","Code","http://www.cdisc.org","Code_285"
"e502d305-c202-49f8-9f91-0b4284f68405","2023-12-15","International Unit per Liter","C67376","Code","http://www.cdisc.org","Code_286"
"2341727c-f1fe-449c-be03-58b703d5bcf8","2023-12-15","Unit of Catalytic Activity Concentration","C67365","Code","http://www.cdisc.org","Code_287"
"47db67ce-6443-4895-98bd-f216000f0df5","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_288"
"7686a839-c911-46cd-ba4c-869c82039dc1","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_289"
"fc78627f-cc80-4680-a889-7c70739370ac","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_290"
"e44a538f-9d4d-45ad-ab9a-7dc2addf1531","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_291"
"8e77f39f-bca0-4f76-a36f-139138ae8cb2","2023-12-15","AST","C64467","Code","http://www.cdisc.org","Code_292"
"0a266c88-3149-41dd-a4cd-67e52ff9eea4","2023-12-15","CREAT","C64547","Code","http://www.cdisc.org","Code_293"
"2f02fa39-5e02-48c1-85c7-2a77b9fe23aa","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_294"
"9b2d6ede-1889-41ef-93fb-65c7346c1b43","2023-12-15","Milligram per Deciliter","C67015","Code","http://www.cdisc.org","Code_295"
"0c043b63-ebdd-40aa-b625-1320f8b3becd","2023-12-15","Microgram per Milliliter","C64572","Code","http://www.cdisc.org","Code_296"
"5f0d7fa5-7d53-4ac4-b251-b797d314cf6c","2023-12-15","Millimole per Liter","C64387","Code","http://www.cdisc.org","Code_297"
"37704cc1-a6cc-42a2-ae80-b46f4944c37c","2023-12-15","Micromole per Liter","C48508","Code","http://www.cdisc.org","Code_298"
"fa0b2933-ce66-482a-8ac1-794a6c18b729","2023-12-15","Unit of Concentration","C48207","Code","http://www.cdisc.org","Code_299"
"05ef5738-6fcd-4519-ad9c-8fe1c5f22a23","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_300"
"ebbc8ada-883e-4757-a972-340614990c93","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_301"
"f7356f98-8e78-4e70-b84e-1123f11652d8","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_302"
"d3938c0e-1770-458b-ae5d-fab113f63cbf","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_303"
"5ea33c14-2c8e-4b58-87c6-a9f5e90a2850","2023-12-15","CREAT","C64547","Code","http://www.cdisc.org","Code_304"
"6b2fa301-15a4-4950-bd03-ae3e46a8651f","2023-12-15","K","C64853","Code","http://www.cdisc.org","Code_305"
"efbc78e3-862a-40cb-8a76-bc1f8dff58c0","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_306"
"9a61a7ce-e018-4fb6-9a0c-9197d84ffd60","2023-12-15","Milliequivalent per Liter","C67474","Code","http://www.cdisc.org","Code_307"
"20c1e6aa-c4ca-4fa3-be06-067d800e40ac","2023-12-15","Milliequivalent per Deciliter","C67473","Code","http://www.cdisc.org","Code_308"
"f4a39871-1907-4ec0-8aa5-ade6ca718440","2023-12-15","Millimole per Liter","C64387","Code","http://www.cdisc.org","Code_309"
"43745555-e856-4d1a-8dff-47495f55f77c","2023-12-15","Molarity Unit","C64567","Code","http://www.cdisc.org","Code_310"
"3e634d09-962b-4477-adb4-b04da073f997","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_311"
"91c7d077-f42e-43cf-9d39-6df39448ce57","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_312"
"806d35fd-fae5-4349-a62d-e8fb29623671","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_313"
"58003c98-9c06-492f-abba-522a621717fb","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_314"
"8e6db295-8886-4c2e-bffb-ffe23974b5ca","2023-12-15","K","C64853","Code","http://www.cdisc.org","Code_315"
"b2fd5cad-2acc-4e7f-9a17-9cf37f4ec43d","2023-12-15","SODIUM","C64809","Code","http://www.cdisc.org","Code_316"
"c9fdb10c-6e7f-46d5-931b-a65e942a8a0f","2023-12-15","Laboratory Test Result","C36292","Code","http://www.cdisc.org","Code_317"
"54127bc6-314e-4338-8a3c-44a71665e040","2023-12-15","Milliequivalent per Liter","C67474","Code","http://www.cdisc.org","Code_318"
"cde3cf47-dd8f-439a-af05-cbffd3dcdaa5","2023-12-15","Milliequivalent per Deciliter","C67473","Code","http://www.cdisc.org","Code_319"
"45b2790a-f117-4fc7-b122-b23de32de749","2023-12-15","Millimole per Liter","C64387","Code","http://www.cdisc.org","Code_320"
"d1d3953e-ce3f-4d4e-8b0e-31f8f38031ea","2023-12-15","Molarity Unit","C64567","Code","http://www.cdisc.org","Code_321"
"96763edd-4240-4809-92eb-34c0708b181a","2023-12-15","Biospecimen Type","C70713","Code","http://www.cdisc.org","Code_322"
"26bb7b7f-9972-4ced-b6b0-e47e358012ca","2023-12-15","No","C49487","Code","http://www.cdisc.org","Code_323"
"d1562dfd-9fba-4686-8ba9-0d228c34555b","2023-12-15","Yes","C49488","Code","http://www.cdisc.org","Code_324"
"b57b59d2-11d3-4963-b0ec-6524095dc857","2023-12-15","Laboratory Test Fasting Status","C83309","Code","http://www.cdisc.org","Code_325"
"a907bf62-0686-4f3f-8b52-d6fc8f94f7c6","2023-12-15","SODIUM","C64809","Code","http://www.cdisc.org","Code_326"
"4526185a-b4f6-4b51-ad57-d22429fda663","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_327"
"3fd8fc68-a082-4220-ac2b-5fb97b460ed6","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_328"
"0bd4c04e-8099-44a5-aada-63c9b008ec5c","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_329"
"5d2d3fbf-5dbd-4f59-ad0c-9118effd0194","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_330"
"2cee46b3-1840-4473-a2fa-15a7a1f9cfaa","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_331"
"015bd8a2-284e-483a-a48d-27ca156267bc","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_332"
"8817eb93-3685-4338-b1fa-476c1c080f4d","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_333"
"101d932e-c6d2-4ae1-989b-710c75163377","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_334"
"f4a90fff-dd7e-4f73-9fcb-9ae185b6e6e3","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_335"
"c7d1ac15-1f86-4d35-9f3e-5c971f8cd9a7","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_336"
"bc30f249-a930-4105-aaeb-193da4e711ae","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_337"
"fa7a4100-1659-4cac-9861-d6b9fa16a436","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_338"
"ae9e265d-add9-49a2-9821-5c83cec73140","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_339"
"ffdeb2ad-e2cf-4ceb-8d09-74c0218f7591","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_340"
"4abbf03e-17de-495a-a5d8-9c95b9df9c15","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_341"
"4111dee9-4592-4f52-ae6e-2c724da68c5f","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_342"
"5ea1bcfe-d8af-4266-911d-1a44fe7f4809","2023-12-15","SYSBP","C25298","Code","http://www.cdisc.org","Code_343"
"0dcb35e2-586f-4b09-91f2-c285860121be","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_344"
"04af921d-0bb4-427a-93a5-fd6fdac0beac","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_345"
"f93e5b0d-2aa4-4d60-b82d-d7a10180174d","2023-12-15","Unit of Pressure","C49669","Code","http://www.cdisc.org","Code_346"
"5bfc0c47-0347-4f72-b21b-65fb8b599519","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_347"
"bb78e025-a322-4022-8683-21d22a41fed1","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_348"
"c56c8283-f73a-4c7b-87b6-74c345008a3a","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_349"
"7a66427c-c410-4de9-836c-848af317b9b6","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_350"
"921e1efa-c74d-4e7d-878f-7045ac6b3f35","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_351"
"88e21759-ed91-4607-bc4f-fd12ad4851d9","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_352"
"0769f485-5494-435c-9d7e-5eb2627fc6c6","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_353"
"8728764f-d515-44ea-856a-526e2f7a85de","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_354"
"102eaafb-d4c5-4a2c-84e4-29cb734654ad","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_355"
"08f12975-87c0-4a23-a12a-facf8324aeb1","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_356"
"cba8e924-f59b-4abb-9326-3ea0906f40f3","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_357"
"c7c58d24-4ad5-4fc6-9960-7633011ff3c6","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_358"
"8d6b0581-e1c1-4ef3-9177-135f91b89d19","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_359"
"0b7c99d6-e759-4cd5-9d89-5a8832329d9d","2023-12-15","DIABP","C25299","Code","http://www.cdisc.org","Code_360"
"0c69303d-6be7-4b34-83f4-efb435af1033","2023-12-15","HR","C49677","Code","http://www.cdisc.org","Code_361"
"10704ca6-6fa3-4c1b-9f28-f8dcb3456925","2023-12-15","Clinical Test Result","C77140","Code","http://www.cdisc.org","Code_362"
"4cb1d1a7-dfc2-4922-8115-65614c357fe3","2023-12-15","Count per Minute","C73688","Code","http://www.cdisc.org","Code_363"
"cddb195f-0d15-431c-9435-2046558e2aa8","2023-12-15","Sitting","C62122","Code","http://www.cdisc.org","Code_364"
"c7342d85-a391-4274-8d09-f9690f89bf0c","2023-12-15","Standing","C62166","Code","http://www.cdisc.org","Code_365"
"daeff202-7179-429d-b8c6-fefde57f9723","2023-12-15","Supine Position","C62167","Code","http://www.cdisc.org","Code_366"
"7c9ec336-0c39-4616-b038-6de17c2df23a","2023-12-15","Body Position","C62164","Code","http://www.cdisc.org","Code_367"
"e1bc0739-805a-4588-bb19-37f644d9d302","2023-12-15","Brachial Artery","C12681","Code","http://www.cdisc.org","Code_368"
"c8c21bb4-55ae-4464-8978-8e8e5d198d22","2023-12-15","Common Carotid Artery","C12687","Code","http://www.cdisc.org","Code_369"
"5bb30c3b-747b-4e99-a486-5715a33d7804","2023-12-15","Dorsalis Pedis Artery","C32478","Code","http://www.cdisc.org","Code_370"
"da36927e-8f4c-4cd1-a7cf-d72636dd55a9","2023-12-15","Femoral Artery","C12715","Code","http://www.cdisc.org","Code_371"
"3b846362-a2c1-4d8e-beb0-646b3f5ea195","2023-12-15","Radial Artery","C12838","Code","http://www.cdisc.org","Code_372"
"e82ae0e1-9e22-42e1-9bb2-c6eff9c3e388","2023-12-15","Anatomic Site","C13717","Code","http://www.cdisc.org","Code_373"
"6fb948b8-fec3-4ab2-a06c-fbdf640f6f67","2023-12-15","Left","C25229","Code","http://www.cdisc.org","Code_374"
"f342b83d-5614-42b2-ace5-947bfde84cf6","2023-12-15","Right","C25228","Code","http://www.cdisc.org","Code_375"
"733c4925-4925-47ac-bead-6aada421261e","2023-12-15","Laterality","C25185","Code","http://www.cdisc.org","Code_376"
"65b29224-01ab-48e5-a9d0-ad11b652cc86","2023-12-15","HR","C49677","Code","http://www.cdisc.org","Code_377"
