"codeSystemVersion","instanceType","code","uuid:ID","decode","id","codeSystem"
"2023-12-15","Code","C49488","10fefe2b-9af7-469d-9867-cb95ccaa3793","Yes","Code_168","http://www.cdisc.org"
"2023-12-15","Code","C113380","d07e82a9-5302-48ae-8cfd-b5bcc5825c6f","Disabling Adverse Event","Code_169","http://www.cdisc.org"
"2023-12-15","Code","C49487","0144251d-66f4-4eb1-ae6f-90d659395fb8","No","Code_170","http://www.cdisc.org"
"2023-12-15","Code","C49488","6b9f2c3f-6528-4409-ac31-20f7b4b402ea","Yes","Code_171","http://www.cdisc.org"
"2023-12-15","Code","C48275","e3256cd4-a3b8-4a96-bdcb-050e92f873eb","Death Related to Adverse Event","Code_172","http://www.cdisc.org"
"2023-12-15","Code","C49487","bc439727-8db9-48ca-be99-a6d4e2296ba2","No","Code_173","http://www.cdisc.org"
"2023-12-15","Code","C49488","a05b997f-7508-4d3f-984b-1e49978040c6","Yes","Code_174","http://www.cdisc.org"
"2023-12-15","Code","C83052","2c8da9c5-dbcf-48e1-b37d-ad16c6348650","Adverse Event associated with Hospitalization","Code_175","http://www.cdisc.org"
"2023-12-15","Code","C49487","c3e0c4a8-5082-4d27-b323-48bf6967733b","No","Code_176","http://www.cdisc.org"
"2023-12-15","Code","C49488","dc043749-dfed-48cc-9a26-2a9f72637024","Yes","Code_177","http://www.cdisc.org"
"2023-12-15","Code","C84266","cec4910a-f61b-4ea7-9b21-336f934cd958","Life Threatening Adverse Event","Code_178","http://www.cdisc.org"
"2023-12-15","Code","C49487","be7311a4-79d7-46e7-800b-943e65e6ec8c","No","Code_179","http://www.cdisc.org"
"2023-12-15","Code","C49488","4be94c51-53bf-4a6d-af3f-0abb810afdc7","Yes","Code_180","http://www.cdisc.org"
"2023-12-15","Code","C83214","4087e938-6684-445e-9ea6-43763c0f8c81","Adverse Event Occurred with Overdose","Code_181","http://www.cdisc.org"
"2023-12-15","Code","C49487","728ae2f7-3910-485b-b5ff-40c1325fd95b","No","Code_182","http://www.cdisc.org"
"2023-12-15","Code","C49488","6977338c-b0af-4a24-8678-c8e3a13533eb","Yes","Code_183","http://www.cdisc.org"
"2023-12-15","Code","C83053","679a2ff2-17d8-44ab-9a20-356709164482","Adverse Event Associated with Serious Medical Event","Code_184","http://www.cdisc.org"
"2023-12-15","Code","C49487","1f86f3a6-7397-4f1f-9613-4e5287c346d1","No","Code_185","http://www.cdisc.org"
"2023-12-15","Code","C49488","220e4adc-9ff6-4a21-ae82-79e88d6a13a8","Yes","Code_186","http://www.cdisc.org"
"2023-12-15","Code","C83199","e9014e60-0b9b-4462-b2bc-e8f712b85953","Adverse Event Concomitant Treatment","Code_187","http://www.cdisc.org"
"2023-12-15","Code","C83215","f46a3724-8685-45d5-9837-c24aa2a86bcc","Adverse Event Start Date Time","Code_188","http://www.cdisc.org"
"2023-12-15","Code","C83201","ff512b3e-5588-44f7-a78c-e30f5634a5cb","Adverse Event End Date Time","Code_189","http://www.cdisc.org"
"2023-12-15","Code","C179175","55bae4b7-d8b7-4e84-b630-d9bbf7621787","Solicited Adverse Event","Code_190","http://www.cdisc.org"
"2023-12-15","Code","C25298","09592adb-1540-4ca2-aa47-4f18e49d19c6","SYSBP","Code_191","http://www.cdisc.org"
"2023-12-15","Code","C77140","0855acfa-1500-4447-b9ab-b547dbd89d76","Clinical Test Result","Code_192","http://www.cdisc.org"
"2023-12-15","Code","C49669","23d07af7-58b6-4fb4-aece-bf7c8399e684","Unit of Pressure","Code_193","http://www.cdisc.org"
"2023-12-15","Code","C62122","76eae6d1-6ed3-4c23-9a5b-951918eea01e","Sitting","Code_194","http://www.cdisc.org"
"2023-12-15","Code","C62166","09eefb0f-897d-4133-a9c5-af80ae833f50","Standing","Code_195","http://www.cdisc.org"
"2023-12-15","Code","C62167","a2be18c4-da09-4568-b79f-5b15b16c8d9c","Supine Position","Code_196","http://www.cdisc.org"
"2023-12-15","Code","C62164","4c68856b-1cf6-43fc-92dc-0cc16c0b1f08","Body Position","Code_197","http://www.cdisc.org"
"2023-12-15","Code","C12681","61b73dee-3c97-4880-9c01-b1433887cc7d","Brachial Artery","Code_198","http://www.cdisc.org"
"2023-12-15","Code","C12687","741b88f7-c7a4-43a7-9c24-ea7b57d4dcd5","Common Carotid Artery","Code_199","http://www.cdisc.org"
"2023-12-15","Code","C32478","3607976f-f4c8-4ea7-bbf4-8a0970d2cca0","Dorsalis Pedis Artery","Code_200","http://www.cdisc.org"
"2023-12-15","Code","C12715","77a04b72-03d8-43f7-a64f-50030afaa253","Femoral Artery","Code_201","http://www.cdisc.org"
"2023-12-15","Code","C12838","76854f2d-4a11-4d64-8ca4-82c6a84b4ffe","Radial Artery","Code_202","http://www.cdisc.org"
"2023-12-15","Code","C13717","9972a0aa-f488-406b-9454-0ded5e9159c6","Anatomic Site","Code_203","http://www.cdisc.org"
"2023-12-15","Code","C25229","458bec9a-ed87-4831-a344-d82ebf1876b1","Left","Code_204","http://www.cdisc.org"
"2023-12-15","Code","C25228","88b1c56a-2eec-4f7a-8c7a-da82a5f15d87","Right","Code_205","http://www.cdisc.org"
"2023-12-15","Code","C25185","38788a03-c111-444e-b8a5-0a58952881fc","Laterality","Code_206","http://www.cdisc.org"
"2023-12-15","Code","C25298","2f2419e5-7b0a-4eef-8d1f-5aef2cceadf4","SYSBP","Code_207","http://www.cdisc.org"
"2023-12-15","Code","C25299","48df69af-a06a-43e3-8cc9-bba81d7c9e79","DIABP","Code_208","http://www.cdisc.org"
"2023-12-15","Code","C77140","e66ec654-2afa-41c3-b28d-4cd1e288985f","Clinical Test Result","Code_209","http://www.cdisc.org"
"2023-12-15","Code","C49669","fb327e65-b81f-4864-921e-70a71f5ed58c","Unit of Pressure","Code_210","http://www.cdisc.org"
"2023-12-15","Code","C62122","612144d1-7986-40dd-b479-5745d798a6f9","Sitting","Code_211","http://www.cdisc.org"
"2023-12-15","Code","C62166","68568527-cf2f-4d9d-acd2-3002216e15c3","Standing","Code_212","http://www.cdisc.org"
"2023-12-15","Code","C62167","17eff2d8-f56a-48d9-82e1-cc9708e0f16b","Supine Position","Code_213","http://www.cdisc.org"
"2023-12-15","Code","C62164","83a30ce8-481b-450b-9093-a99f61fe14c9","Body Position","Code_214","http://www.cdisc.org"
"2023-12-15","Code","C12681","9acbed19-db96-4867-b084-0b57ca293d88","Brachial Artery","Code_215","http://www.cdisc.org"
"2023-12-15","Code","C12687","adc7b4e8-52c2-48dc-b22a-e6816fb5615b","Common Carotid Artery","Code_216","http://www.cdisc.org"
"2023-12-15","Code","C32478","ad782f30-55a1-4d42-8a26-a8277f43e477","Dorsalis Pedis Artery","Code_217","http://www.cdisc.org"
"2023-12-15","Code","C12715","295e2a3f-4af7-4c1a-9062-14198267cb58","Femoral Artery","Code_218","http://www.cdisc.org"
"2023-12-15","Code","C12838","9cafc455-18b3-4584-a494-6a1a2c09c8f3","Radial Artery","Code_219","http://www.cdisc.org"
"2023-12-15","Code","C13717","25197fe5-5c95-45ae-8a23-d13230048531","Anatomic Site","Code_220","http://www.cdisc.org"
"2023-12-15","Code","C25229","57986df2-2068-433f-81fa-1f24fa88c517","Left","Code_221","http://www.cdisc.org"
"2023-12-15","Code","C25228","7c60dbc0-2dd3-4205-a69b-d63e474ac869","Right","Code_222","http://www.cdisc.org"
"2023-12-15","Code","C25185","20b0349a-ef3d-4ad5-bb54-307e2e216a92","Laterality","Code_223","http://www.cdisc.org"
"2023-12-15","Code","C25299","378bc06d-661a-499f-86a9-c475cac466b1","DIABP","Code_224","http://www.cdisc.org"
"2023-12-15","Code","C174446","e4ee8a62-3870-4456-812b-e69894e08196","TEMP","Code_225","http://www.cdisc.org"
"2023-12-15","Code","C77140","bddecdf2-6e44-4cd9-bab5-5db65f686171","Clinical Test Result","Code_226","http://www.cdisc.org"
"2023-12-15","Code","C42559","bc697cde-c31b-4c90-b823-22cf87a9509b","Degree Celsius","Code_227","http://www.cdisc.org"
"2023-12-15","Code","C44277","d1239b7e-39e3-45ef-8e7b-01d63824e995","Degree Fahrenheit","Code_228","http://www.cdisc.org"
"2023-12-15","Code","C42537","e98f7cfe-87fe-4cc5-a93c-e52da490d3a8","Kelvin","Code_229","http://www.cdisc.org"
"2023-12-15","Code","C44276","10642e18-5a5e-472d-bf07-7dc0b7895466","Unit of Temperature","Code_230","http://www.cdisc.org"
"2023-12-15","Code","C12674","f4dc898f-5cb3-478c-94a9-f30c28233a02","Axilla","Code_231","http://www.cdisc.org"
"2023-12-15","Code","C12394","f56ee1a4-a60d-42fc-a37c-abfed9a44deb","Ear","Code_232","http://www.cdisc.org"
"2023-12-15","Code","C89803","417d8076-2c04-423b-972c-75e420416243","Forehead","Code_233","http://www.cdisc.org"
"2023-12-15","Code","C12421","a990162a-2053-43d4-b048-4366522e9967","Oral Cavity","Code_234","http://www.cdisc.org"
"2023-12-15","Code","C12390","590aa025-d397-475d-a38f-e8d3c12ba3e5","Rectum","Code_235","http://www.cdisc.org"
"2023-12-15","Code","C13717","ab4a4101-76fd-495e-82bf-526ea776dc25","Anatomic Site","Code_236","http://www.cdisc.org"
"2023-12-15","Code","C174446","38846c8e-a614-4012-b794-bdbe4362a87e","TEMP","Code_237","http://www.cdisc.org"
"2023-12-15","Code","C25208","b965759a-0ed2-43c4-9eb8-6f4c7b1bcb3d","WEIGHT","Code_238","http://www.cdisc.org"
"2023-12-15","Code","C77140","879628e4-0064-4381-9e44-512873537eef","Clinical Test Result","Code_239","http://www.cdisc.org"
"2023-12-15","Code","C48531","a2bc129b-c331-46d9-80c9-0442b4a8abf0","Pound","Code_240","http://www.cdisc.org"
"2023-12-15","Code","C48155","1b0a47cb-9f4c-4b2b-ab84-cc307e3c7fba","Gram","Code_241","http://www.cdisc.org"
"2023-12-15","Code","C28252","8412ab98-e443-4c41-9e9b-850e83354c12","Kilogram","Code_242","http://www.cdisc.org"
"2023-12-15","Code","C48208","ce3e8257-dbe2-476f-8496-36bb7b2db86b","Unit of Weight","Code_243","http://www.cdisc.org"
"2023-12-15","Code","C25208","18245860-b748-4854-a311-685555f4b6c0","WEIGHT","Code_244","http://www.cdisc.org"
"2023-12-15","Code","C25347","6e7c2274-ecce-494e-9a73-9a561e6657bd","HEIGHT","Code_245","http://www.cdisc.org"
"2023-12-15","Code","C77140","ca75f29c-aa81-47b0-9a11-1cc53ad72bdf","Clinical Test Result","Code_246","http://www.cdisc.org"
"2023-12-15","Code","C49668","07949c37-2830-47f9-8a38-645d51d41da8","Centimeter","Code_247","http://www.cdisc.org"
"2023-12-15","Code","C48500","f9f892c6-7120-43c1-89b1-eda050126085","Inch","Code_248","http://www.cdisc.org"
"2023-12-15","Code","C41139","6d0ecd4e-3950-461d-a247-3f9602a1aceb","Meter","Code_249","http://www.cdisc.org"
"2023-12-15","Code","C168688","2fd0c17b-6d51-4028-b411-568ee7a4af3c","Unit of Height","Code_250","http://www.cdisc.org"
"2023-12-15","Code","C25347","827d622c-5edd-47aa-a7bf-90e67f60dbe5","HEIGHT","Code_251","http://www.cdisc.org"
"2023-12-15","Code","C64433","033ae29d-621f-416c-9036-15a1b86d53d0","ALT","Code_252","http://www.cdisc.org"
"2023-12-15","Code","C36292","36961d5b-a59a-441b-a44a-d5dc84d86b94","Laboratory Test Result","Code_253","http://www.cdisc.org"
"2023-12-15","Code","C67456","7c4258b0-6f9f-448d-a42d-346b5c471354","Unit per Liter","Code_254","http://www.cdisc.org"
"2023-12-15","Code","C67397","4002d822-a8f2-4a6e-a40a-f25db9d820b2","Microkatal per Liter","Code_255","http://www.cdisc.org"
"2023-12-15","Code","C67376","5d0519ed-9399-4184-9ed6-a0b13b75b144","International Unit per Liter","Code_256","http://www.cdisc.org"
"2023-12-15","Code","C70510","0db828f3-f414-4015-b656-cc3c593065cc","Nanokatal per Liter","Code_257","http://www.cdisc.org"
"2023-12-15","Code","C67365","ccf815a4-6c9d-4a38-a6f3-7983afb27269","Unit of Catalytic Activity Concentration","Code_258","http://www.cdisc.org"
"2023-12-15","Code","C70713","d0d4fd6d-b81a-4fdb-a4d4-7719885eed7c","Biospecimen Type","Code_259","http://www.cdisc.org"
"2023-12-15","Code","C49487","bde29bff-d393-4cb1-a216-c4dd3f7f7782","No","Code_260","http://www.cdisc.org"
"2023-12-15","Code","C49488","78e95067-8a6a-4f2c-956e-51e866e1bdaf","Yes","Code_261","http://www.cdisc.org"
"2023-12-15","Code","C83309","729d7b6b-19c1-4329-b221-df558a55bbd3","Laboratory Test Fasting Status","Code_262","http://www.cdisc.org"
"2023-12-15","Code","C64433","c099fce7-c9b0-4047-81d8-b7f54df2e28f","ALT","Code_263","http://www.cdisc.org"
"2023-12-15","Code","C64431","3c29d233-9e22-45fa-825d-fdd825ca2077","ALB","Code_264","http://www.cdisc.org"
"2023-12-15","Code","C36292","2b68167e-b416-4774-83db-84cd1e66875d","Laboratory Test Result","Code_265","http://www.cdisc.org"
"2023-12-15","Code","C70713","208cd314-2440-4bd4-9e06-56c77964a418","Biospecimen Type","Code_266","http://www.cdisc.org"
"2023-12-15","Code","C49487","7ebd32b1-c3f0-4ca1-a263-c51a4179260f","No","Code_267","http://www.cdisc.org"
"2023-12-15","Code","C49488","d4c06f5a-23aa-4418-b6ee-4d83779c71f9","Yes","Code_268","http://www.cdisc.org"
"2023-12-15","Code","C83309","45e000cf-1089-41dd-9cfe-c6c2dd9e4c5b","Laboratory Test Fasting Status","Code_269","http://www.cdisc.org"
"2023-12-15","Code","C64431","918c78a8-dc45-45ac-9b0a-eb8fc5f28691","ALB","Code_270","http://www.cdisc.org"
"2023-12-15","Code","C64432","19ddd871-dd96-49c7-9edb-45d9c8a9b4f8","ALP","Code_271","http://www.cdisc.org"
"2023-12-15","Code","C36292","f7ec69ca-bc06-4e5d-8f05-92e4fef171dc","Laboratory Test Result","Code_272","http://www.cdisc.org"
"2023-12-15","Code","C67456","41a25ea9-9f2a-4370-8aef-a4235480ed85","Unit per Liter","Code_273","http://www.cdisc.org"
"2023-12-15","Code","C67397","e7f54517-07ef-45d6-b892-65eb7cdfc65f","Microkatal per Liter","Code_274","http://www.cdisc.org"
"2023-12-15","Code","C67376","2915a789-fff6-447a-b0f7-226cd23e70e9","International Unit per Liter","Code_275","http://www.cdisc.org"
"2023-12-15","Code","C67365","6702a8a9-b95c-4113-9763-a87da75a183b","Unit of Catalytic Activity Concentration","Code_276","http://www.cdisc.org"
"2023-12-15","Code","C70713","7029ba10-f2be-42f9-908a-8d24ec861168","Biospecimen Type","Code_277","http://www.cdisc.org"
"2023-12-15","Code","C49487","ddb687db-2ac3-4399-816e-30be05db9b2b","No","Code_278","http://www.cdisc.org"
"2023-12-15","Code","C49488","a8501e8d-1721-49c8-913b-60ee51f81253","Yes","Code_279","http://www.cdisc.org"
"2023-12-15","Code","C83309","c305716b-8542-4663-8eb3-0ff5fb0cf490","Laboratory Test Fasting Status","Code_280","http://www.cdisc.org"
"2023-12-15","Code","C64432","c536f7de-c31d-489a-92ea-4e0462156d0a","ALP","Code_281","http://www.cdisc.org"
"2023-12-15","Code","C64467","0bcb6bfc-886e-4e09-83b1-0c0595ef9537","AST","Code_282","http://www.cdisc.org"
"2023-12-15","Code","C36292","9b905a96-388a-4417-b3ba-58953d61a7b8","Laboratory Test Result","Code_283","http://www.cdisc.org"
"2023-12-15","Code","C67456","549bd2a2-ce87-4725-b1b0-6cdbef26340e","Unit per Liter","Code_284","http://www.cdisc.org"
"2023-12-15","Code","C67397","a46f9fba-6a9c-4268-be3b-401786cbf0b4","Microkatal per Liter","Code_285","http://www.cdisc.org"
"2023-12-15","Code","C67376","8bf4c2f8-d456-4973-a355-a568e07d6f64","International Unit per Liter","Code_286","http://www.cdisc.org"
"2023-12-15","Code","C67365","002e33f9-243c-4822-8ed5-9085d08545ed","Unit of Catalytic Activity Concentration","Code_287","http://www.cdisc.org"
"2023-12-15","Code","C70713","b044ba8f-e7bf-4c61-9fcd-ed68cb64519a","Biospecimen Type","Code_288","http://www.cdisc.org"
"2023-12-15","Code","C49487","72c930e1-ec45-46b1-a6e8-2c351124d417","No","Code_289","http://www.cdisc.org"
"2023-12-15","Code","C49488","a38dc7b9-e4aa-4302-8961-f241b2d80df2","Yes","Code_290","http://www.cdisc.org"
"2023-12-15","Code","C83309","5be048ec-692b-4c72-bb79-45de8d053353","Laboratory Test Fasting Status","Code_291","http://www.cdisc.org"
"2023-12-15","Code","C64467","e609815d-ea9c-48e4-a102-eb246687e038","AST","Code_292","http://www.cdisc.org"
"2023-12-15","Code","C64547","5961bd98-073b-494e-8046-bd5244cc61e9","CREAT","Code_293","http://www.cdisc.org"
"2023-12-15","Code","C36292","a42a43b6-9667-4607-92e0-4087c3368b19","Laboratory Test Result","Code_294","http://www.cdisc.org"
"2023-12-15","Code","C67015","75c60e42-b647-480d-a14f-98831924fa9a","Milligram per Deciliter","Code_295","http://www.cdisc.org"
"2023-12-15","Code","C64572","c6bd757b-012c-483e-a882-2554c5203576","Microgram per Milliliter","Code_296","http://www.cdisc.org"
"2023-12-15","Code","C64387","2f05478c-04f0-4c40-af14-095d8a5f4799","Millimole per Liter","Code_297","http://www.cdisc.org"
"2023-12-15","Code","C48508","f87f5631-b681-4af0-8686-cdb91ba3f70b","Micromole per Liter","Code_298","http://www.cdisc.org"
"2023-12-15","Code","C48207","36e72d0a-6c81-4e79-b48a-6268a4e75005","Unit of Concentration","Code_299","http://www.cdisc.org"
"2023-12-15","Code","C70713","723722db-6a4c-4e06-b18e-2368be388db9","Biospecimen Type","Code_300","http://www.cdisc.org"
"2023-12-15","Code","C49487","f98d39fc-a8e0-4a33-b916-bbce73669d81","No","Code_301","http://www.cdisc.org"
"2023-12-15","Code","C49488","d9c586c7-b8ce-4aaf-84b9-9bc98dd8acea","Yes","Code_302","http://www.cdisc.org"
"2023-12-15","Code","C83309","8f95a7a5-8408-429c-a0f3-d4fd415e91c0","Laboratory Test Fasting Status","Code_303","http://www.cdisc.org"
"2023-12-15","Code","C64547","86a05e9c-14ff-482d-bc51-9788a262ef7b","CREAT","Code_304","http://www.cdisc.org"
"2023-12-15","Code","C64853","c05c6618-fa9a-496c-bca7-9bd18c3e458c","K","Code_305","http://www.cdisc.org"
"2023-12-15","Code","C36292","11b5faae-6833-43d8-8489-1f534e254daf","Laboratory Test Result","Code_306","http://www.cdisc.org"
"2023-12-15","Code","C67474","ff5f8236-32fe-4e6d-a72c-7529a99b6c01","Milliequivalent per Liter","Code_307","http://www.cdisc.org"
"2023-12-15","Code","C67473","48022cc3-a3c7-418c-a9ab-79a3e158f096","Milliequivalent per Deciliter","Code_308","http://www.cdisc.org"
"2023-12-15","Code","C64387","c91d5ea5-c618-442b-a10c-00b42c297d36","Millimole per Liter","Code_309","http://www.cdisc.org"
"2023-12-15","Code","C64567","30e33985-3d84-49a0-a898-3dcdd850dadd","Molarity Unit","Code_310","http://www.cdisc.org"
"2023-12-15","Code","C70713","0a2f9dba-da70-4f51-a420-f6dea82b29ec","Biospecimen Type","Code_311","http://www.cdisc.org"
"2023-12-15","Code","C49487","5621592e-2585-4f2b-bd3a-a8f1b4e0de1c","No","Code_312","http://www.cdisc.org"
"2023-12-15","Code","C49488","dd215445-2692-41dc-b3e4-264f077c3685","Yes","Code_313","http://www.cdisc.org"
"2023-12-15","Code","C83309","7ba4a07c-a25b-4954-b033-da6c4b531bb2","Laboratory Test Fasting Status","Code_314","http://www.cdisc.org"
"2023-12-15","Code","C64853","da64c99e-51d0-458b-bcd0-86fae65497d0","K","Code_315","http://www.cdisc.org"
"2023-12-15","Code","C64809","380a2aad-4ef4-4487-a49a-8d7629c5f46a","SODIUM","Code_316","http://www.cdisc.org"
"2023-12-15","Code","C36292","881dee69-5a01-4426-b5bb-1d82058ed02c","Laboratory Test Result","Code_317","http://www.cdisc.org"
"2023-12-15","Code","C67474","39e02861-8233-44df-951c-587a50c0cb28","Milliequivalent per Liter","Code_318","http://www.cdisc.org"
"2023-12-15","Code","C67473","9dd02463-bde4-470b-bb8b-fd6f454c4ab1","Milliequivalent per Deciliter","Code_319","http://www.cdisc.org"
"2023-12-15","Code","C64387","001297be-500d-44f8-9925-848f18e8c05c","Millimole per Liter","Code_320","http://www.cdisc.org"
"2023-12-15","Code","C64567","f7a346eb-f2bc-468c-bf72-25aa5e132e83","Molarity Unit","Code_321","http://www.cdisc.org"
"2023-12-15","Code","C70713","cdb6d9da-0fdf-44eb-8fc6-60b551c3b407","Biospecimen Type","Code_322","http://www.cdisc.org"
"2023-12-15","Code","C49487","8dfedfcf-72fb-40d7-bd61-0ea12aba750e","No","Code_323","http://www.cdisc.org"
"2023-12-15","Code","C49488","ccc9a1bf-918f-49c5-9e48-691f2a5af07a","Yes","Code_324","http://www.cdisc.org"
"2023-12-15","Code","C83309","61066910-5dac-4d41-b0ae-30fee274f349","Laboratory Test Fasting Status","Code_325","http://www.cdisc.org"
"2023-12-15","Code","C64809","d4306645-1147-4d1f-ba52-5caa2a60f95b","SODIUM","Code_326","http://www.cdisc.org"
"2023-12-15","Code","C25298","7820e926-d9ea-4c0c-9b46-6850148996f9","SYSBP","Code_327","http://www.cdisc.org"
"2023-12-15","Code","C77140","c351d442-72fa-454a-ab6d-900a49db2365","Clinical Test Result","Code_328","http://www.cdisc.org"
"2023-12-15","Code","C49669","303acef1-b251-4e92-9670-34cff2c1223e","Unit of Pressure","Code_329","http://www.cdisc.org"
"2023-12-15","Code","C62122","3b6999a4-1498-4bdf-af37-a63cb5629181","Sitting","Code_330","http://www.cdisc.org"
"2023-12-15","Code","C62166","00769ef9-ac40-4846-8db6-f9dc6c86b85e","Standing","Code_331","http://www.cdisc.org"
"2023-12-15","Code","C62167","05324d9f-a9fb-4407-a5de-0ac52e8ccdd5","Supine Position","Code_332","http://www.cdisc.org"
"2023-12-15","Code","C62164","e2a3a7b0-6d75-4a1c-838c-79a0bef186a3","Body Position","Code_333","http://www.cdisc.org"
"2023-12-15","Code","C12681","d7a336a7-c7b0-4ddb-a65f-d0b68dad059b","Brachial Artery","Code_334","http://www.cdisc.org"
"2023-12-15","Code","C12687","3e46635a-bdf6-46bc-a77e-71370e392e69","Common Carotid Artery","Code_335","http://www.cdisc.org"
"2023-12-15","Code","C32478","c4bedf55-a3ef-46e8-948a-5dbabcd61f34","Dorsalis Pedis Artery","Code_336","http://www.cdisc.org"
"2023-12-15","Code","C12715","df1574db-64cf-45b3-ae9b-47d7b38a26ba","Femoral Artery","Code_337","http://www.cdisc.org"
"2023-12-15","Code","C12838","ab422d7e-aa3a-40cb-84a8-44303bf20149","Radial Artery","Code_338","http://www.cdisc.org"
"2023-12-15","Code","C13717","562ff25a-9850-4ef0-94d3-7d20fac7ae04","Anatomic Site","Code_339","http://www.cdisc.org"
"2023-12-15","Code","C25229","492c427c-b3c5-43ec-af2d-c64ebc4a79df","Left","Code_340","http://www.cdisc.org"
"2023-12-15","Code","C25228","72d946ad-b00f-4941-aa70-d2f83402a5bb","Right","Code_341","http://www.cdisc.org"
"2023-12-15","Code","C25185","6e034b5f-6473-41b6-a1a4-b7b68f9f0b9c","Laterality","Code_342","http://www.cdisc.org"
"2023-12-15","Code","C25298","6966739e-0f53-41ed-910c-bf070311bdbf","SYSBP","Code_343","http://www.cdisc.org"
"2023-12-15","Code","C25299","5d06f122-7785-482c-96a3-71634ab5398d","DIABP","Code_344","http://www.cdisc.org"
"2023-12-15","Code","C77140","03f5fe53-d8b5-4e0c-b410-c85020d33bda","Clinical Test Result","Code_345","http://www.cdisc.org"
"2023-12-15","Code","C49669","6bbcfcb4-8479-4724-b005-66f013ac7461","Unit of Pressure","Code_346","http://www.cdisc.org"
"2023-12-15","Code","C62122","d849aaef-c0b8-4e02-9c55-a95a3ee644c6","Sitting","Code_347","http://www.cdisc.org"
"2023-12-15","Code","C62166","f9da30c4-4944-4a9e-8a90-9b878d206c08","Standing","Code_348","http://www.cdisc.org"
"2023-12-15","Code","C62167","e2f27b24-0f42-4f0d-b2cf-84b538672f42","Supine Position","Code_349","http://www.cdisc.org"
"2023-12-15","Code","C62164","70de8a38-f68a-4cb2-af93-d5e70f8c1ee6","Body Position","Code_350","http://www.cdisc.org"
"2023-12-15","Code","C12681","a96b3f7d-aff0-48a9-97a8-87d6fe4d061a","Brachial Artery","Code_351","http://www.cdisc.org"
"2023-12-15","Code","C12687","591abe10-f113-4110-9d10-2a3a5ccefd7e","Common Carotid Artery","Code_352","http://www.cdisc.org"
"2023-12-15","Code","C32478","d9747cc3-919b-48ce-b081-f38b770381e1","Dorsalis Pedis Artery","Code_353","http://www.cdisc.org"
"2023-12-15","Code","C12715","e351b14b-d616-490a-8b0a-d29c76c929a4","Femoral Artery","Code_354","http://www.cdisc.org"
"2023-12-15","Code","C12838","fc39a6fd-aad1-4b68-a369-a2e3a1109814","Radial Artery","Code_355","http://www.cdisc.org"
"2023-12-15","Code","C13717","08c0aca8-6272-4ba9-af3f-8cd8f57149a5","Anatomic Site","Code_356","http://www.cdisc.org"
"2023-12-15","Code","C25229","3b3fc570-48fb-45df-a18c-fef09e7d68e2","Left","Code_357","http://www.cdisc.org"
"2023-12-15","Code","C25228","ad43bde9-6017-4042-b2f7-dc813ba8c39b","Right","Code_358","http://www.cdisc.org"
"2023-12-15","Code","C25185","628377e9-526b-4b42-a396-bbbd8b2d30cc","Laterality","Code_359","http://www.cdisc.org"
"2023-12-15","Code","C25299","1f74d38a-9fb7-4cc7-aaf0-4ea69aee4c28","DIABP","Code_360","http://www.cdisc.org"
"2023-12-15","Code","C49677","514507fc-e0fb-40f0-b650-c489591d00c3","HR","Code_361","http://www.cdisc.org"
"2023-12-15","Code","C77140","9a2887aa-2915-499e-b052-e16af12cf0cc","Clinical Test Result","Code_362","http://www.cdisc.org"
"2023-12-15","Code","C73688","390d4f7a-862b-42e3-b5d4-f4ef6acaea5a","Count per Minute","Code_363","http://www.cdisc.org"
"2023-12-15","Code","C62122","3957773c-bab1-4c2c-8d38-f4b2819b1cac","Sitting","Code_364","http://www.cdisc.org"
"2023-12-15","Code","C62166","a7606f53-cad9-46fa-bdf8-b8070dd0e280","Standing","Code_365","http://www.cdisc.org"
"2023-12-15","Code","C62167","6ddd5685-69ef-4a5b-b6b7-3129fb109e92","Supine Position","Code_366","http://www.cdisc.org"
"2023-12-15","Code","C62164","5539616d-e7da-4fa4-b832-cf29461ccc2b","Body Position","Code_367","http://www.cdisc.org"
"2023-12-15","Code","C12681","9f9e850d-2b6d-495d-b4ae-35c40f02b136","Brachial Artery","Code_368","http://www.cdisc.org"
"2023-12-15","Code","C12687","43e59877-ae60-47c8-80fe-5966143fa740","Common Carotid Artery","Code_369","http://www.cdisc.org"
"2023-12-15","Code","C32478","4b07abec-c8c9-439d-be9a-7d1710aa7074","Dorsalis Pedis Artery","Code_370","http://www.cdisc.org"
"2023-12-15","Code","C12715","666ceccc-49ef-4537-a0d1-9b75f79d6199","Femoral Artery","Code_371","http://www.cdisc.org"
"2023-12-15","Code","C12838","1ee5d318-2904-4ed9-8099-c2cb8ddbb1d7","Radial Artery","Code_372","http://www.cdisc.org"
"2023-12-15","Code","C13717","bcd23b44-db83-4b7d-ae9d-6d35583fe2aa","Anatomic Site","Code_373","http://www.cdisc.org"
"2023-12-15","Code","C25229","55ca31bd-fbd5-4c62-8721-70d3c412463e","Left","Code_374","http://www.cdisc.org"
"2023-12-15","Code","C25228","b4fd5f8b-bd31-4d05-b752-ce59a97f445b","Right","Code_375","http://www.cdisc.org"
"2023-12-15","Code","C25185","7cb118cb-6d35-4d81-9412-e599b68d901f","Laterality","Code_376","http://www.cdisc.org"
"2023-12-15","Code","C49677","e08f851d-b875-44dc-aaa5-ab1ede85d4c6","HR","Code_377","http://www.cdisc.org"
