"codeSystem","decode","instanceType","uuid:ID","code","codeSystemVersion","id"
"http://www.cdisc.org","Yes","Code","f76c5e3d-f765-4ecc-8934-5305dfedb4f9","C49488","2023-12-15","Code_168"
"http://www.cdisc.org","Disabling Adverse Event","Code","99d5c339-adb1-4fb2-8594-ba96c1e476d4","C113380","2023-12-15","Code_169"
"http://www.cdisc.org","No","Code","948fa2f4-a8a4-40f2-921c-b79c29bcd42c","C49487","2023-12-15","Code_170"
"http://www.cdisc.org","Yes","Code","e9400773-0fa1-4d15-b5c7-2972aefc2f39","C49488","2023-12-15","Code_171"
"http://www.cdisc.org","Death Related to Adverse Event","Code","4a179124-afb7-48eb-b330-a5a6e0179507","C48275","2023-12-15","Code_172"
"http://www.cdisc.org","No","Code","b72f94ac-5ae6-47d6-944a-d30422146962","C49487","2023-12-15","Code_173"
"http://www.cdisc.org","Yes","Code","79cf8b40-968a-4663-9779-65d2b3b6ee27","C49488","2023-12-15","Code_174"
"http://www.cdisc.org","Adverse Event associated with Hospitalization","Code","a9447120-e504-4d4d-a19d-a13218f3eb23","C83052","2023-12-15","Code_175"
"http://www.cdisc.org","No","Code","a6105b27-9e03-485b-bf18-e44431ad68a9","C49487","2023-12-15","Code_176"
"http://www.cdisc.org","Yes","Code","f0acd293-b7f6-4f92-bfd0-2941fc36e727","C49488","2023-12-15","Code_177"
"http://www.cdisc.org","Life Threatening Adverse Event","Code","ec6c776d-8ada-44f2-9ffd-5148caa019e7","C84266","2023-12-15","Code_178"
"http://www.cdisc.org","No","Code","3483b4b1-1cf8-455e-bc43-842eb7cdbf58","C49487","2023-12-15","Code_179"
"http://www.cdisc.org","Yes","Code","7b1edd46-57ca-466e-bec8-675b4ef758f7","C49488","2023-12-15","Code_180"
"http://www.cdisc.org","Adverse Event Occurred with Overdose","Code","1c47433c-5528-4f79-99f3-d15b5a5fdb0a","C83214","2023-12-15","Code_181"
"http://www.cdisc.org","No","Code","6dd77632-99a3-4942-bc2f-4770f7259b0f","C49487","2023-12-15","Code_182"
"http://www.cdisc.org","Yes","Code","0b09964a-a72c-4c18-bc12-d13f47a265d4","C49488","2023-12-15","Code_183"
"http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","Code","75f2f071-5d6e-4d84-8e0f-3d6d7ad9ced8","C83053","2023-12-15","Code_184"
"http://www.cdisc.org","No","Code","a829405f-bd7a-492a-a3db-0aa08e2d78f5","C49487","2023-12-15","Code_185"
"http://www.cdisc.org","Yes","Code","574692f8-728b-4f6f-80b1-8703126c9e1f","C49488","2023-12-15","Code_186"
"http://www.cdisc.org","Adverse Event Concomitant Treatment","Code","c8f8cef7-07ff-4ec0-908e-1be1f7a062fa","C83199","2023-12-15","Code_187"
"http://www.cdisc.org","Adverse Event Start Date Time","Code","35eccf38-3559-436d-b7fb-120cf687fa40","C83215","2023-12-15","Code_188"
"http://www.cdisc.org","Adverse Event End Date Time","Code","4eb921a5-0669-4640-b8bd-58d05676a159","C83201","2023-12-15","Code_189"
"http://www.cdisc.org","Solicited Adverse Event","Code","5da5f7bb-0cdf-40e8-a931-5d0136f5ddf3","C179175","2023-12-15","Code_190"
"http://www.cdisc.org","SYSBP","Code","7babac01-6188-4df1-9679-04a25c68d26e","C25298","2023-12-15","Code_191"
"http://www.cdisc.org","Clinical Test Result","Code","f11ef4f3-de5f-4e37-af61-89845c950342","C77140","2023-12-15","Code_192"
"http://www.cdisc.org","Unit of Pressure","Code","917524c2-33df-4e23-9ef7-7ed8952d0e98","C49669","2023-12-15","Code_193"
"http://www.cdisc.org","Sitting","Code","d8056329-5987-4f18-8368-60f3a4d52e47","C62122","2023-12-15","Code_194"
"http://www.cdisc.org","Standing","Code","0e2ed441-40d1-40a2-b79f-d4bdb69188b1","C62166","2023-12-15","Code_195"
"http://www.cdisc.org","Supine Position","Code","1ad7734c-3bad-4992-bb19-437ed3ec9ee9","C62167","2023-12-15","Code_196"
"http://www.cdisc.org","Body Position","Code","8895dabe-216a-40cd-af9e-a775876739de","C62164","2023-12-15","Code_197"
"http://www.cdisc.org","Brachial Artery","Code","6e712a68-fa04-42a9-b061-c8da71b97f2f","C12681","2023-12-15","Code_198"
"http://www.cdisc.org","Common Carotid Artery","Code","d331a3a2-8bd8-4be2-b7ed-1f507bb750a5","C12687","2023-12-15","Code_199"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","8dffe5dd-cd45-4727-a685-61eab45f1539","C32478","2023-12-15","Code_200"
"http://www.cdisc.org","Femoral Artery","Code","c437f403-6255-4e24-94c7-f9e312d3410c","C12715","2023-12-15","Code_201"
"http://www.cdisc.org","Radial Artery","Code","895569ec-f7a8-41ea-9fe5-8cb4acff1adb","C12838","2023-12-15","Code_202"
"http://www.cdisc.org","Anatomic Site","Code","37794282-7dcf-4b1c-9f7a-9fb6b4b43517","C13717","2023-12-15","Code_203"
"http://www.cdisc.org","Left","Code","99b94b14-66a5-4f59-acd6-1045a15a94a2","C25229","2023-12-15","Code_204"
"http://www.cdisc.org","Right","Code","49ec27b2-eb94-4cc9-af7a-0622f83bcfbf","C25228","2023-12-15","Code_205"
"http://www.cdisc.org","Laterality","Code","0ecb662a-755b-45ce-ad55-41dcf41a32f7","C25185","2023-12-15","Code_206"
"http://www.cdisc.org","SYSBP","Code","be6d762d-a4ce-47e6-b621-6b362aeeb182","C25298","2023-12-15","Code_207"
"http://www.cdisc.org","DIABP","Code","51dc6757-2947-410e-8e10-01f0749d450b","C25299","2023-12-15","Code_208"
"http://www.cdisc.org","Clinical Test Result","Code","ff7cbff2-adc9-446d-9209-3c8ea48af9f9","C77140","2023-12-15","Code_209"
"http://www.cdisc.org","Unit of Pressure","Code","757e70b1-70ab-4bee-8a04-a82324552f88","C49669","2023-12-15","Code_210"
"http://www.cdisc.org","Sitting","Code","6fd342b1-7f10-4438-9a92-bd3e7c863f04","C62122","2023-12-15","Code_211"
"http://www.cdisc.org","Standing","Code","9d7e4c11-f6f8-4c6b-8cb2-b5604f709e86","C62166","2023-12-15","Code_212"
"http://www.cdisc.org","Supine Position","Code","25b7e384-abc3-425a-b4af-4b00058372f7","C62167","2023-12-15","Code_213"
"http://www.cdisc.org","Body Position","Code","919d4a8f-1625-4fef-9bdb-a0d19875e23f","C62164","2023-12-15","Code_214"
"http://www.cdisc.org","Brachial Artery","Code","7610831a-9e17-4ad4-9308-c75e87a7bf7c","C12681","2023-12-15","Code_215"
"http://www.cdisc.org","Common Carotid Artery","Code","a07dc1d2-a2cd-4161-8d76-cb8b67c637c7","C12687","2023-12-15","Code_216"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","8dcf0d87-7ad9-4a8b-a339-d0b59d817ef1","C32478","2023-12-15","Code_217"
"http://www.cdisc.org","Femoral Artery","Code","6959b2b5-89e1-4c3c-b31c-6b11c5f3e76e","C12715","2023-12-15","Code_218"
"http://www.cdisc.org","Radial Artery","Code","d7f44c30-27a5-4e91-8385-82b482f806b9","C12838","2023-12-15","Code_219"
"http://www.cdisc.org","Anatomic Site","Code","edf5b31f-6a61-46ed-8dc6-181e29eb0baf","C13717","2023-12-15","Code_220"
"http://www.cdisc.org","Left","Code","2dffc787-ed00-4ead-ada3-df2986f60f00","C25229","2023-12-15","Code_221"
"http://www.cdisc.org","Right","Code","6151182e-9c8a-4066-abb6-62433d5d81f1","C25228","2023-12-15","Code_222"
"http://www.cdisc.org","Laterality","Code","2410832b-ba7e-4267-b6d9-9b31c695be01","C25185","2023-12-15","Code_223"
"http://www.cdisc.org","DIABP","Code","4adc92fe-59e1-4958-b6e8-88609a8f0a67","C25299","2023-12-15","Code_224"
"http://www.cdisc.org","TEMP","Code","e0d82a34-7f8d-42d5-bbff-4bad6274171e","C174446","2023-12-15","Code_225"
"http://www.cdisc.org","Clinical Test Result","Code","2722804e-4ebd-4123-94a6-1eb78cf780ad","C77140","2023-12-15","Code_226"
"http://www.cdisc.org","Degree Celsius","Code","a919e991-a28d-4cb2-a49d-f3b76aa003fd","C42559","2023-12-15","Code_227"
"http://www.cdisc.org","Degree Fahrenheit","Code","26394c04-4926-4e02-853a-6afd800de7dd","C44277","2023-12-15","Code_228"
"http://www.cdisc.org","Kelvin","Code","e07f4036-1ed3-4cbd-91f4-86b96c93c4dd","C42537","2023-12-15","Code_229"
"http://www.cdisc.org","Unit of Temperature","Code","6a8bbb22-0694-4865-82e2-fbca4c3a9dfe","C44276","2023-12-15","Code_230"
"http://www.cdisc.org","Axilla","Code","a103c7a7-95b7-4167-838c-3d33eede059b","C12674","2023-12-15","Code_231"
"http://www.cdisc.org","Ear","Code","11114af7-6a6b-4322-9264-bfe19c92440d","C12394","2023-12-15","Code_232"
"http://www.cdisc.org","Forehead","Code","102af7cf-b254-4d51-b0e1-bcc80c429c91","C89803","2023-12-15","Code_233"
"http://www.cdisc.org","Oral Cavity","Code","528cb60b-0331-4203-8b39-1c2597a8881e","C12421","2023-12-15","Code_234"
"http://www.cdisc.org","Rectum","Code","e19933f2-3feb-44e8-bfb3-d57abcfa865d","C12390","2023-12-15","Code_235"
"http://www.cdisc.org","Anatomic Site","Code","4816ebb1-87cb-4de5-9e53-b74c5b5e06f1","C13717","2023-12-15","Code_236"
"http://www.cdisc.org","TEMP","Code","ad4e81fc-839d-41bb-b435-ce94678a3eb3","C174446","2023-12-15","Code_237"
"http://www.cdisc.org","WEIGHT","Code","ecb62a9f-c59e-4677-ae64-84dc7b23a6c6","C25208","2023-12-15","Code_238"
"http://www.cdisc.org","Clinical Test Result","Code","ef7954fa-2d39-4095-8d0f-5ba6531f1bb7","C77140","2023-12-15","Code_239"
"http://www.cdisc.org","Pound","Code","dad691b6-2e1c-40c0-9365-43fb5192dc89","C48531","2023-12-15","Code_240"
"http://www.cdisc.org","Gram","Code","be4157a2-1cd1-45b8-b372-939619cfce6a","C48155","2023-12-15","Code_241"
"http://www.cdisc.org","Kilogram","Code","156c124a-6440-4e07-afb2-fa575e6a3c22","C28252","2023-12-15","Code_242"
"http://www.cdisc.org","Unit of Weight","Code","7e5193cc-1744-4309-b163-f200fd7bf5ef","C48208","2023-12-15","Code_243"
"http://www.cdisc.org","WEIGHT","Code","9caf219e-61fa-45fb-82e9-2e675ff8a266","C25208","2023-12-15","Code_244"
"http://www.cdisc.org","HEIGHT","Code","f1eae8a2-cf2d-4a7c-a897-588d8f24ca94","C25347","2023-12-15","Code_245"
"http://www.cdisc.org","Clinical Test Result","Code","a455f42b-b997-4a6b-9fe7-448db6b45117","C77140","2023-12-15","Code_246"
"http://www.cdisc.org","Centimeter","Code","99d612d0-7abb-4cb4-a2a8-320c97dbac1d","C49668","2023-12-15","Code_247"
"http://www.cdisc.org","Inch","Code","2c8ad3b4-cbbe-4e40-aa0e-5224be5275fb","C48500","2023-12-15","Code_248"
"http://www.cdisc.org","Meter","Code","0b1600de-dbfa-4f27-b038-76587b3c45fe","C41139","2023-12-15","Code_249"
"http://www.cdisc.org","Unit of Height","Code","9dcb5041-fa38-49bf-a5a6-bcf6cd066a92","C168688","2023-12-15","Code_250"
"http://www.cdisc.org","HEIGHT","Code","347d7c76-9e69-476d-915e-23b3d4d3318f","C25347","2023-12-15","Code_251"
"http://www.cdisc.org","ALT","Code","d1f227a2-4f3b-4de9-926c-081fd3bbf030","C64433","2023-12-15","Code_252"
"http://www.cdisc.org","Laboratory Test Result","Code","15a5c6ca-9c30-4b24-b3e9-119a28b88d61","C36292","2023-12-15","Code_253"
"http://www.cdisc.org","Unit per Liter","Code","460dee6e-ead2-43b5-a268-59e1ba3108a9","C67456","2023-12-15","Code_254"
"http://www.cdisc.org","Microkatal per Liter","Code","02cef68c-ef0e-4ad1-a20b-46d3105b709c","C67397","2023-12-15","Code_255"
"http://www.cdisc.org","International Unit per Liter","Code","8820abdd-45e3-448c-b4bf-059f882b1528","C67376","2023-12-15","Code_256"
"http://www.cdisc.org","Nanokatal per Liter","Code","b909868e-de35-4806-b921-b859a36c8a2a","C70510","2023-12-15","Code_257"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","dda68921-d5df-4dc8-9851-0de7bbfcef63","C67365","2023-12-15","Code_258"
"http://www.cdisc.org","Biospecimen Type","Code","0c614b4f-055a-4375-9409-9cbd217cdf77","C70713","2023-12-15","Code_259"
"http://www.cdisc.org","No","Code","dd4bee9a-7edb-4833-a44f-441f01ab64af","C49487","2023-12-15","Code_260"
"http://www.cdisc.org","Yes","Code","ba899f61-e523-4339-a7a6-f18ab8f3ea7f","C49488","2023-12-15","Code_261"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","f4f65b15-2824-426d-ad9f-439a9b221541","C83309","2023-12-15","Code_262"
"http://www.cdisc.org","ALT","Code","273caa21-3b0c-4416-9e75-e1235800c611","C64433","2023-12-15","Code_263"
"http://www.cdisc.org","ALB","Code","ff4db327-f8cf-4b10-a5a9-6fc57f0da761","C64431","2023-12-15","Code_264"
"http://www.cdisc.org","Laboratory Test Result","Code","2eef226c-5d2a-46f5-8103-e63bf5753ed0","C36292","2023-12-15","Code_265"
"http://www.cdisc.org","Biospecimen Type","Code","a3b19b5d-9d2f-4b3b-8a74-5fb81882a71a","C70713","2023-12-15","Code_266"
"http://www.cdisc.org","No","Code","d60deba0-cecb-4a32-95fa-1d033b15a898","C49487","2023-12-15","Code_267"
"http://www.cdisc.org","Yes","Code","909c1d49-d1ff-4b65-9eb5-d8ccb7cc6dcc","C49488","2023-12-15","Code_268"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","006b610b-7cc8-4193-b2d1-cfd2fcb2d573","C83309","2023-12-15","Code_269"
"http://www.cdisc.org","ALB","Code","8109f598-a44d-4cb5-91c4-cc6829d8582e","C64431","2023-12-15","Code_270"
"http://www.cdisc.org","ALP","Code","a860be95-3c3a-4ee7-a7db-f753dfb18556","C64432","2023-12-15","Code_271"
"http://www.cdisc.org","Laboratory Test Result","Code","191f57cd-fe11-4813-87a9-43f103949a1c","C36292","2023-12-15","Code_272"
"http://www.cdisc.org","Unit per Liter","Code","fe535f38-eaf1-4ca2-a014-7a530e9fa609","C67456","2023-12-15","Code_273"
"http://www.cdisc.org","Microkatal per Liter","Code","1f2a9b74-0391-45ad-ab5e-5dcf2e2debac","C67397","2023-12-15","Code_274"
"http://www.cdisc.org","International Unit per Liter","Code","2c151ae4-4ff0-4a30-ae22-5506f050530a","C67376","2023-12-15","Code_275"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","25c4b019-0dbc-4879-9d92-5ab772a6dbf9","C67365","2023-12-15","Code_276"
"http://www.cdisc.org","Biospecimen Type","Code","19d095ba-9607-448b-a939-0e370db0fa20","C70713","2023-12-15","Code_277"
"http://www.cdisc.org","No","Code","9bdc6b82-ebc9-400e-bdd1-30b7d32dd1ef","C49487","2023-12-15","Code_278"
"http://www.cdisc.org","Yes","Code","df35f5f2-b855-43b8-91e5-94d68001ab44","C49488","2023-12-15","Code_279"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","4e096de5-5301-49e8-bc3f-e9c339ad0bb4","C83309","2023-12-15","Code_280"
"http://www.cdisc.org","ALP","Code","c692c725-4a2d-40c5-8a2d-6ed54411075b","C64432","2023-12-15","Code_281"
"http://www.cdisc.org","AST","Code","4ceb46e8-b130-45bb-a442-7ba280febd63","C64467","2023-12-15","Code_282"
"http://www.cdisc.org","Laboratory Test Result","Code","83a5a7f4-8521-4824-a549-2b177a63abfa","C36292","2023-12-15","Code_283"
"http://www.cdisc.org","Unit per Liter","Code","06a53c4d-46e6-4f52-9b2b-26136e60d661","C67456","2023-12-15","Code_284"
"http://www.cdisc.org","Microkatal per Liter","Code","bcc041c6-3f11-4d57-9a4a-10d533d3ff2f","C67397","2023-12-15","Code_285"
"http://www.cdisc.org","International Unit per Liter","Code","73c0219a-03c9-430f-9e8b-ff36ccfd5f7b","C67376","2023-12-15","Code_286"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","a29a2cd3-51ef-4cad-98f3-94de4a2c6421","C67365","2023-12-15","Code_287"
"http://www.cdisc.org","Biospecimen Type","Code","840cabac-c4ca-45cd-b71f-5704ffac8f31","C70713","2023-12-15","Code_288"
"http://www.cdisc.org","No","Code","1edd3767-3c7c-476b-b428-42fad0657db4","C49487","2023-12-15","Code_289"
"http://www.cdisc.org","Yes","Code","4fa040fa-89ba-444e-a015-bdf7ccb92a5a","C49488","2023-12-15","Code_290"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","b0599b55-85d1-4a5b-90bb-d1f55d930d17","C83309","2023-12-15","Code_291"
"http://www.cdisc.org","AST","Code","de15096c-5d79-4009-aebd-d3649c61c8f0","C64467","2023-12-15","Code_292"
"http://www.cdisc.org","CREAT","Code","411a1875-7dec-40dd-84c2-4a24c688465e","C64547","2023-12-15","Code_293"
"http://www.cdisc.org","Laboratory Test Result","Code","2bf4b130-b985-4cca-a0ea-957b0e4efaba","C36292","2023-12-15","Code_294"
"http://www.cdisc.org","Milligram per Deciliter","Code","00d52e72-575c-4d2e-bef4-7a48f0aadd69","C67015","2023-12-15","Code_295"
"http://www.cdisc.org","Microgram per Milliliter","Code","c1394af7-85c2-4fe0-aa1a-992ed5cafad9","C64572","2023-12-15","Code_296"
"http://www.cdisc.org","Millimole per Liter","Code","7781bf76-983e-40bd-802e-bb9770f8fe54","C64387","2023-12-15","Code_297"
"http://www.cdisc.org","Micromole per Liter","Code","73840fc3-6597-465d-bafc-b8e0a547b39b","C48508","2023-12-15","Code_298"
"http://www.cdisc.org","Unit of Concentration","Code","ba91420f-9cde-4009-95c4-8792940e4d9f","C48207","2023-12-15","Code_299"
"http://www.cdisc.org","Biospecimen Type","Code","6f1a4332-c1c6-4cdf-a849-51fcc5caf0fb","C70713","2023-12-15","Code_300"
"http://www.cdisc.org","No","Code","2143f5de-4b26-415d-9a09-81ae9130089f","C49487","2023-12-15","Code_301"
"http://www.cdisc.org","Yes","Code","ba1bfdb0-19f1-4173-bf1b-1accc1359a28","C49488","2023-12-15","Code_302"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","4e53fbd4-ae5d-4ba8-b991-0488ba9f3d7d","C83309","2023-12-15","Code_303"
"http://www.cdisc.org","CREAT","Code","4f119c15-adc2-47db-b4c6-e902f8a43168","C64547","2023-12-15","Code_304"
"http://www.cdisc.org","K","Code","ef1f88a9-8627-48ec-8968-753ecfb004bc","C64853","2023-12-15","Code_305"
"http://www.cdisc.org","Laboratory Test Result","Code","199b8adc-20ab-4d13-bb2e-f0f79f036758","C36292","2023-12-15","Code_306"
"http://www.cdisc.org","Milliequivalent per Liter","Code","f6e1f245-b73f-44fd-9116-f6f2c893031e","C67474","2023-12-15","Code_307"
"http://www.cdisc.org","Milliequivalent per Deciliter","Code","72291a0b-ebf6-4117-abd1-24a4333e3c58","C67473","2023-12-15","Code_308"
"http://www.cdisc.org","Millimole per Liter","Code","7c746ff4-6c94-4ada-a78d-8aea45ab1720","C64387","2023-12-15","Code_309"
"http://www.cdisc.org","Molarity Unit","Code","615e8c91-265d-4876-b8fc-96794033afc3","C64567","2023-12-15","Code_310"
"http://www.cdisc.org","Biospecimen Type","Code","167f350a-25df-4952-a433-10f48fe29067","C70713","2023-12-15","Code_311"
"http://www.cdisc.org","No","Code","b56cd5fa-6668-44b5-886e-348b53a2b92f","C49487","2023-12-15","Code_312"
"http://www.cdisc.org","Yes","Code","f7d45f33-160f-4e7a-bd35-c25a899898da","C49488","2023-12-15","Code_313"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","b8a7a5ce-f750-48bd-88b4-f7fe0754c243","C83309","2023-12-15","Code_314"
"http://www.cdisc.org","K","Code","3a56f30a-809b-4ba9-a7ff-a9505c715b86","C64853","2023-12-15","Code_315"
"http://www.cdisc.org","SODIUM","Code","53e51a28-2fe4-4143-8c76-fc3c0dfd52ed","C64809","2023-12-15","Code_316"
"http://www.cdisc.org","Laboratory Test Result","Code","b7f3840a-ba0b-4cff-b66a-dad007654625","C36292","2023-12-15","Code_317"
"http://www.cdisc.org","Milliequivalent per Liter","Code","79283783-48eb-4f7a-b9b6-4e91c38d429a","C67474","2023-12-15","Code_318"
"http://www.cdisc.org","Milliequivalent per Deciliter","Code","8ebe80ed-7760-4412-9743-7d4e0bec517b","C67473","2023-12-15","Code_319"
"http://www.cdisc.org","Millimole per Liter","Code","c0a861ef-ab36-4a2c-b997-a2f8fda18438","C64387","2023-12-15","Code_320"
"http://www.cdisc.org","Molarity Unit","Code","6f6ca57b-eb15-4a13-82c4-0c80ea722618","C64567","2023-12-15","Code_321"
"http://www.cdisc.org","Biospecimen Type","Code","161312b5-a54d-4bed-b217-d6eb860fa993","C70713","2023-12-15","Code_322"
"http://www.cdisc.org","No","Code","a64c53ce-29db-4b17-a022-0b69beffc93b","C49487","2023-12-15","Code_323"
"http://www.cdisc.org","Yes","Code","68f63ccf-952e-45fa-ac9a-e25e5ef89065","C49488","2023-12-15","Code_324"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","887b65d6-3581-4ad0-a95c-36e780a6828a","C83309","2023-12-15","Code_325"
"http://www.cdisc.org","SODIUM","Code","1c4aa609-c252-480c-a503-71b0a86665a7","C64809","2023-12-15","Code_326"
"http://www.cdisc.org","SYSBP","Code","480fea61-eddc-4103-a53c-0bfd2724032b","C25298","2023-12-15","Code_327"
"http://www.cdisc.org","Clinical Test Result","Code","f22d57f4-feb8-4d84-b519-57550bd76be1","C77140","2023-12-15","Code_328"
"http://www.cdisc.org","Unit of Pressure","Code","7d4cae81-348b-4ff2-be3f-22ef49db9b58","C49669","2023-12-15","Code_329"
"http://www.cdisc.org","Sitting","Code","e5bba1aa-69c7-45a6-b87d-ba9b90215cab","C62122","2023-12-15","Code_330"
"http://www.cdisc.org","Standing","Code","fbb6435b-d4fe-4819-9b2b-c049acf198f9","C62166","2023-12-15","Code_331"
"http://www.cdisc.org","Supine Position","Code","d5405a2c-a370-4a00-ab5c-bbdacdf07c18","C62167","2023-12-15","Code_332"
"http://www.cdisc.org","Body Position","Code","f71e8890-71c9-443c-90cb-1bd362ad350d","C62164","2023-12-15","Code_333"
"http://www.cdisc.org","Brachial Artery","Code","fcd09e70-3c24-4693-93d1-2516b0c95610","C12681","2023-12-15","Code_334"
"http://www.cdisc.org","Common Carotid Artery","Code","7b3c6e44-cc22-4219-b915-72d139452e1a","C12687","2023-12-15","Code_335"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","303666fe-e087-46cf-a9e2-1eff29a33df9","C32478","2023-12-15","Code_336"
"http://www.cdisc.org","Femoral Artery","Code","b3eaa4ac-449d-4d52-97b8-278124171c5c","C12715","2023-12-15","Code_337"
"http://www.cdisc.org","Radial Artery","Code","910e45de-2882-43e9-8065-420b456d6985","C12838","2023-12-15","Code_338"
"http://www.cdisc.org","Anatomic Site","Code","5d8fdb8c-316f-45a6-b1b7-4db3d7dedb56","C13717","2023-12-15","Code_339"
"http://www.cdisc.org","Left","Code","9381004c-f16a-4867-9576-1380a9490717","C25229","2023-12-15","Code_340"
"http://www.cdisc.org","Right","Code","26879f93-b925-4493-96f5-ac14404a996e","C25228","2023-12-15","Code_341"
"http://www.cdisc.org","Laterality","Code","1be0cc17-89d5-46d5-a629-ed98ec7230f6","C25185","2023-12-15","Code_342"
"http://www.cdisc.org","SYSBP","Code","6b156094-3c41-457b-a9be-aeb79db827e8","C25298","2023-12-15","Code_343"
"http://www.cdisc.org","DIABP","Code","1a2af422-b104-42df-9ef7-599175fd71c1","C25299","2023-12-15","Code_344"
"http://www.cdisc.org","Clinical Test Result","Code","8b7a0f13-2f20-4956-9375-e17033fff458","C77140","2023-12-15","Code_345"
"http://www.cdisc.org","Unit of Pressure","Code","0b4a6e49-484b-47e9-a3dc-91d7b05cb37a","C49669","2023-12-15","Code_346"
"http://www.cdisc.org","Sitting","Code","5c2c5450-8e05-468b-8878-de612a9b4770","C62122","2023-12-15","Code_347"
"http://www.cdisc.org","Standing","Code","92a6f76d-e54a-4cf2-b76f-12bfae074338","C62166","2023-12-15","Code_348"
"http://www.cdisc.org","Supine Position","Code","718a6b0e-7056-474b-a41b-a853d71cbe7b","C62167","2023-12-15","Code_349"
"http://www.cdisc.org","Body Position","Code","8633dd68-27f3-46ab-b1a5-81bcb1497da2","C62164","2023-12-15","Code_350"
"http://www.cdisc.org","Brachial Artery","Code","a779293d-8246-4cb7-9c26-44252d29fc29","C12681","2023-12-15","Code_351"
"http://www.cdisc.org","Common Carotid Artery","Code","e2c248ef-0670-4e1c-a66b-d7b8608cffca","C12687","2023-12-15","Code_352"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","e6432a7f-bb92-4a60-8962-317cb9d604e8","C32478","2023-12-15","Code_353"
"http://www.cdisc.org","Femoral Artery","Code","6039dd05-1fdc-48d0-89bf-52a770dc303c","C12715","2023-12-15","Code_354"
"http://www.cdisc.org","Radial Artery","Code","3a701685-45bb-4c92-a749-678469788742","C12838","2023-12-15","Code_355"
"http://www.cdisc.org","Anatomic Site","Code","7faa3997-52b8-4b3d-a6d6-1cda3eb66b09","C13717","2023-12-15","Code_356"
"http://www.cdisc.org","Left","Code","380b9e73-9b61-47ba-972b-6b73b1c5f226","C25229","2023-12-15","Code_357"
"http://www.cdisc.org","Right","Code","4c9c2859-ea73-4695-8158-6e7b394f2a53","C25228","2023-12-15","Code_358"
"http://www.cdisc.org","Laterality","Code","593a6b15-8de8-4fbb-889e-9ac0c0ea4054","C25185","2023-12-15","Code_359"
"http://www.cdisc.org","DIABP","Code","d016f55d-9a38-456c-a3cc-84576ad3d783","C25299","2023-12-15","Code_360"
"http://www.cdisc.org","HR","Code","3f55e849-c78a-407a-9510-cc7cc73cd324","C49677","2023-12-15","Code_361"
"http://www.cdisc.org","Clinical Test Result","Code","e9a38e69-c1b1-4efa-b574-32b02fecd8ce","C77140","2023-12-15","Code_362"
"http://www.cdisc.org","Count per Minute","Code","4d186a1b-7796-4a5b-aafe-3a473a917c69","C73688","2023-12-15","Code_363"
"http://www.cdisc.org","Sitting","Code","ca0261bd-c978-4e93-9453-312dc7467cc1","C62122","2023-12-15","Code_364"
"http://www.cdisc.org","Standing","Code","574eb938-33e7-42ce-b711-143922f86458","C62166","2023-12-15","Code_365"
"http://www.cdisc.org","Supine Position","Code","6c5611f5-56e0-4af8-b8ed-f4eef2a37718","C62167","2023-12-15","Code_366"
"http://www.cdisc.org","Body Position","Code","d3e3ad86-c5a9-4497-a3f9-f64bb1df0cee","C62164","2023-12-15","Code_367"
"http://www.cdisc.org","Brachial Artery","Code","0a824967-9f62-4d76-832f-ea31e16d2e4d","C12681","2023-12-15","Code_368"
"http://www.cdisc.org","Common Carotid Artery","Code","32586bfb-507e-4081-8379-8784cad6d66f","C12687","2023-12-15","Code_369"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","22109ac5-a312-4066-9bfb-ec541a2609ee","C32478","2023-12-15","Code_370"
"http://www.cdisc.org","Femoral Artery","Code","09b51da1-d71e-4b62-986f-390830aed954","C12715","2023-12-15","Code_371"
"http://www.cdisc.org","Radial Artery","Code","71c14208-9bb1-4d84-8b90-3e087ee2d73f","C12838","2023-12-15","Code_372"
"http://www.cdisc.org","Anatomic Site","Code","16fee963-22d7-4775-b238-6db0bc25bf30","C13717","2023-12-15","Code_373"
"http://www.cdisc.org","Left","Code","b0a3fe9e-8592-4ca1-a76a-766289495de2","C25229","2023-12-15","Code_374"
"http://www.cdisc.org","Right","Code","f934a6bd-3ec5-467a-9e79-13b312eaddc4","C25228","2023-12-15","Code_375"
"http://www.cdisc.org","Laterality","Code","5f854a60-5f40-4310-ad77-ad101d00e6ba","C25185","2023-12-15","Code_376"
