"instanceType","decode","codeSystem","uuid:ID","code","codeSystemVersion","id"
"Code","No","http://www.cdisc.org","24646488-ae3d-4d6d-bd17-2af6f6b1dfcd","C49487","2023-12-15","Code_167"
"Code","Yes","http://www.cdisc.org","c2041b12-7e3c-45b3-85eb-7e994711ed00","C49488","2023-12-15","Code_168"
"Code","Disabling Adverse Event","http://www.cdisc.org","6ad450c9-92ac-4b07-b3f2-1c6898995bdc","C113380","2023-12-15","Code_169"
"Code","No","http://www.cdisc.org","2ecd41c6-3cb0-4ea7-9de0-e897c68e478b","C49487","2023-12-15","Code_170"
"Code","Yes","http://www.cdisc.org","62291c32-a49b-473b-b41e-7deb369e246a","C49488","2023-12-15","Code_171"
"Code","Death Related to Adverse Event","http://www.cdisc.org","43a6be02-8d6f-4b92-ba6f-19c230df319e","C48275","2023-12-15","Code_172"
"Code","No","http://www.cdisc.org","984fcf38-3f3b-4a18-8410-6bf2efced26d","C49487","2023-12-15","Code_173"
"Code","Yes","http://www.cdisc.org","5fa75949-8a0f-4fe6-ac28-e3ede5ac1860","C49488","2023-12-15","Code_174"
"Code","Adverse Event associated with Hospitalization","http://www.cdisc.org","af3ab36d-a735-4575-b7ef-1c05dbb3b4e5","C83052","2023-12-15","Code_175"
"Code","No","http://www.cdisc.org","83b5863d-ffa8-4af6-b4b8-74df81e72176","C49487","2023-12-15","Code_176"
"Code","Yes","http://www.cdisc.org","7cbfa237-42a2-4aab-bf37-df8174168aab","C49488","2023-12-15","Code_177"
"Code","Life Threatening Adverse Event","http://www.cdisc.org","b410b67a-9d3b-440e-b67c-a838ea66d963","C84266","2023-12-15","Code_178"
"Code","No","http://www.cdisc.org","4c9a7ebe-6acc-4089-ab4d-510b1ed014ee","C49487","2023-12-15","Code_179"
"Code","Yes","http://www.cdisc.org","b526dc96-491a-4ce3-9679-44c0d991a127","C49488","2023-12-15","Code_180"
"Code","Adverse Event Occurred with Overdose","http://www.cdisc.org","c8296d20-754f-42f9-bed5-8d4e9da9393c","C83214","2023-12-15","Code_181"
"Code","No","http://www.cdisc.org","1cd4c3f1-1b4c-4a0c-875d-168a722ff376","C49487","2023-12-15","Code_182"
"Code","Yes","http://www.cdisc.org","a0b6560f-b4af-43e2-8f84-a13a5f4c8ce5","C49488","2023-12-15","Code_183"
"Code","Adverse Event Associated with Serious Medical Event","http://www.cdisc.org","5e9aa900-4053-4a7d-9827-0f26d2b9a82a","C83053","2023-12-15","Code_184"
"Code","No","http://www.cdisc.org","9e223fc8-84a2-4726-8f32-a6aa52df3c51","C49487","2023-12-15","Code_185"
"Code","Yes","http://www.cdisc.org","831aecfd-7152-427a-9c6f-0114af146142","C49488","2023-12-15","Code_186"
"Code","Adverse Event Concomitant Treatment","http://www.cdisc.org","75373951-4976-40b1-8c5c-54a06908a273","C83199","2023-12-15","Code_187"
"Code","Adverse Event Start Date Time","http://www.cdisc.org","b8f717b3-fa0f-4404-b303-9d60ede09f6a","C83215","2023-12-15","Code_188"
"Code","Adverse Event End Date Time","http://www.cdisc.org","62df00eb-4840-4034-9c74-4da2609eb6a4","C83201","2023-12-15","Code_189"
"Code","Solicited Adverse Event","http://www.cdisc.org","7a341fac-54f5-4334-94e1-98e63820c8f7","C179175","2023-12-15","Code_190"
"Code","SYSBP","http://www.cdisc.org","33fa3073-ca55-402d-9de4-6866f5f322eb","C25298","2023-12-15","Code_191"
"Code","Clinical Test Result","http://www.cdisc.org","81cec4fb-a683-49c6-8ccd-5c817a3300f9","C77140","2023-12-15","Code_192"
"Code","Unit of Pressure","http://www.cdisc.org","9aabe6de-408b-4a2f-a466-d7ce16cd48a8","C49669","2023-12-15","Code_193"
"Code","Sitting","http://www.cdisc.org","5ac12956-f7e1-4ffe-b43a-2769fe5652cb","C62122","2023-12-15","Code_194"
"Code","Standing","http://www.cdisc.org","1ddd0db6-3a68-4c29-b670-73d704206877","C62166","2023-12-15","Code_195"
"Code","Supine Position","http://www.cdisc.org","63d082c4-eb31-4253-8054-0a110f37ae6f","C62167","2023-12-15","Code_196"
"Code","Body Position","http://www.cdisc.org","c26fa698-a315-4d16-a167-909721824ecb","C62164","2023-12-15","Code_197"
"Code","Brachial Artery","http://www.cdisc.org","4adccc9c-e51f-401b-bd71-087f8df842a7","C12681","2023-12-15","Code_198"
"Code","Common Carotid Artery","http://www.cdisc.org","f3b87c27-33aa-4e4e-973a-422474b92cec","C12687","2023-12-15","Code_199"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","2c68a714-ec64-4be2-a553-553ed320c8b7","C32478","2023-12-15","Code_200"
"Code","Femoral Artery","http://www.cdisc.org","c5bf2c23-6d01-4f30-9f3e-cdcb5510bf3b","C12715","2023-12-15","Code_201"
"Code","Radial Artery","http://www.cdisc.org","19cd468c-420c-43db-835d-71ca37de23e2","C12838","2023-12-15","Code_202"
"Code","Anatomic Site","http://www.cdisc.org","02264f7d-fec2-42bb-8c16-df311fe8e33f","C13717","2023-12-15","Code_203"
"Code","Left","http://www.cdisc.org","d334fdaf-4f21-4058-be7e-02a6c014fff7","C25229","2023-12-15","Code_204"
"Code","Right","http://www.cdisc.org","11825bd4-a4b1-4f0c-af35-1d14dbac932e","C25228","2023-12-15","Code_205"
"Code","Laterality","http://www.cdisc.org","46f0429a-b8cc-4c38-af23-e39d68fd952e","C25185","2023-12-15","Code_206"
"Code","SYSBP","http://www.cdisc.org","376be7b4-9ba9-47ab-afe5-5dec5a237902","C25298","2023-12-15","Code_207"
"Code","DIABP","http://www.cdisc.org","1c141b1f-ad61-402b-a1b8-9d9186e16eee","C25299","2023-12-15","Code_208"
"Code","Clinical Test Result","http://www.cdisc.org","accce799-33d3-4125-9ec7-3fcb6f5f1630","C77140","2023-12-15","Code_209"
"Code","Unit of Pressure","http://www.cdisc.org","ef3dc07b-5bfb-4a53-ab95-a316dd2080de","C49669","2023-12-15","Code_210"
"Code","Sitting","http://www.cdisc.org","b86c3394-f5ce-44d8-a3a9-a822733c73b3","C62122","2023-12-15","Code_211"
"Code","Standing","http://www.cdisc.org","b0508cf2-f7bd-48c8-9024-1e4b556fd875","C62166","2023-12-15","Code_212"
"Code","Supine Position","http://www.cdisc.org","cdc08a90-dc4a-4cb6-b20c-d209a2a9ed69","C62167","2023-12-15","Code_213"
"Code","Body Position","http://www.cdisc.org","94e4fbd5-edc2-43ef-ac3a-f6e64c01a779","C62164","2023-12-15","Code_214"
"Code","Brachial Artery","http://www.cdisc.org","c5f025ca-0b55-42e1-876a-37743ace96de","C12681","2023-12-15","Code_215"
"Code","Common Carotid Artery","http://www.cdisc.org","c70eaf8c-74b7-4119-99c2-3ed705913f0c","C12687","2023-12-15","Code_216"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","0cbc7166-0b8f-4a0a-a8a0-75aede96f044","C32478","2023-12-15","Code_217"
"Code","Femoral Artery","http://www.cdisc.org","35fb594e-a73e-4b74-9758-6e076d54f816","C12715","2023-12-15","Code_218"
"Code","Radial Artery","http://www.cdisc.org","d91d3f1b-2b22-4109-8401-1ce9a105e5ad","C12838","2023-12-15","Code_219"
"Code","Anatomic Site","http://www.cdisc.org","cd5e98c7-fc56-4943-8ebd-ad8e1c6504d8","C13717","2023-12-15","Code_220"
"Code","Left","http://www.cdisc.org","31f8e5fe-1296-4e0a-ba14-fb443456ebbf","C25229","2023-12-15","Code_221"
"Code","Right","http://www.cdisc.org","74dd2074-0549-4995-9650-a8ae021cf3ef","C25228","2023-12-15","Code_222"
"Code","Laterality","http://www.cdisc.org","3fcf9545-9335-40be-9a10-e3ccf1c35217","C25185","2023-12-15","Code_223"
"Code","DIABP","http://www.cdisc.org","1a4f5c79-73fe-428e-b917-f3323cdf177f","C25299","2023-12-15","Code_224"
"Code","TEMP","http://www.cdisc.org","2d2eaac3-9db7-4890-8706-bb8e1f4765cc","C174446","2023-12-15","Code_225"
"Code","Clinical Test Result","http://www.cdisc.org","a9d26330-57a6-4789-99d2-95393852389c","C77140","2023-12-15","Code_226"
"Code","Degree Celsius","http://www.cdisc.org","8e64acc0-76e4-4faf-a49a-e230b7e205ec","C42559","2023-12-15","Code_227"
"Code","Degree Fahrenheit","http://www.cdisc.org","42dd5064-70eb-4fa7-902f-5b6eca848ac1","C44277","2023-12-15","Code_228"
"Code","Kelvin","http://www.cdisc.org","44d40cf4-536c-47d1-b007-2c12b1fc5ae7","C42537","2023-12-15","Code_229"
"Code","Unit of Temperature","http://www.cdisc.org","09f1cf89-1d92-4328-b576-af2daafddac7","C44276","2023-12-15","Code_230"
"Code","Axilla","http://www.cdisc.org","749f8b70-118c-42d3-9335-fd660d6475c1","C12674","2023-12-15","Code_231"
"Code","Ear","http://www.cdisc.org","a95fe725-87e3-4923-999b-be842707568b","C12394","2023-12-15","Code_232"
"Code","Forehead","http://www.cdisc.org","5089ea3b-b3b0-4205-b2a2-30f1db0ccc82","C89803","2023-12-15","Code_233"
"Code","Oral Cavity","http://www.cdisc.org","f7eaa6b1-a932-49ae-ae60-5664cd507931","C12421","2023-12-15","Code_234"
"Code","Rectum","http://www.cdisc.org","4d18c2eb-4bc1-4551-affc-87694e2d6ab6","C12390","2023-12-15","Code_235"
"Code","Anatomic Site","http://www.cdisc.org","e528e7f9-c36e-46fc-9f5e-1919ba7c1a1f","C13717","2023-12-15","Code_236"
"Code","TEMP","http://www.cdisc.org","9de7b66b-b87f-4aa0-a474-4fd746df0006","C174446","2023-12-15","Code_237"
"Code","WEIGHT","http://www.cdisc.org","1710eeda-16c7-4d78-af87-40620623d503","C25208","2023-12-15","Code_238"
"Code","Clinical Test Result","http://www.cdisc.org","5a9594d0-b883-471e-901a-7acb4e2e5f4a","C77140","2023-12-15","Code_239"
"Code","Pound","http://www.cdisc.org","c3c0a783-face-45e4-b542-714b88bb68ff","C48531","2023-12-15","Code_240"
"Code","Gram","http://www.cdisc.org","99c89214-a734-4f93-8c58-93d8630bae9a","C48155","2023-12-15","Code_241"
"Code","Kilogram","http://www.cdisc.org","24c478be-a4fe-4356-8679-cbb8e0f24b86","C28252","2023-12-15","Code_242"
"Code","Unit of Weight","http://www.cdisc.org","53fa598e-7982-4098-81bb-da4ef2a0f1ce","C48208","2023-12-15","Code_243"
"Code","WEIGHT","http://www.cdisc.org","11e1a40c-fe65-448b-a60b-c6c42e2fa111","C25208","2023-12-15","Code_244"
"Code","HEIGHT","http://www.cdisc.org","57e7cc8c-16c4-438e-8932-5185b63c4219","C25347","2023-12-15","Code_245"
"Code","Clinical Test Result","http://www.cdisc.org","9817f42a-cf30-42a9-9c6d-70281cb6d82f","C77140","2023-12-15","Code_246"
"Code","Centimeter","http://www.cdisc.org","4bdfdf53-d0e5-44f4-96c6-6d4c6515bdde","C49668","2023-12-15","Code_247"
"Code","Inch","http://www.cdisc.org","13dcb7f7-e0c7-42e7-b85b-8d753e924614","C48500","2023-12-15","Code_248"
"Code","Meter","http://www.cdisc.org","638ca11c-1c3c-4d78-bb27-b96589a5ad82","C41139","2023-12-15","Code_249"
"Code","Unit of Height","http://www.cdisc.org","faed39d0-c51b-4cd4-9376-2f0fe1e97a1f","C168688","2023-12-15","Code_250"
"Code","HEIGHT","http://www.cdisc.org","64369fb6-84af-42ed-97e6-b51c767fd03f","C25347","2023-12-15","Code_251"
"Code","ALT","http://www.cdisc.org","c40d349e-bfb1-44c9-acb6-7d05f935488b","C64433","2023-12-15","Code_252"
"Code","Laboratory Test Result","http://www.cdisc.org","3e7f7a76-a3b0-4d80-a8aa-422d1d607b30","C36292","2023-12-15","Code_253"
"Code","Unit per Liter","http://www.cdisc.org","863b8dc9-b2f7-4b68-9392-6b68cea1aadf","C67456","2023-12-15","Code_254"
"Code","Microkatal per Liter","http://www.cdisc.org","6db74ba0-9d8e-4365-af87-c7abfbed1462","C67397","2023-12-15","Code_255"
"Code","International Unit per Liter","http://www.cdisc.org","a4dc2a61-8fe3-475a-81f1-e5ba6f500c60","C67376","2023-12-15","Code_256"
"Code","Nanokatal per Liter","http://www.cdisc.org","2a43441f-5132-4315-93d0-d8a962068fab","C70510","2023-12-15","Code_257"
"Code","Unit of Catalytic Activity Concentration","http://www.cdisc.org","66271bad-d12f-4ea7-bc88-031b04c305c7","C67365","2023-12-15","Code_258"
"Code","Biospecimen Type","http://www.cdisc.org","c5c7ea49-418b-4342-92d5-049c91a758b5","C70713","2023-12-15","Code_259"
"Code","No","http://www.cdisc.org","c9740cf1-0b55-487c-8450-179fbd2225c0","C49487","2023-12-15","Code_260"
"Code","Yes","http://www.cdisc.org","461bee3b-d2b6-4d1b-8df9-e72ae2c343ab","C49488","2023-12-15","Code_261"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","37655d15-d48b-40c2-8132-ad5da1451bbe","C83309","2023-12-15","Code_262"
"Code","ALT","http://www.cdisc.org","74f3344e-e701-4238-95d9-cd41933f01c4","C64433","2023-12-15","Code_263"
"Code","ALB","http://www.cdisc.org","35ae0f91-4018-402d-a413-1859cff9af68","C64431","2023-12-15","Code_264"
"Code","Laboratory Test Result","http://www.cdisc.org","5d88ad58-a3d6-4414-a2a5-512238ca7d89","C36292","2023-12-15","Code_265"
"Code","Biospecimen Type","http://www.cdisc.org","4fdd615d-e4fe-448e-b749-3009e33523fc","C70713","2023-12-15","Code_266"
"Code","No","http://www.cdisc.org","546f967e-d0da-4faa-b8b4-90b66ffd71a8","C49487","2023-12-15","Code_267"
"Code","Yes","http://www.cdisc.org","c4c24b8e-6630-427d-8922-88146301160a","C49488","2023-12-15","Code_268"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","7df5bb80-091d-478f-94f0-fbd45223e61a","C83309","2023-12-15","Code_269"
"Code","ALB","http://www.cdisc.org","69c9d0df-5ab7-4a08-836d-a36910ac75f9","C64431","2023-12-15","Code_270"
"Code","ALP","http://www.cdisc.org","dfb073e1-8f09-42ea-896a-f0b2ac023b1c","C64432","2023-12-15","Code_271"
"Code","Laboratory Test Result","http://www.cdisc.org","870f4d70-e150-4c12-bf68-ad443d5739b2","C36292","2023-12-15","Code_272"
"Code","Unit per Liter","http://www.cdisc.org","d3e0ba43-dcab-4a85-abb8-58cb3ac44002","C67456","2023-12-15","Code_273"
"Code","Microkatal per Liter","http://www.cdisc.org","e2c1c86f-18e1-46d3-8889-490fd1b80e18","C67397","2023-12-15","Code_274"
"Code","International Unit per Liter","http://www.cdisc.org","5b6876c1-5893-4353-b37e-6d98787effdb","C67376","2023-12-15","Code_275"
"Code","Unit of Catalytic Activity Concentration","http://www.cdisc.org","6c1b2466-ce43-494d-a0d2-b7aed7bbe999","C67365","2023-12-15","Code_276"
"Code","Biospecimen Type","http://www.cdisc.org","d336a87d-8a15-489a-8faa-eeebda7da51a","C70713","2023-12-15","Code_277"
"Code","No","http://www.cdisc.org","2ae86e7f-67a5-4824-bf12-db83bf262dd6","C49487","2023-12-15","Code_278"
"Code","Yes","http://www.cdisc.org","25a1ad90-cdfe-4679-96cb-931f91bbaec6","C49488","2023-12-15","Code_279"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","637a2b41-2fb2-4cc9-ba0d-37e35215e6e0","C83309","2023-12-15","Code_280"
"Code","ALP","http://www.cdisc.org","9c13632e-f14b-4c90-95b9-a34866d444ea","C64432","2023-12-15","Code_281"
"Code","AST","http://www.cdisc.org","a9d185f8-766a-4c7f-a321-ca893eb875e0","C64467","2023-12-15","Code_282"
"Code","Laboratory Test Result","http://www.cdisc.org","54eb7828-5972-4404-a764-b4fa20d12435","C36292","2023-12-15","Code_283"
"Code","Unit per Liter","http://www.cdisc.org","084fe788-15de-46eb-ad93-b91cd257fcc6","C67456","2023-12-15","Code_284"
"Code","Microkatal per Liter","http://www.cdisc.org","5aa01c6c-73c0-4b87-b1c0-8a35ed103916","C67397","2023-12-15","Code_285"
"Code","International Unit per Liter","http://www.cdisc.org","a7057339-89b4-4620-9d0b-6f472cee25e9","C67376","2023-12-15","Code_286"
"Code","Unit of Catalytic Activity Concentration","http://www.cdisc.org","f36ee20e-de0a-451c-8e7f-531674f36c6e","C67365","2023-12-15","Code_287"
"Code","Biospecimen Type","http://www.cdisc.org","2f8dfbde-fbc2-4572-b2ee-b113530faab3","C70713","2023-12-15","Code_288"
"Code","No","http://www.cdisc.org","926f7d43-5e73-4f05-9d80-baab29eedcce","C49487","2023-12-15","Code_289"
"Code","Yes","http://www.cdisc.org","5ec78ae9-edc8-4cc5-9e29-32d22bd3b9d6","C49488","2023-12-15","Code_290"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","90a9f037-a945-4c31-8b5a-24e68e86cec8","C83309","2023-12-15","Code_291"
"Code","AST","http://www.cdisc.org","6f8bdbb8-5ce1-47a0-acab-fbad327bfd80","C64467","2023-12-15","Code_292"
"Code","CREAT","http://www.cdisc.org","426fbe88-5353-43f7-a9bb-951307418d59","C64547","2023-12-15","Code_293"
"Code","Laboratory Test Result","http://www.cdisc.org","0b464e76-e30e-4690-9a05-e76bb24dba40","C36292","2023-12-15","Code_294"
"Code","Milligram per Deciliter","http://www.cdisc.org","90b6c774-c17a-414c-9dd1-450d957eb13f","C67015","2023-12-15","Code_295"
"Code","Microgram per Milliliter","http://www.cdisc.org","94581953-9351-4c2c-b97f-8721a0453a4b","C64572","2023-12-15","Code_296"
"Code","Millimole per Liter","http://www.cdisc.org","d8101489-8714-4602-9419-1f495e75759d","C64387","2023-12-15","Code_297"
"Code","Micromole per Liter","http://www.cdisc.org","af78cd3d-9f7f-4d14-b679-7a2b3cadb598","C48508","2023-12-15","Code_298"
"Code","Unit of Concentration","http://www.cdisc.org","34693e71-0828-4715-aa2a-7b689e0c7648","C48207","2023-12-15","Code_299"
"Code","Biospecimen Type","http://www.cdisc.org","2da6f99d-9440-4d4f-a3ca-b7ccc168f263","C70713","2023-12-15","Code_300"
"Code","No","http://www.cdisc.org","4d056c80-040d-49ce-b068-c3d09e2eeb98","C49487","2023-12-15","Code_301"
"Code","Yes","http://www.cdisc.org","9ba39298-71cb-4d51-9f20-c0ce22e3ef6d","C49488","2023-12-15","Code_302"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","ab6f1a34-c62d-452a-91f5-5b275de8c99a","C83309","2023-12-15","Code_303"
"Code","CREAT","http://www.cdisc.org","767a71a3-b14a-48c3-a4e7-b329ed5953ad","C64547","2023-12-15","Code_304"
"Code","K","http://www.cdisc.org","328ca81c-db0e-4a88-b84b-4f8bad77356f","C64853","2023-12-15","Code_305"
"Code","Laboratory Test Result","http://www.cdisc.org","c57291e6-a6d8-420d-81c5-a582fcf9fde3","C36292","2023-12-15","Code_306"
"Code","Milliequivalent per Liter","http://www.cdisc.org","a7f9f49b-ec4b-471b-9e0a-68a5c01a03fe","C67474","2023-12-15","Code_307"
"Code","Milliequivalent per Deciliter","http://www.cdisc.org","3b1a9682-013d-4f75-bebc-cae73a72be53","C67473","2023-12-15","Code_308"
"Code","Millimole per Liter","http://www.cdisc.org","62cf34da-fd9d-48d3-8330-a063d64a32dd","C64387","2023-12-15","Code_309"
"Code","Molarity Unit","http://www.cdisc.org","b3d8857e-b4ef-41b9-9a1e-0db8c909095d","C64567","2023-12-15","Code_310"
"Code","Biospecimen Type","http://www.cdisc.org","c39addd9-98cf-464f-8151-1997d02cae1d","C70713","2023-12-15","Code_311"
"Code","No","http://www.cdisc.org","0dbbfef2-2638-4ed4-80c4-fccc5f35fa57","C49487","2023-12-15","Code_312"
"Code","Yes","http://www.cdisc.org","280fbc9f-4421-467d-8eb3-49e28b6acb49","C49488","2023-12-15","Code_313"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","d0a3bccb-878a-4e09-b799-3f052c564344","C83309","2023-12-15","Code_314"
"Code","K","http://www.cdisc.org","9677a70c-980a-4313-8fa2-5b84a0d0069d","C64853","2023-12-15","Code_315"
"Code","SODIUM","http://www.cdisc.org","33575f92-6f60-45bc-bfec-26cede196ef6","C64809","2023-12-15","Code_316"
"Code","Laboratory Test Result","http://www.cdisc.org","26eb5bc9-905f-40f3-809c-e85cf484c178","C36292","2023-12-15","Code_317"
"Code","Milliequivalent per Liter","http://www.cdisc.org","c7d23783-0067-462d-a234-729c5ff68095","C67474","2023-12-15","Code_318"
"Code","Milliequivalent per Deciliter","http://www.cdisc.org","c01cc3c6-fbec-46f3-90ed-e40d7d3c1d60","C67473","2023-12-15","Code_319"
"Code","Millimole per Liter","http://www.cdisc.org","addcfbed-8736-4db2-9947-22e229789aa2","C64387","2023-12-15","Code_320"
"Code","Molarity Unit","http://www.cdisc.org","8123dddc-6955-4832-8ee8-d59901f857f4","C64567","2023-12-15","Code_321"
"Code","Biospecimen Type","http://www.cdisc.org","8a6ee54d-c05e-4f85-873e-dd80c4cab1d7","C70713","2023-12-15","Code_322"
"Code","No","http://www.cdisc.org","50743675-c48a-48c0-b200-89535889ebfc","C49487","2023-12-15","Code_323"
"Code","Yes","http://www.cdisc.org","4d17a974-6910-4afb-a092-e5c665cbdc87","C49488","2023-12-15","Code_324"
"Code","Laboratory Test Fasting Status","http://www.cdisc.org","5d6f74ae-2d24-4aec-826a-e9232c95eb2d","C83309","2023-12-15","Code_325"
"Code","SODIUM","http://www.cdisc.org","77e6cea6-4b8a-4fed-a984-42ae73753ba0","C64809","2023-12-15","Code_326"
"Code","SYSBP","http://www.cdisc.org","0e0ea021-b04e-42e6-a539-8c4f4141fade","C25298","2023-12-15","Code_327"
"Code","Clinical Test Result","http://www.cdisc.org","093bd312-5cdc-4d99-8ede-3fc603403cb2","C77140","2023-12-15","Code_328"
"Code","Unit of Pressure","http://www.cdisc.org","fcd385c0-d2c5-44c2-9cea-cf55bcfa8f20","C49669","2023-12-15","Code_329"
"Code","Sitting","http://www.cdisc.org","6ce29208-19ed-4ce1-9cbc-f3db0d16959a","C62122","2023-12-15","Code_330"
"Code","Standing","http://www.cdisc.org","653c227e-0327-482b-af7d-510d3b9e174e","C62166","2023-12-15","Code_331"
"Code","Supine Position","http://www.cdisc.org","b5b24fd7-ea17-4093-a0cd-23132bae02c1","C62167","2023-12-15","Code_332"
"Code","Body Position","http://www.cdisc.org","7c50d3ad-99dc-4322-90a5-f3716a5e1b4d","C62164","2023-12-15","Code_333"
"Code","Brachial Artery","http://www.cdisc.org","b5365505-a18e-4298-958a-e107f758f22e","C12681","2023-12-15","Code_334"
"Code","Common Carotid Artery","http://www.cdisc.org","955e0da4-835b-4271-8345-39b7771cf4ca","C12687","2023-12-15","Code_335"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","407cf207-83c8-451a-aa2a-70a4aa406dcc","C32478","2023-12-15","Code_336"
"Code","Femoral Artery","http://www.cdisc.org","22974bd6-5f27-4a95-9c8e-4691689e835f","C12715","2023-12-15","Code_337"
"Code","Radial Artery","http://www.cdisc.org","2a4a4ddc-6ca7-4b7a-8777-ad2398957d51","C12838","2023-12-15","Code_338"
"Code","Anatomic Site","http://www.cdisc.org","eff248de-1e28-4eff-b9a5-17faf1db4369","C13717","2023-12-15","Code_339"
"Code","Left","http://www.cdisc.org","a0f9d587-6720-4abc-abae-06b7796f23e8","C25229","2023-12-15","Code_340"
"Code","Right","http://www.cdisc.org","e324bef1-49f0-4dcf-8c50-173f2207751c","C25228","2023-12-15","Code_341"
"Code","Laterality","http://www.cdisc.org","8c1a8c9c-5467-4082-bb85-19a953d434ed","C25185","2023-12-15","Code_342"
"Code","SYSBP","http://www.cdisc.org","902076ab-7386-4ded-9479-ad1f9da8f8eb","C25298","2023-12-15","Code_343"
"Code","DIABP","http://www.cdisc.org","11dd29c6-2738-4740-9e9e-aec9e9bb998e","C25299","2023-12-15","Code_344"
"Code","Clinical Test Result","http://www.cdisc.org","21c8ef76-c8c1-4a93-a1c5-459c4bd53180","C77140","2023-12-15","Code_345"
"Code","Unit of Pressure","http://www.cdisc.org","b755c0b8-af4a-4c2b-806f-e2a078c951f6","C49669","2023-12-15","Code_346"
"Code","Sitting","http://www.cdisc.org","eb13ff41-c43d-4fd5-8f5f-0e961ef42e0d","C62122","2023-12-15","Code_347"
"Code","Standing","http://www.cdisc.org","7a650cc3-2a72-48c2-94db-43f1f34cd140","C62166","2023-12-15","Code_348"
"Code","Supine Position","http://www.cdisc.org","026df6e6-2632-4e46-9900-4bef70cf06b6","C62167","2023-12-15","Code_349"
"Code","Body Position","http://www.cdisc.org","35a19bac-211c-44d3-a1e2-3b3d30ea69d2","C62164","2023-12-15","Code_350"
"Code","Brachial Artery","http://www.cdisc.org","e5f549c7-d78e-485b-85a8-f0ee34b3b487","C12681","2023-12-15","Code_351"
"Code","Common Carotid Artery","http://www.cdisc.org","4fffdb0d-9f3a-4afd-a1ee-7b31e6e610a2","C12687","2023-12-15","Code_352"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","079d93f2-c1fe-4136-ac76-8af2e6266e4a","C32478","2023-12-15","Code_353"
"Code","Femoral Artery","http://www.cdisc.org","6d178f38-311e-41ba-8ffe-6e4d142118e5","C12715","2023-12-15","Code_354"
"Code","Radial Artery","http://www.cdisc.org","0480b3ac-3ddc-4026-a33c-1588854aa0a4","C12838","2023-12-15","Code_355"
"Code","Anatomic Site","http://www.cdisc.org","df030306-fad2-4785-ba69-6921c4fb4a1b","C13717","2023-12-15","Code_356"
"Code","Left","http://www.cdisc.org","34b68410-5fc1-4aa6-a675-b59096b52726","C25229","2023-12-15","Code_357"
"Code","Right","http://www.cdisc.org","a80742d1-9129-435b-a32b-c0aedc1832ed","C25228","2023-12-15","Code_358"
"Code","Laterality","http://www.cdisc.org","1fd605d9-b276-47ff-a639-2079a1371f36","C25185","2023-12-15","Code_359"
"Code","DIABP","http://www.cdisc.org","40aea6cc-a311-4bc7-b8f2-02b9b0cc3c3f","C25299","2023-12-15","Code_360"
"Code","HR","http://www.cdisc.org","0cc97a01-99d7-44df-8dc3-7ed824b31ff4","C49677","2023-12-15","Code_361"
"Code","Clinical Test Result","http://www.cdisc.org","1bd1c4d1-5f84-4f53-a63e-6df6051435f8","C77140","2023-12-15","Code_362"
"Code","Count per Minute","http://www.cdisc.org","a8c41b34-c9b2-4dbc-995e-57831cb2ae76","C73688","2023-12-15","Code_363"
"Code","Sitting","http://www.cdisc.org","b4f56e62-5e4e-4598-9cdb-4d42a5f1a69f","C62122","2023-12-15","Code_364"
"Code","Standing","http://www.cdisc.org","b0c16477-65e5-42b1-836f-e4e6f24a6666","C62166","2023-12-15","Code_365"
"Code","Supine Position","http://www.cdisc.org","e673bf44-8349-414e-9912-27edf43e92f2","C62167","2023-12-15","Code_366"
"Code","Body Position","http://www.cdisc.org","2c208a4c-c844-4571-bd26-ee549fff81c7","C62164","2023-12-15","Code_367"
"Code","Brachial Artery","http://www.cdisc.org","c9815579-53a5-4927-9c0b-648fbc6c9976","C12681","2023-12-15","Code_368"
"Code","Common Carotid Artery","http://www.cdisc.org","032e2a1a-c7b0-4b3b-b58b-ca104c49f68d","C12687","2023-12-15","Code_369"
"Code","Dorsalis Pedis Artery","http://www.cdisc.org","91b427b3-3545-47b8-8779-14fe46cdc61e","C32478","2023-12-15","Code_370"
"Code","Femoral Artery","http://www.cdisc.org","95f01139-b89a-43d5-a4fe-7a30da80d938","C12715","2023-12-15","Code_371"
"Code","Radial Artery","http://www.cdisc.org","392b834a-ab90-40d4-b9ac-d74629d7a900","C12838","2023-12-15","Code_372"
"Code","Anatomic Site","http://www.cdisc.org","2b8e7b8f-0bab-4378-9b47-408d9acfc107","C13717","2023-12-15","Code_373"
"Code","Left","http://www.cdisc.org","d7dcce74-3442-456e-9e44-021fc07daffb","C25229","2023-12-15","Code_374"
"Code","Right","http://www.cdisc.org","2d7ede3f-f982-4c18-984e-fd6d57bac923","C25228","2023-12-15","Code_375"
