"decode","instanceType","uuid:ID","id","codeSystem","code","codeSystemVersion"
"Disabling Adverse Event","Code","b311b85c-4c47-4c25-8d6c-126cc7df10f4","Code_169","http://www.cdisc.org","C113380","2023-12-15"
"No","Code","02a5d4c0-76dd-4df0-a344-af8a2513e807","Code_170","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","0dab3a48-75e7-439d-b835-73216b77d8ef","Code_171","http://www.cdisc.org","C49488","2023-12-15"
"Death Related to Adverse Event","Code","5e6c7ff3-fe52-447d-b135-55bde90840ef","Code_172","http://www.cdisc.org","C48275","2023-12-15"
"No","Code","4809377a-4306-4d85-b389-66dc184a1ae9","Code_173","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","d03216a3-8d75-4151-bb8d-4344c963265d","Code_174","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event associated with Hospitalization","Code","c2ac91ae-3a97-4378-a859-87ff144b702e","Code_175","http://www.cdisc.org","C83052","2023-12-15"
"No","Code","56be57f5-6753-48e1-9b06-985e92ed4d16","Code_176","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","e68469b8-ebdc-4649-acd9-ed911d2390f5","Code_177","http://www.cdisc.org","C49488","2023-12-15"
"Life Threatening Adverse Event","Code","2b98762f-2786-4eb1-aa26-190e8cce97a1","Code_178","http://www.cdisc.org","C84266","2023-12-15"
"No","Code","bed6583b-59e1-476d-8522-ffb6ccd44114","Code_179","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","fd75f998-e46d-43e2-8d02-24461813145f","Code_180","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Occurred with Overdose","Code","47507245-78e3-4634-b8a9-ffe83a0eb0e4","Code_181","http://www.cdisc.org","C83214","2023-12-15"
"No","Code","d5bec51c-9b6d-4e85-9174-bce338fa08b4","Code_182","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","8d349fda-bb5b-4563-8191-d2f0153c9a98","Code_183","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Associated with Serious Medical Event","Code","bc72b8f2-9867-4531-aed7-f70f1561baf0","Code_184","http://www.cdisc.org","C83053","2023-12-15"
"No","Code","67d76f53-d2f5-45a7-91d1-3bae67c0a419","Code_185","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","ac2e7eb8-30c4-4ae2-af30-7f32987da4f9","Code_186","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Concomitant Treatment","Code","dc72833f-1ca5-4a59-80cf-0737d663978e","Code_187","http://www.cdisc.org","C83199","2023-12-15"
"Adverse Event Start Date Time","Code","36cb33ac-29c1-4211-b2ca-aef7b4be0c7e","Code_188","http://www.cdisc.org","C83215","2023-12-15"
"Adverse Event End Date Time","Code","4c6a8d2b-6ad5-45a1-a06a-01aa72cb6272","Code_189","http://www.cdisc.org","C83201","2023-12-15"
"Solicited Adverse Event","Code","1e273aa4-6c52-41fe-999f-23187a187478","Code_190","http://www.cdisc.org","C179175","2023-12-15"
"SYSBP","Code","00e88d96-6971-4f2c-b183-6cc1aca23f67","Code_191","http://www.cdisc.org","C25298","2023-12-15"
"Clinical Test Result","Code","b20fe82c-7ced-4925-a3ef-1b933c648c24","Code_192","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","8708524a-57fc-4b34-9c0d-5489761386a0","Code_193","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","317cc4c8-59fb-4c1d-b66d-b19f59fe0347","Code_194","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","b8b8cbda-3e08-485e-bebe-e397ce1a0a57","Code_195","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","f924e278-b01d-4c6a-a06b-80dae08b516c","Code_196","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","79ae0c1b-9b1f-45b9-a2ac-e40e8c482b4d","Code_197","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","69a9eccd-a2dd-4a87-b76a-faf4f605600b","Code_198","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","17e50bed-f5ee-4c9e-b572-068da63d0020","Code_199","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","ec09a307-d35c-4804-9c1b-f0b82d022d51","Code_200","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","fb23b230-ab9e-45c6-b5cf-a560e476423a","Code_201","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","f495084a-f8af-4761-930b-a9ae3cf2020c","Code_202","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","7e5e2972-51f0-482b-bdf0-229a8daa00d8","Code_203","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","f0776b8a-979f-4d3e-a174-777ec47a88e6","Code_204","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","f2b7e896-04c3-42c2-a47f-df882dbd600a","Code_205","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","70175ba3-7683-4f5d-8be9-6fee4540f089","Code_206","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","563ac2bf-0e59-45f5-96e6-4d532d169fd6","Code_207","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","10303d53-cfbb-4e61-b33a-5f7af20add81","Code_208","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","11d830c7-7e98-4874-a11b-f77c9efe219e","Code_209","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","596c3be1-2a2d-4f18-9d3e-f588fd043b58","Code_210","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","5d5b7dd6-aa16-412d-b5ff-bf351ff0e86d","Code_211","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","20a0f058-626d-47b8-a9b3-7f0e2fa54256","Code_212","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","983f15c1-7fc9-4948-b89f-39836d2850d4","Code_213","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","a03a108c-8da8-4947-a784-677f71eeb898","Code_214","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","cae13a8f-1245-4a43-ab05-d1127b544ac2","Code_215","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","dde3fa2e-eed8-429f-9470-895cd2f25e67","Code_216","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","e0ef6bba-79aa-42ed-8f68-5855f101cb75","Code_217","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","76dc02da-e6c9-4f4d-8736-7d5341ed915a","Code_218","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","fa4c736f-da83-416d-9b00-96d267ef502f","Code_219","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","df40579c-6dc7-4036-a0a4-9ac05aa30243","Code_220","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","0e003abd-7fcf-489d-8366-c480204479bc","Code_221","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","95e35e8a-6162-4037-8629-724a7d139d72","Code_222","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","fc426acc-581e-4f37-a321-837e4f7fdbab","Code_223","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","68d65d7b-a312-4c98-b496-9c0bf1659424","Code_224","http://www.cdisc.org","C25299","2023-12-15"
"TEMP","Code","c3f9cd3c-b9e4-4710-a420-0610f15e7106","Code_225","http://www.cdisc.org","C174446","2023-12-15"
"Clinical Test Result","Code","7f9a5cb8-0e00-41d5-9592-750d711842f3","Code_226","http://www.cdisc.org","C77140","2023-12-15"
"Degree Celsius","Code","db433e7e-5ab1-4126-919b-76496dd5acd4","Code_227","http://www.cdisc.org","C42559","2023-12-15"
"Degree Fahrenheit","Code","975ef84f-337b-43bc-bcc8-f4cb869a44ee","Code_228","http://www.cdisc.org","C44277","2023-12-15"
"Kelvin","Code","0aa65256-ce13-4d39-9d96-969b0ad7e890","Code_229","http://www.cdisc.org","C42537","2023-12-15"
"Unit of Temperature","Code","37c3f537-2a2d-4db1-b087-17a994dd6be3","Code_230","http://www.cdisc.org","C44276","2023-12-15"
"Axilla","Code","89916106-14ed-45f2-8168-52734f8e820a","Code_231","http://www.cdisc.org","C12674","2023-12-15"
"Ear","Code","59a751c5-5c07-4a41-9461-11bd15e3571b","Code_232","http://www.cdisc.org","C12394","2023-12-15"
"Forehead","Code","38cb6112-d94f-4d09-8fdd-58a8ce877acb","Code_233","http://www.cdisc.org","C89803","2023-12-15"
"Oral Cavity","Code","7f2203ce-321c-476b-a78b-faf1e74aa023","Code_234","http://www.cdisc.org","C12421","2023-12-15"
"Rectum","Code","567bc6e3-35e6-48a9-9468-8e4c744c5d78","Code_235","http://www.cdisc.org","C12390","2023-12-15"
"Anatomic Site","Code","7ca438cf-24fd-401b-a084-de22b9ad0539","Code_236","http://www.cdisc.org","C13717","2023-12-15"
"TEMP","Code","f275460d-7cdc-4efd-afc1-38122bfc6576","Code_237","http://www.cdisc.org","C174446","2023-12-15"
"WEIGHT","Code","4ef2344b-8bd6-4e63-b886-2bf4dbe6e3d6","Code_238","http://www.cdisc.org","C25208","2023-12-15"
"Clinical Test Result","Code","ce9e7de7-0b21-48aa-9180-c35bc3cac037","Code_239","http://www.cdisc.org","C77140","2023-12-15"
"Pound","Code","0c279eee-afc1-49a3-b1b8-b9065b648fd2","Code_240","http://www.cdisc.org","C48531","2023-12-15"
"Gram","Code","24897006-6aa8-4f24-9f20-cd235121bd7a","Code_241","http://www.cdisc.org","C48155","2023-12-15"
"Kilogram","Code","ba8efb76-bf3f-4d4d-9382-e842358afca2","Code_242","http://www.cdisc.org","C28252","2023-12-15"
"Unit of Weight","Code","3fbddba9-a781-465d-aea6-186faf17bec6","Code_243","http://www.cdisc.org","C48208","2023-12-15"
"WEIGHT","Code","7ff77d7a-e04e-46ec-a071-e5db76689593","Code_244","http://www.cdisc.org","C25208","2023-12-15"
"HEIGHT","Code","94999f5e-81ef-4cc5-b0eb-02ab55e5e8f8","Code_245","http://www.cdisc.org","C25347","2023-12-15"
"Clinical Test Result","Code","2d501b73-59fe-47df-b2c3-e2b6993d312e","Code_246","http://www.cdisc.org","C77140","2023-12-15"
"Centimeter","Code","90452ce2-bea2-40e5-a374-cf70706276a8","Code_247","http://www.cdisc.org","C49668","2023-12-15"
"Inch","Code","ec96bf7d-46c9-4022-90e7-5801b235c43c","Code_248","http://www.cdisc.org","C48500","2023-12-15"
"Meter","Code","84794de0-95ff-4ca2-bbae-f590c50a53c1","Code_249","http://www.cdisc.org","C41139","2023-12-15"
"Unit of Height","Code","d701ac44-1ac8-4401-ab39-e71ed03611db","Code_250","http://www.cdisc.org","C168688","2023-12-15"
"HEIGHT","Code","e3be9da1-b885-4352-b3ff-b137144c9c25","Code_251","http://www.cdisc.org","C25347","2023-12-15"
"ALT","Code","0795b6d7-6635-4e76-ba40-a06b8cf95fc5","Code_252","http://www.cdisc.org","C64433","2023-12-15"
"Laboratory Test Result","Code","effc8493-6a40-4cfb-9d69-ef0f383ea3a3","Code_253","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","fbc79221-35a8-4f02-99c3-695bf192d2d2","Code_254","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","86cc4f13-12d9-4466-880b-c7860dc161c9","Code_255","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","2cb3bdd9-1ccf-4dc3-99b8-d10463d0777e","Code_256","http://www.cdisc.org","C67376","2023-12-15"
"Nanokatal per Liter","Code","687cd5bc-d15e-416c-81be-272b2b598d35","Code_257","http://www.cdisc.org","C70510","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","ac10f3c9-7704-407f-8e4b-0547363c4272","Code_258","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","a997413a-ea7b-4433-bed5-e4f007a70da9","Code_259","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","252d9e28-db15-4b46-8af2-18541d7f07a6","Code_260","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","1c0c5e49-5ef2-4fe9-84f2-b1a7fddc2ba7","Code_261","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","a55da46c-47af-47f1-b698-ec991a4b54c0","Code_262","http://www.cdisc.org","C83309","2023-12-15"
"ALT","Code","55ce2792-c3b1-4cc2-bb2e-0a370719a0ea","Code_263","http://www.cdisc.org","C64433","2023-12-15"
"ALB","Code","4e22c257-e001-4bfb-a62b-ff5539fcd1e4","Code_264","http://www.cdisc.org","C64431","2023-12-15"
"Laboratory Test Result","Code","dd3cb79e-bee9-4040-8a5f-69c62fdacae1","Code_265","http://www.cdisc.org","C36292","2023-12-15"
"Biospecimen Type","Code","07013305-79b4-4cfa-8e11-19350ea8ea42","Code_266","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","e5fd32ec-6ef7-4693-869b-258cf07172ce","Code_267","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","cd692008-5ab8-462e-8a6a-68e29d49a485","Code_268","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","f2755c07-f9b7-441b-bc1e-93631a8a9ce5","Code_269","http://www.cdisc.org","C83309","2023-12-15"
"ALB","Code","5def23b6-9240-4389-ab3a-3bddebf36f96","Code_270","http://www.cdisc.org","C64431","2023-12-15"
"ALP","Code","6f1b0f68-dc4e-4732-9791-4595e628c86a","Code_271","http://www.cdisc.org","C64432","2023-12-15"
"Laboratory Test Result","Code","3accf1ed-7c55-4029-9f9a-bbbb6a039c7d","Code_272","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","9d5881fd-1592-4fc6-83d8-513ed7b0cbb3","Code_273","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","1288000f-3694-4c44-8fdd-c17c42f07981","Code_274","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","cf73d07c-7a9f-4bf5-8a95-98ec44b8b00c","Code_275","http://www.cdisc.org","C67376","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","915fb78e-04d5-4852-894f-4cb53fb57920","Code_276","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","8f233260-22ec-4b55-8f9c-c71d9cb2f628","Code_277","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","947dad16-fd32-4652-b2cb-6c8bfd41d99d","Code_278","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","69b2f358-2a4d-4ff4-a0b1-0e8021890311","Code_279","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","ea731833-e264-4d28-aaeb-a4504a6353ea","Code_280","http://www.cdisc.org","C83309","2023-12-15"
"ALP","Code","0f8467ca-76d6-4d2a-a6a4-cf0fc8954261","Code_281","http://www.cdisc.org","C64432","2023-12-15"
"AST","Code","622880ee-3843-453e-abb4-ed5dab01630d","Code_282","http://www.cdisc.org","C64467","2023-12-15"
"Laboratory Test Result","Code","9b854703-6f3e-4df2-8bcd-312fd8de8e69","Code_283","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","4d988482-03a4-4de5-a50d-503472c41093","Code_284","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","81c1d6ab-0f90-46f1-9c12-13975cb79e52","Code_285","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","0d55d90f-1372-410b-8a1c-dcd9cc9bf050","Code_286","http://www.cdisc.org","C67376","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","672f9384-939f-417e-8a8e-cd7a9cd6619e","Code_287","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","bdc2155f-1c55-4fe6-84e4-db7d2aa1bba5","Code_288","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","26834c8e-8c0a-42a6-b7c8-66f3d5ca1ccd","Code_289","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","6de5aeac-6f73-42b0-98d3-b033e92f7a6d","Code_290","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","d65d2847-fda4-4d2e-aea7-f02a324df953","Code_291","http://www.cdisc.org","C83309","2023-12-15"
"AST","Code","5de47b57-3d81-44a6-8e94-d5bc829abc0c","Code_292","http://www.cdisc.org","C64467","2023-12-15"
"CREAT","Code","57109dde-f8ff-40b5-b0f9-7a7823b71966","Code_293","http://www.cdisc.org","C64547","2023-12-15"
"Laboratory Test Result","Code","f98d6f10-9516-4cb0-bd53-832c7665a025","Code_294","http://www.cdisc.org","C36292","2023-12-15"
"Milligram per Deciliter","Code","e5d791d7-a3f4-494f-bb5d-03eeb0f600a7","Code_295","http://www.cdisc.org","C67015","2023-12-15"
"Microgram per Milliliter","Code","ba723e77-3455-4f43-80d8-48f61ea16cc2","Code_296","http://www.cdisc.org","C64572","2023-12-15"
"Millimole per Liter","Code","ae690552-bb18-45b6-85bc-f8cb3f71a815","Code_297","http://www.cdisc.org","C64387","2023-12-15"
"Micromole per Liter","Code","4cb94905-b056-430a-b633-e19fae6da46a","Code_298","http://www.cdisc.org","C48508","2023-12-15"
"Unit of Concentration","Code","7fdf95f7-564b-4454-8f07-f6c2b2c522a4","Code_299","http://www.cdisc.org","C48207","2023-12-15"
"Biospecimen Type","Code","efbeeb48-d871-4a91-9814-d43c564650bf","Code_300","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","7a58a013-4e3a-4b72-ba4f-ae401c19941d","Code_301","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","99e80fcd-4df0-4f89-ad2c-be6e755b2b5b","Code_302","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","b385b8ff-2611-43ef-bf06-bf7b915388c5","Code_303","http://www.cdisc.org","C83309","2023-12-15"
"CREAT","Code","abf4a67f-f855-4f8e-b780-9aadc82d1f40","Code_304","http://www.cdisc.org","C64547","2023-12-15"
"K","Code","3763c2e6-b481-45eb-b46a-a0e0dbe28b34","Code_305","http://www.cdisc.org","C64853","2023-12-15"
"Laboratory Test Result","Code","421f9637-25fb-4c8a-8faf-7e13f71b159d","Code_306","http://www.cdisc.org","C36292","2023-12-15"
"Milliequivalent per Liter","Code","eb21bea6-6996-45d6-b233-5b95956bce4f","Code_307","http://www.cdisc.org","C67474","2023-12-15"
"Milliequivalent per Deciliter","Code","66e4bbd6-1291-48f5-8c2b-2f4cbd05518c","Code_308","http://www.cdisc.org","C67473","2023-12-15"
"Millimole per Liter","Code","50a2132f-bd34-4154-a541-b5b5c5e50ee8","Code_309","http://www.cdisc.org","C64387","2023-12-15"
"Molarity Unit","Code","e92f7b76-91e2-4dc0-9751-5c26819c4208","Code_310","http://www.cdisc.org","C64567","2023-12-15"
"Biospecimen Type","Code","4af404d8-0f5d-412b-a2e3-7c9ae7d423c4","Code_311","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","551ca93a-dc74-4d40-99e4-5c5c6fd6b995","Code_312","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","d74e76e0-4a24-4e67-8222-66a46c4c42ff","Code_313","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","d48c1ebe-f09d-4299-9832-67f467513834","Code_314","http://www.cdisc.org","C83309","2023-12-15"
"K","Code","c172189d-fb00-4f67-8ed9-597b00fc247d","Code_315","http://www.cdisc.org","C64853","2023-12-15"
"SODIUM","Code","0e5e4806-82b9-4ad4-9d12-a88ee39350fb","Code_316","http://www.cdisc.org","C64809","2023-12-15"
"Laboratory Test Result","Code","719a1049-ba32-427a-884a-3fcfed1975f9","Code_317","http://www.cdisc.org","C36292","2023-12-15"
"Milliequivalent per Liter","Code","6c2bda88-6603-4471-98aa-b100577c049b","Code_318","http://www.cdisc.org","C67474","2023-12-15"
"Milliequivalent per Deciliter","Code","07149ae9-7a12-4b6f-a942-5c695a096021","Code_319","http://www.cdisc.org","C67473","2023-12-15"
"Millimole per Liter","Code","ccec5e9d-fbc3-4ce3-8f99-fc4cc5f83dbe","Code_320","http://www.cdisc.org","C64387","2023-12-15"
"Molarity Unit","Code","1e053041-5427-4e4d-a33a-a11bb9b8f64c","Code_321","http://www.cdisc.org","C64567","2023-12-15"
"Biospecimen Type","Code","0c143640-f320-4c64-88db-ab45b6fb050a","Code_322","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","af64ea74-db52-4542-a814-5b619b67a00b","Code_323","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","e92a3812-fa93-4874-a451-e6e49fdc81fe","Code_324","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","7ebc6078-bed2-4bbe-9b34-2d1b47ff65da","Code_325","http://www.cdisc.org","C83309","2023-12-15"
"SODIUM","Code","86e07762-857b-451e-8701-b27cc46b38cd","Code_326","http://www.cdisc.org","C64809","2023-12-15"
"SYSBP","Code","70aa36a1-db8e-4773-8027-abbd4a6bfdc6","Code_327","http://www.cdisc.org","C25298","2023-12-15"
"Clinical Test Result","Code","a1e4b210-a973-493c-856c-81347617a429","Code_328","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","f9665e4a-ee36-4dd3-a50e-5f32b808e4a8","Code_329","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","5eaca824-7d35-4e7e-8aa5-99aff116ed81","Code_330","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","15a0c72d-20dd-4b65-ac7f-91d2662147e5","Code_331","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","7a3ec37b-f3c3-4f7e-af3a-68680f8d103f","Code_332","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","e692a625-77ee-4cf8-95b9-726dd9820bdb","Code_333","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","b52c75a9-7833-4a08-b8e6-ff02d0bc6207","Code_334","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","1363deae-6a56-4ad8-9df3-9d672d7638b0","Code_335","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","4fee309e-4e48-462c-90cb-1cf7d121628a","Code_336","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","3c4bb55e-4765-48ac-b415-fd45583d9ec4","Code_337","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","7783175c-5081-4167-81a6-2e184623c8e3","Code_338","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","3ee4bc48-8c5e-4e1f-ba29-f98ae954edcd","Code_339","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","22676b63-6b4e-4b34-bcb8-9d1c4f422c77","Code_340","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","c2c77ecf-a1d4-4ebd-b89b-1b4c32a73b35","Code_341","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","9c9bd3fd-52fd-4cc1-81fd-520f36489351","Code_342","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","1e096453-c8d1-4cad-a475-fcf117ea04d0","Code_343","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","862adf4b-8b9e-4568-b2dc-629fdbaed5af","Code_344","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","7d3ace40-a184-4daf-b783-231d9c7ee88f","Code_345","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","76adb08f-7303-475c-bdfc-40f9e3ea1d62","Code_346","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","a82a67fc-91cd-469c-8d63-eda17ddd9d19","Code_347","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","b445fa61-82bc-42a2-8f5b-2618d096d2f0","Code_348","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","adf77140-8be9-4528-9367-a386cabb292b","Code_349","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","f7001a91-5177-4972-831e-c94201b6b970","Code_350","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","aa22e78e-aa02-409f-b249-f3d7f1169a99","Code_351","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","e5095fc7-8e96-41fe-814c-91919b2303f4","Code_352","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","9bd74bef-6622-47ed-8fa4-1872d0ae3023","Code_353","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","f2deb04c-827d-4564-8b9b-ceb031b50d5d","Code_354","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","564f91dd-f369-41af-8697-fef0239108a8","Code_355","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","1e2e0680-d190-44a9-8ec2-d9452e06b7f8","Code_356","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","517f6076-2396-4101-bb45-1f60810f9272","Code_357","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","3b0d6f08-dcfc-4564-88f9-a96fdedbe296","Code_358","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","c0319a88-72a4-4632-b7b3-f25f2166c398","Code_359","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","2ef6cf1c-f8da-4fce-96f6-f55af356af86","Code_360","http://www.cdisc.org","C25299","2023-12-15"
"HR","Code","9a42ac35-33c1-4d6c-997e-37188fbc53c3","Code_361","http://www.cdisc.org","C49677","2023-12-15"
"Clinical Test Result","Code","00b1b52c-51a9-4332-bd0e-c58175f11023","Code_362","http://www.cdisc.org","C77140","2023-12-15"
"Count per Minute","Code","a5310283-9623-4ddd-a640-6b25b137b058","Code_363","http://www.cdisc.org","C73688","2023-12-15"
"Sitting","Code","9d6bcac9-d02e-48c3-9f95-f223e9cd0a8d","Code_364","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","2b85dfaa-ef99-4b03-bd69-ae33cefff445","Code_365","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","179e5964-2c0a-4c58-a619-3da81aed64a2","Code_366","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","83d60c97-661d-4c3b-aba4-951acb281793","Code_367","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","6664367d-b7c3-4e74-bfce-966e24742652","Code_368","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","21ffd378-324e-49a3-acad-157c16f46430","Code_369","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","abc59c9d-fe6b-438b-8213-41bc5bd112b3","Code_370","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","982756cc-fa7e-4887-a6f7-6171c25385f8","Code_371","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","02622ede-d695-49f9-b570-bb7cb3f60fec","Code_372","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","8d3fbb52-14a4-4ee1-80e9-c4ef2e75efc2","Code_373","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","1a38e66f-88b0-4f4b-a6f6-dd1748fc1b7c","Code_374","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","defffce4-c52d-48dd-bc39-28242ee9d6ba","Code_375","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","08c02081-b16f-4be1-b1ad-abec1328391c","Code_376","http://www.cdisc.org","C25185","2023-12-15"
"HR","Code","a82b8727-09f0-458f-ad72-c92920b7b3c9","Code_377","http://www.cdisc.org","C49677","2023-12-15"
