"codeSystemVersion","uuid:ID","instanceType","codeSystem","id","decode","code"
"2023-12-15","6802d6a4-76c5-4ad7-84a6-7d760ca76648","Code","http://www.cdisc.org","Code_168","Yes","C49488"
"2023-12-15","682b9bf4-7406-4b65-a8c3-95614ac98925","Code","http://www.cdisc.org","Code_169","Disabling Adverse Event","C113380"
"2023-12-15","4c8ca1a4-e53c-4cfb-9599-0cff36f19258","Code","http://www.cdisc.org","Code_170","No","C49487"
"2023-12-15","9c9391ca-cee7-4354-8140-0a736f49a1dd","Code","http://www.cdisc.org","Code_171","Yes","C49488"
"2023-12-15","3736b756-5da6-4307-be81-285539fa8fac","Code","http://www.cdisc.org","Code_172","Death Related to Adverse Event","C48275"
"2023-12-15","cf7e07e7-1434-4abb-b24e-7bcb857aa583","Code","http://www.cdisc.org","Code_173","No","C49487"
"2023-12-15","6ecc3b38-82e5-42b4-aa77-56a239fad7d8","Code","http://www.cdisc.org","Code_174","Yes","C49488"
"2023-12-15","8685b6f2-f4c6-44d8-bbbd-bbcef3fcb33c","Code","http://www.cdisc.org","Code_175","Adverse Event associated with Hospitalization","C83052"
"2023-12-15","36dadb23-06bd-45b5-9aad-872858612784","Code","http://www.cdisc.org","Code_176","No","C49487"
"2023-12-15","809cea69-bc26-4244-82ee-2ef5f112e8ce","Code","http://www.cdisc.org","Code_177","Yes","C49488"
"2023-12-15","bb7803e7-3796-44a8-af1d-da5f7aaddd9c","Code","http://www.cdisc.org","Code_178","Life Threatening Adverse Event","C84266"
"2023-12-15","6c7e1f05-70f9-44c2-ac6a-50adccb98489","Code","http://www.cdisc.org","Code_179","No","C49487"
"2023-12-15","5ae541b6-7aa3-4a9b-8ff6-664b9a7c49b2","Code","http://www.cdisc.org","Code_180","Yes","C49488"
"2023-12-15","63866b70-6945-4829-9d61-910fa8f3aed7","Code","http://www.cdisc.org","Code_181","Adverse Event Occurred with Overdose","C83214"
"2023-12-15","a00103fa-77ab-45d1-8506-15d388430539","Code","http://www.cdisc.org","Code_182","No","C49487"
"2023-12-15","6eb258a3-ef5b-43c8-81f8-821c21297c3b","Code","http://www.cdisc.org","Code_183","Yes","C49488"
"2023-12-15","0b02180e-6408-43ab-82c2-475ed851b26d","Code","http://www.cdisc.org","Code_184","Adverse Event Associated with Serious Medical Event","C83053"
"2023-12-15","2b853e0b-132f-4759-879d-b321023ea945","Code","http://www.cdisc.org","Code_185","No","C49487"
"2023-12-15","0fcf0d12-c607-4c74-8455-c37f5bea65b3","Code","http://www.cdisc.org","Code_186","Yes","C49488"
"2023-12-15","bfb3028e-5517-4dad-a60d-67f436f69582","Code","http://www.cdisc.org","Code_187","Adverse Event Concomitant Treatment","C83199"
"2023-12-15","0b64dacc-acd5-4036-9d44-43555747d099","Code","http://www.cdisc.org","Code_188","Adverse Event Start Date Time","C83215"
"2023-12-15","571fbce3-9cc4-4064-8267-2bbb9b703c6f","Code","http://www.cdisc.org","Code_189","Adverse Event End Date Time","C83201"
"2023-12-15","8c795b97-36c8-40fd-9cc8-e68a877ff764","Code","http://www.cdisc.org","Code_190","Solicited Adverse Event","C179175"
"2023-12-15","ac5d1c2f-9871-4b46-8688-a1f9538f51cf","Code","http://www.cdisc.org","Code_191","SYSBP","C25298"
"2023-12-15","389e376f-d41f-4c5c-8ea0-f7a93c1ee366","Code","http://www.cdisc.org","Code_192","Clinical Test Result","C77140"
"2023-12-15","64a0d505-5a56-4af4-a55c-0f4219497f0e","Code","http://www.cdisc.org","Code_193","Unit of Pressure","C49669"
"2023-12-15","742eba0d-d3b9-4c10-be92-011e98b608db","Code","http://www.cdisc.org","Code_194","Sitting","C62122"
"2023-12-15","31e15527-9710-4a64-a40b-33607ec35945","Code","http://www.cdisc.org","Code_195","Standing","C62166"
"2023-12-15","9cfdb70b-6ec8-49b0-b395-431a42854c17","Code","http://www.cdisc.org","Code_196","Supine Position","C62167"
"2023-12-15","e5f1b32b-cf62-48c2-9732-ff440f2654dc","Code","http://www.cdisc.org","Code_197","Body Position","C62164"
"2023-12-15","f5f4296f-6293-4fb9-8cb7-253d0c8181a7","Code","http://www.cdisc.org","Code_198","Brachial Artery","C12681"
"2023-12-15","f8315e21-fdfd-4cbd-ba4d-487739fc6ac5","Code","http://www.cdisc.org","Code_199","Common Carotid Artery","C12687"
"2023-12-15","5da06975-7341-4f98-ae79-058b2753efe3","Code","http://www.cdisc.org","Code_200","Dorsalis Pedis Artery","C32478"
"2023-12-15","70338a4c-e4f1-47fc-b5f3-27d5297c733a","Code","http://www.cdisc.org","Code_201","Femoral Artery","C12715"
"2023-12-15","19ee2232-c790-4ac8-8a34-856a2f9b59ed","Code","http://www.cdisc.org","Code_202","Radial Artery","C12838"
"2023-12-15","cdaa24d4-c44f-4523-b64d-9eb70fba0aac","Code","http://www.cdisc.org","Code_203","Anatomic Site","C13717"
"2023-12-15","7dd73a36-dae5-4a71-89c1-e2aa2072cd1e","Code","http://www.cdisc.org","Code_204","Left","C25229"
"2023-12-15","530d3734-f389-47dd-88a7-fde151a396b4","Code","http://www.cdisc.org","Code_205","Right","C25228"
"2023-12-15","ca456350-99bc-48c6-be9f-e63132aaed78","Code","http://www.cdisc.org","Code_206","Laterality","C25185"
"2023-12-15","763dd03e-bdda-49b0-b34e-e286744da25f","Code","http://www.cdisc.org","Code_207","SYSBP","C25298"
"2023-12-15","35ba55fd-0bdd-4f37-be32-09750ae0096e","Code","http://www.cdisc.org","Code_208","DIABP","C25299"
"2023-12-15","29b4c506-4909-47ba-a4dd-4a161e84af28","Code","http://www.cdisc.org","Code_209","Clinical Test Result","C77140"
"2023-12-15","c66779d1-2709-4387-af26-f31dfd3ebf29","Code","http://www.cdisc.org","Code_210","Unit of Pressure","C49669"
"2023-12-15","8887b36c-2909-473b-a974-dbed0d0b85dd","Code","http://www.cdisc.org","Code_211","Sitting","C62122"
"2023-12-15","cab22b07-d0d0-498d-bfd8-c807c3b9159b","Code","http://www.cdisc.org","Code_212","Standing","C62166"
"2023-12-15","2e6e27a8-bbaf-4a2d-8dc0-9c1287a31eb0","Code","http://www.cdisc.org","Code_213","Supine Position","C62167"
"2023-12-15","f4a71008-da7b-45d0-84bf-df33cb354eb5","Code","http://www.cdisc.org","Code_214","Body Position","C62164"
"2023-12-15","fe478665-f2d1-49bc-bffb-c9760df1cdf5","Code","http://www.cdisc.org","Code_215","Brachial Artery","C12681"
"2023-12-15","283986f8-22d6-468d-8247-822819f27883","Code","http://www.cdisc.org","Code_216","Common Carotid Artery","C12687"
"2023-12-15","2854b125-f5e7-4253-8ba1-2bab35f46312","Code","http://www.cdisc.org","Code_217","Dorsalis Pedis Artery","C32478"
"2023-12-15","54483cbd-3ecb-49ed-b69b-61384e0c8996","Code","http://www.cdisc.org","Code_218","Femoral Artery","C12715"
"2023-12-15","0c1672c0-44e6-45e6-97d6-3dc3f4528b8b","Code","http://www.cdisc.org","Code_219","Radial Artery","C12838"
"2023-12-15","cebe1be1-a424-4be0-818a-d57c21af5651","Code","http://www.cdisc.org","Code_220","Anatomic Site","C13717"
"2023-12-15","d89fe3b8-59d9-45df-a0a3-5dccf92115cf","Code","http://www.cdisc.org","Code_221","Left","C25229"
"2023-12-15","928c8048-9c01-4538-a4e4-b818ebf65cab","Code","http://www.cdisc.org","Code_222","Right","C25228"
"2023-12-15","b4551fc0-a37e-4702-a2df-c2be7ff0dd38","Code","http://www.cdisc.org","Code_223","Laterality","C25185"
"2023-12-15","4074b077-e7ad-4f56-9f1b-d25fd53e2ec4","Code","http://www.cdisc.org","Code_224","DIABP","C25299"
"2023-12-15","0a427116-d1c6-44bb-8ae9-55cb6fdc5025","Code","http://www.cdisc.org","Code_225","TEMP","C174446"
"2023-12-15","f6f362c0-53a2-42f3-a88e-21731ac728b5","Code","http://www.cdisc.org","Code_226","Clinical Test Result","C77140"
"2023-12-15","928fb7b5-c4dd-4fe7-b513-ce07bae24b07","Code","http://www.cdisc.org","Code_227","Degree Celsius","C42559"
"2023-12-15","45a5540a-0ea7-4f9f-a44c-4bd969a2a8e9","Code","http://www.cdisc.org","Code_228","Degree Fahrenheit","C44277"
"2023-12-15","1db0f122-c688-4088-b6c4-6ba1f762bba9","Code","http://www.cdisc.org","Code_229","Kelvin","C42537"
"2023-12-15","5125d50b-933e-44f8-8183-9f724f81f350","Code","http://www.cdisc.org","Code_230","Unit of Temperature","C44276"
"2023-12-15","8494e1db-0731-4be6-8007-45440182bc88","Code","http://www.cdisc.org","Code_231","Axilla","C12674"
"2023-12-15","3ed8cd68-2661-4193-bc5d-64c6d57ee0fc","Code","http://www.cdisc.org","Code_232","Ear","C12394"
"2023-12-15","0af4dd1f-4afc-4dc0-b463-738a7a3c3e75","Code","http://www.cdisc.org","Code_233","Forehead","C89803"
"2023-12-15","2046c84e-84f1-4ea5-8dfa-0396ec82ed2c","Code","http://www.cdisc.org","Code_234","Oral Cavity","C12421"
"2023-12-15","18bcc8eb-7823-4b57-bc98-bb30a3d965e2","Code","http://www.cdisc.org","Code_235","Rectum","C12390"
"2023-12-15","a6aae96b-ce25-4e40-9463-e91ecb46cb4d","Code","http://www.cdisc.org","Code_236","Anatomic Site","C13717"
"2023-12-15","2f2b56d8-c6a7-4b01-bfeb-5aa3dad6c30f","Code","http://www.cdisc.org","Code_237","TEMP","C174446"
"2023-12-15","f9c8063c-866c-455c-9c76-a602a25c99f9","Code","http://www.cdisc.org","Code_238","WEIGHT","C25208"
"2023-12-15","03f11b7c-d16a-4e33-9fec-c7fe1be9320f","Code","http://www.cdisc.org","Code_239","Clinical Test Result","C77140"
"2023-12-15","1b4c744e-83a7-469d-baaf-23dcf820239d","Code","http://www.cdisc.org","Code_240","Pound","C48531"
"2023-12-15","45665d6d-1292-4794-b52a-a024274f12c1","Code","http://www.cdisc.org","Code_241","Gram","C48155"
"2023-12-15","2cb6f0d5-f9ae-43f3-87a8-69edac2f0855","Code","http://www.cdisc.org","Code_242","Kilogram","C28252"
"2023-12-15","4d1a1b58-e2ac-4fb1-b79b-0fc95b7d3df2","Code","http://www.cdisc.org","Code_243","Unit of Weight","C48208"
"2023-12-15","0a0bb746-a245-4bba-aad5-096fcc3432fd","Code","http://www.cdisc.org","Code_244","WEIGHT","C25208"
"2023-12-15","1943959d-735f-4116-b4c1-fe9e5173b9e9","Code","http://www.cdisc.org","Code_245","HEIGHT","C25347"
"2023-12-15","b0f6d958-d873-4e56-939d-4a5e1a3ea8ca","Code","http://www.cdisc.org","Code_246","Clinical Test Result","C77140"
"2023-12-15","f270db8b-7bbd-4b5c-9a64-04cc838037fd","Code","http://www.cdisc.org","Code_247","Centimeter","C49668"
"2023-12-15","a3266a0d-92cc-4017-8aa4-44ccfc2b5253","Code","http://www.cdisc.org","Code_248","Inch","C48500"
"2023-12-15","cccbd7e0-1ea4-46ce-b87b-1d13243e56f0","Code","http://www.cdisc.org","Code_249","Meter","C41139"
"2023-12-15","4509db31-70f5-4c8e-ae38-430a126b9298","Code","http://www.cdisc.org","Code_250","Unit of Height","C168688"
"2023-12-15","0a30f25f-8542-4785-8f96-26805ce61f1c","Code","http://www.cdisc.org","Code_251","HEIGHT","C25347"
"2023-12-15","326e5ac6-b9a4-4be1-a015-6614b5b7dcbb","Code","http://www.cdisc.org","Code_252","ALT","C64433"
"2023-12-15","99c552ee-ea44-42c1-baf9-53291d1842a1","Code","http://www.cdisc.org","Code_253","Laboratory Test Result","C36292"
"2023-12-15","d96608ee-9d02-4d9f-b47c-344a1c53a3e5","Code","http://www.cdisc.org","Code_254","Unit per Liter","C67456"
"2023-12-15","6075bef9-5c1e-4ede-8239-75089b3b017c","Code","http://www.cdisc.org","Code_255","Microkatal per Liter","C67397"
"2023-12-15","6b6e284c-73fb-429e-8494-cb3e46b277fa","Code","http://www.cdisc.org","Code_256","International Unit per Liter","C67376"
"2023-12-15","b1a61b80-ac52-4cd6-a20d-bb156a73a529","Code","http://www.cdisc.org","Code_257","Nanokatal per Liter","C70510"
"2023-12-15","f1ab9961-4726-4335-a652-e94e41faf2b6","Code","http://www.cdisc.org","Code_258","Unit of Catalytic Activity Concentration","C67365"
"2023-12-15","63b8fedb-e846-4f06-b7d3-bcff6855b646","Code","http://www.cdisc.org","Code_259","Biospecimen Type","C70713"
"2023-12-15","7eb592b8-9506-496f-b46c-e7448d8acbc5","Code","http://www.cdisc.org","Code_260","No","C49487"
"2023-12-15","a09310f8-2d16-4835-bbf5-39031a3452f8","Code","http://www.cdisc.org","Code_261","Yes","C49488"
"2023-12-15","de1e903c-375e-4a7f-8631-fbd6b449ab84","Code","http://www.cdisc.org","Code_262","Laboratory Test Fasting Status","C83309"
"2023-12-15","a4139c4f-5136-48d0-9c66-a6e4fd294d58","Code","http://www.cdisc.org","Code_263","ALT","C64433"
"2023-12-15","02ddcef2-1ae8-466b-b18e-490a5a18d941","Code","http://www.cdisc.org","Code_264","ALB","C64431"
"2023-12-15","a6225d5b-fb5b-4325-94b4-7d8af3afe8f6","Code","http://www.cdisc.org","Code_265","Laboratory Test Result","C36292"
"2023-12-15","752c66b0-18c5-432e-8d3b-2ea25fba06e0","Code","http://www.cdisc.org","Code_266","Biospecimen Type","C70713"
"2023-12-15","9fe82600-f475-4951-b9dd-0518e2b614ff","Code","http://www.cdisc.org","Code_267","No","C49487"
"2023-12-15","bfd5de8e-dff3-4586-9a5d-8986a806e472","Code","http://www.cdisc.org","Code_268","Yes","C49488"
"2023-12-15","70993857-583b-4d8b-a4e0-2966ca74d3f7","Code","http://www.cdisc.org","Code_269","Laboratory Test Fasting Status","C83309"
"2023-12-15","17e8f259-4469-4d22-8486-fff5eb49d58e","Code","http://www.cdisc.org","Code_270","ALB","C64431"
"2023-12-15","017303df-dd2b-41de-baa3-0673952a90f4","Code","http://www.cdisc.org","Code_271","ALP","C64432"
"2023-12-15","c55d1c00-bf03-4fb4-b635-5206283ea616","Code","http://www.cdisc.org","Code_272","Laboratory Test Result","C36292"
"2023-12-15","cfa9b636-9d4d-448f-b151-b96c84a42253","Code","http://www.cdisc.org","Code_273","Unit per Liter","C67456"
"2023-12-15","3284ace4-981c-4bd7-8a9c-8ee2b62f8aac","Code","http://www.cdisc.org","Code_274","Microkatal per Liter","C67397"
"2023-12-15","779b1ef5-415a-44d2-8057-45d21bda99a2","Code","http://www.cdisc.org","Code_275","International Unit per Liter","C67376"
"2023-12-15","b8467c26-215e-4d7e-8af3-af307a72ed39","Code","http://www.cdisc.org","Code_276","Unit of Catalytic Activity Concentration","C67365"
"2023-12-15","7d341802-5cb6-4ee5-b551-83369943406c","Code","http://www.cdisc.org","Code_277","Biospecimen Type","C70713"
"2023-12-15","508d19ef-4628-4e2b-b5de-5cae289a80fa","Code","http://www.cdisc.org","Code_278","No","C49487"
"2023-12-15","65ecafa0-96df-468f-bff1-84270535261c","Code","http://www.cdisc.org","Code_279","Yes","C49488"
"2023-12-15","cc75d6eb-1c01-48e8-977a-0108a631add5","Code","http://www.cdisc.org","Code_280","Laboratory Test Fasting Status","C83309"
"2023-12-15","d5db193a-9fda-41e6-91c8-119395d77747","Code","http://www.cdisc.org","Code_281","ALP","C64432"
"2023-12-15","dadd945f-0b90-4956-b107-cde44f1369a3","Code","http://www.cdisc.org","Code_282","AST","C64467"
"2023-12-15","67795aca-ab0e-4e0f-af39-d9b1b9b75b55","Code","http://www.cdisc.org","Code_283","Laboratory Test Result","C36292"
"2023-12-15","f53e75d8-6c30-4c5d-b314-a91ee1b47729","Code","http://www.cdisc.org","Code_284","Unit per Liter","C67456"
"2023-12-15","71b116bf-ca36-40fe-a729-2fabaaa0d3c9","Code","http://www.cdisc.org","Code_285","Microkatal per Liter","C67397"
"2023-12-15","f08e9444-328d-4ca0-8142-71cd871ec9d9","Code","http://www.cdisc.org","Code_286","International Unit per Liter","C67376"
"2023-12-15","09004053-78c2-466c-90ec-884ce5c97b98","Code","http://www.cdisc.org","Code_287","Unit of Catalytic Activity Concentration","C67365"
"2023-12-15","d17930d9-9acb-46f2-86a7-95172f8b228c","Code","http://www.cdisc.org","Code_288","Biospecimen Type","C70713"
"2023-12-15","6a968609-79e9-4f41-a564-7a30ec26d85b","Code","http://www.cdisc.org","Code_289","No","C49487"
"2023-12-15","cd803d15-db31-40fe-b401-d919c088a002","Code","http://www.cdisc.org","Code_290","Yes","C49488"
"2023-12-15","649f76bd-cb6e-4c05-bb87-4ee6661d88f9","Code","http://www.cdisc.org","Code_291","Laboratory Test Fasting Status","C83309"
"2023-12-15","204c323c-c1b0-4303-8e47-5ae3b5675252","Code","http://www.cdisc.org","Code_292","AST","C64467"
"2023-12-15","6d15d38e-bc89-4e5e-8636-1548f068d9f4","Code","http://www.cdisc.org","Code_293","CREAT","C64547"
"2023-12-15","54be9915-3c5e-47ab-a96a-14c94e92ac62","Code","http://www.cdisc.org","Code_294","Laboratory Test Result","C36292"
"2023-12-15","6e46af27-e5e6-4b24-a6fb-5865b484d79a","Code","http://www.cdisc.org","Code_295","Milligram per Deciliter","C67015"
"2023-12-15","f2aead60-4a1e-4335-a3f8-b9dce2f6e5f1","Code","http://www.cdisc.org","Code_296","Microgram per Milliliter","C64572"
"2023-12-15","1358c76e-a27e-47aa-896f-d088eca24f8c","Code","http://www.cdisc.org","Code_297","Millimole per Liter","C64387"
"2023-12-15","6fb8fd3b-7054-43d6-a9b0-dec6b9ac9f59","Code","http://www.cdisc.org","Code_298","Micromole per Liter","C48508"
"2023-12-15","cf494545-0f08-44cd-895c-c9e32a7bdb28","Code","http://www.cdisc.org","Code_299","Unit of Concentration","C48207"
"2023-12-15","3aa2a512-72b3-4ab2-800e-dd6bf54847fd","Code","http://www.cdisc.org","Code_300","Biospecimen Type","C70713"
"2023-12-15","40c1368c-72bb-4274-bfd9-fb88acbecac9","Code","http://www.cdisc.org","Code_301","No","C49487"
"2023-12-15","26fdd8e3-d9a2-4d88-833e-3e80994388df","Code","http://www.cdisc.org","Code_302","Yes","C49488"
"2023-12-15","79e56b9d-7850-4537-86dd-56c724709c4b","Code","http://www.cdisc.org","Code_303","Laboratory Test Fasting Status","C83309"
"2023-12-15","31487c8e-8be2-4160-a563-d8e2e9260eaf","Code","http://www.cdisc.org","Code_304","CREAT","C64547"
"2023-12-15","477ef05a-d679-4f81-80ee-81fabbc572f6","Code","http://www.cdisc.org","Code_305","K","C64853"
"2023-12-15","2bb61823-c613-4213-9ef4-6fd4976f65d8","Code","http://www.cdisc.org","Code_306","Laboratory Test Result","C36292"
"2023-12-15","c6dbd82d-2c36-49bf-986a-151385544699","Code","http://www.cdisc.org","Code_307","Milliequivalent per Liter","C67474"
"2023-12-15","b8703340-e1cd-47c8-b61d-880b12e95bd2","Code","http://www.cdisc.org","Code_308","Milliequivalent per Deciliter","C67473"
"2023-12-15","3b280d51-48b5-46e9-8095-3ac8f4132482","Code","http://www.cdisc.org","Code_309","Millimole per Liter","C64387"
"2023-12-15","ebd0d959-35e4-480a-b898-bdf0d7d1018c","Code","http://www.cdisc.org","Code_310","Molarity Unit","C64567"
"2023-12-15","0cff3190-503f-447b-b511-f758b8b4db74","Code","http://www.cdisc.org","Code_311","Biospecimen Type","C70713"
"2023-12-15","eb613b24-6f32-4cab-bbd3-6f824c9136f3","Code","http://www.cdisc.org","Code_312","No","C49487"
"2023-12-15","b475c8db-ed0a-461a-8ae1-0520dec054df","Code","http://www.cdisc.org","Code_313","Yes","C49488"
"2023-12-15","4ae6c46b-9e1e-4b2f-8a15-8e81933c0362","Code","http://www.cdisc.org","Code_314","Laboratory Test Fasting Status","C83309"
"2023-12-15","97585daf-8686-4218-b365-32f2525e17c1","Code","http://www.cdisc.org","Code_315","K","C64853"
"2023-12-15","e4973df5-72cb-4df5-9458-a369543d6543","Code","http://www.cdisc.org","Code_316","SODIUM","C64809"
"2023-12-15","cde47dd5-9f77-4261-a5c9-1c6742b84782","Code","http://www.cdisc.org","Code_317","Laboratory Test Result","C36292"
"2023-12-15","1a60f0a4-ca0e-4160-8eb2-a5d703f3647e","Code","http://www.cdisc.org","Code_318","Milliequivalent per Liter","C67474"
"2023-12-15","1d47424f-4929-4521-a6eb-6c4e26ce06d8","Code","http://www.cdisc.org","Code_319","Milliequivalent per Deciliter","C67473"
"2023-12-15","c928cbf4-a0e8-4176-99ff-01f57cef51bb","Code","http://www.cdisc.org","Code_320","Millimole per Liter","C64387"
"2023-12-15","57b6b996-f5ab-4e3e-be70-0cc522e3baef","Code","http://www.cdisc.org","Code_321","Molarity Unit","C64567"
"2023-12-15","5ee90057-b737-4c0c-894a-ccfe17321e91","Code","http://www.cdisc.org","Code_322","Biospecimen Type","C70713"
"2023-12-15","d912dd25-d616-4fcc-952d-94777be110b4","Code","http://www.cdisc.org","Code_323","No","C49487"
"2023-12-15","5e7559b2-2728-452a-8019-2598ba8cddcb","Code","http://www.cdisc.org","Code_324","Yes","C49488"
"2023-12-15","1b230729-114e-4a37-b203-db00fa160f93","Code","http://www.cdisc.org","Code_325","Laboratory Test Fasting Status","C83309"
"2023-12-15","3c5484e8-7142-46d9-b9ef-78c3cafcdabc","Code","http://www.cdisc.org","Code_326","SODIUM","C64809"
"2023-12-15","931c1cb9-9432-408b-a141-0b2a7e683dda","Code","http://www.cdisc.org","Code_327","SYSBP","C25298"
"2023-12-15","cdc456c1-2732-4db6-bc8f-cea305034ae0","Code","http://www.cdisc.org","Code_328","Clinical Test Result","C77140"
"2023-12-15","32912017-34cd-4bfc-b9f3-312befe937da","Code","http://www.cdisc.org","Code_329","Unit of Pressure","C49669"
"2023-12-15","1b3f9cfa-b114-49d2-a244-0e120424062b","Code","http://www.cdisc.org","Code_330","Sitting","C62122"
"2023-12-15","f8cd5d24-9559-46c4-a261-dc65608a1933","Code","http://www.cdisc.org","Code_331","Standing","C62166"
"2023-12-15","9140cb91-30de-49e6-bcf8-43a0c12ec1db","Code","http://www.cdisc.org","Code_332","Supine Position","C62167"
"2023-12-15","3782c0cf-3ebe-4575-bc49-b9325266fe8c","Code","http://www.cdisc.org","Code_333","Body Position","C62164"
"2023-12-15","e4ede2d7-4495-486f-8ed9-c841cdc5bb4e","Code","http://www.cdisc.org","Code_334","Brachial Artery","C12681"
"2023-12-15","86af499d-18a2-4d57-b2db-553afe4599a4","Code","http://www.cdisc.org","Code_335","Common Carotid Artery","C12687"
"2023-12-15","ae33468c-8773-4b90-9a37-7157d3df41f5","Code","http://www.cdisc.org","Code_336","Dorsalis Pedis Artery","C32478"
"2023-12-15","e49984fb-736b-460b-bfde-f80dd90d42f0","Code","http://www.cdisc.org","Code_337","Femoral Artery","C12715"
"2023-12-15","ca9b5f03-d3d0-4bab-97d2-cf6d63146e26","Code","http://www.cdisc.org","Code_338","Radial Artery","C12838"
"2023-12-15","283aae3e-0f4b-4282-b07d-633c4913a763","Code","http://www.cdisc.org","Code_339","Anatomic Site","C13717"
"2023-12-15","d07df248-573c-4c7a-9f65-46845e9a8ca5","Code","http://www.cdisc.org","Code_340","Left","C25229"
"2023-12-15","e4300175-1d1f-4094-a5cc-bf081a41d061","Code","http://www.cdisc.org","Code_341","Right","C25228"
"2023-12-15","a80de991-5059-4d1d-962a-a05fd772b773","Code","http://www.cdisc.org","Code_342","Laterality","C25185"
"2023-12-15","d360f6d8-dfbd-4234-8ffe-7211ab463acb","Code","http://www.cdisc.org","Code_343","SYSBP","C25298"
"2023-12-15","a0034171-3135-4ebe-9c45-5dea453b0f07","Code","http://www.cdisc.org","Code_344","DIABP","C25299"
"2023-12-15","b773c0fd-160b-4980-a54d-fb27428dd36a","Code","http://www.cdisc.org","Code_345","Clinical Test Result","C77140"
"2023-12-15","8946748b-1d8c-458c-9608-98742c37404d","Code","http://www.cdisc.org","Code_346","Unit of Pressure","C49669"
"2023-12-15","283b2a42-ed61-4fde-a027-3bed6e03ea56","Code","http://www.cdisc.org","Code_347","Sitting","C62122"
"2023-12-15","46621b96-1644-4225-b39c-2521946fe888","Code","http://www.cdisc.org","Code_348","Standing","C62166"
"2023-12-15","5e98c19f-8ba1-4324-afe5-eec0349c3dd4","Code","http://www.cdisc.org","Code_349","Supine Position","C62167"
"2023-12-15","ad71aa81-16b6-43e1-867b-6a48a9f5be89","Code","http://www.cdisc.org","Code_350","Body Position","C62164"
"2023-12-15","6256eacb-f1d6-4870-9642-184723ec704c","Code","http://www.cdisc.org","Code_351","Brachial Artery","C12681"
"2023-12-15","826eba4d-8c41-4da5-b61d-1d4d7b2e259c","Code","http://www.cdisc.org","Code_352","Common Carotid Artery","C12687"
"2023-12-15","df274547-36d9-4beb-801c-3d3b692a6b16","Code","http://www.cdisc.org","Code_353","Dorsalis Pedis Artery","C32478"
"2023-12-15","f18a8a11-74a7-4132-97b8-81696f5edd02","Code","http://www.cdisc.org","Code_354","Femoral Artery","C12715"
"2023-12-15","cc86d287-6f85-4180-8b06-6e14ef36a942","Code","http://www.cdisc.org","Code_355","Radial Artery","C12838"
"2023-12-15","69fba89f-4e66-49a2-80f2-6525da2034f5","Code","http://www.cdisc.org","Code_356","Anatomic Site","C13717"
"2023-12-15","e53838e3-9907-41a4-ad00-94f309dd74b0","Code","http://www.cdisc.org","Code_357","Left","C25229"
"2023-12-15","e13d2a04-8c24-43ed-affa-7e33781de92f","Code","http://www.cdisc.org","Code_358","Right","C25228"
"2023-12-15","f8005548-9f60-41c9-a419-a5a024cc7b87","Code","http://www.cdisc.org","Code_359","Laterality","C25185"
"2023-12-15","1f1138c2-a05d-44a6-baf6-57849c84504e","Code","http://www.cdisc.org","Code_360","DIABP","C25299"
"2023-12-15","6ccef606-1667-4352-87e3-8b8c5d0e02c3","Code","http://www.cdisc.org","Code_361","HR","C49677"
"2023-12-15","ba5443c6-ecbb-447e-a31f-ea33718f0aa5","Code","http://www.cdisc.org","Code_362","Clinical Test Result","C77140"
"2023-12-15","bb6c2071-14ee-4361-9150-30a6a9e49739","Code","http://www.cdisc.org","Code_363","Count per Minute","C73688"
"2023-12-15","fb811f6b-a23f-48d7-bc82-f3d3625eb9cf","Code","http://www.cdisc.org","Code_364","Sitting","C62122"
"2023-12-15","0262f8ff-da3f-4a93-b33f-0e1315526a50","Code","http://www.cdisc.org","Code_365","Standing","C62166"
"2023-12-15","7ae676cd-3510-449d-8aad-75ff77abb5ca","Code","http://www.cdisc.org","Code_366","Supine Position","C62167"
"2023-12-15","512db1d7-199f-4126-bb93-98f91a6d3e41","Code","http://www.cdisc.org","Code_367","Body Position","C62164"
"2023-12-15","5c69083c-89b6-4080-9d80-afbb49680d0c","Code","http://www.cdisc.org","Code_368","Brachial Artery","C12681"
"2023-12-15","0db5da6a-0caa-4d88-abe0-74597afed579","Code","http://www.cdisc.org","Code_369","Common Carotid Artery","C12687"
"2023-12-15","8561a6c5-6e95-4351-91ab-29895d61b4af","Code","http://www.cdisc.org","Code_370","Dorsalis Pedis Artery","C32478"
"2023-12-15","765ec328-8093-49cd-86cf-c75c0b8732c7","Code","http://www.cdisc.org","Code_371","Femoral Artery","C12715"
"2023-12-15","cfe9158b-1f9b-4c9f-b236-aa43039ac4b0","Code","http://www.cdisc.org","Code_372","Radial Artery","C12838"
"2023-12-15","fb82d5e2-dfa9-4b50-8c1f-7e4c1caa99a9","Code","http://www.cdisc.org","Code_373","Anatomic Site","C13717"
"2023-12-15","1da14587-7bdc-497b-83cc-49bb668d5a82","Code","http://www.cdisc.org","Code_374","Left","C25229"
"2023-12-15","c05ec333-30d8-4e63-9b09-93da7c1fce75","Code","http://www.cdisc.org","Code_375","Right","C25228"
"2023-12-15","e694c3aa-1283-4ae6-aad5-5914e14481a1","Code","http://www.cdisc.org","Code_376","Laterality","C25185"
"2023-12-15","a7edd451-2240-40c2-b4e7-014254bf9c84","Code","http://www.cdisc.org","Code_377","HR","C49677"
