"decode","instanceType","uuid:ID","id","codeSystem","code","codeSystemVersion"
"Disabling Adverse Event","Code","e238deac-3a82-48b3-a695-2b7c3d7dda5d","Code_169","http://www.cdisc.org","C113380","2023-12-15"
"No","Code","e5e0b3ad-216f-4b24-ae4f-81f3fc6d6c32","Code_170","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","ada0d1b7-231f-4d2d-a613-8a6ae86dada5","Code_171","http://www.cdisc.org","C49488","2023-12-15"
"Death Related to Adverse Event","Code","88437577-e4e7-4adf-b521-ebb1644e3ead","Code_172","http://www.cdisc.org","C48275","2023-12-15"
"No","Code","ef1983a0-5d70-4c56-866d-f41b37400e06","Code_173","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","531c46c4-ffae-4d03-90d3-47bc8a4f73a0","Code_174","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event associated with Hospitalization","Code","b61c56c5-98e3-4abd-bcc7-89ccff37b892","Code_175","http://www.cdisc.org","C83052","2023-12-15"
"No","Code","abb2f929-df54-4429-8b7d-6d68acacc376","Code_176","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","2c4d69f3-c4e5-4e61-a982-84b7759031a6","Code_177","http://www.cdisc.org","C49488","2023-12-15"
"Life Threatening Adverse Event","Code","4ca1b1a8-7508-412d-a869-a3c1aac16230","Code_178","http://www.cdisc.org","C84266","2023-12-15"
"No","Code","62bf1a63-81ce-4aa5-89fc-fb8fa6bfd4d3","Code_179","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","2b6b1dfe-8167-4fb6-aac2-b217293d5f7f","Code_180","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Occurred with Overdose","Code","85f41e60-f6a4-4a29-b1ef-9434069e379e","Code_181","http://www.cdisc.org","C83214","2023-12-15"
"No","Code","88287775-6275-42bd-983f-4afaa1262835","Code_182","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","7c0d979d-d320-4fb1-8c17-dd3deeb97590","Code_183","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Associated with Serious Medical Event","Code","0408e35d-1a14-4a90-92f1-18d75daf53f8","Code_184","http://www.cdisc.org","C83053","2023-12-15"
"No","Code","84070346-d004-4d79-8166-c3fffc8238f4","Code_185","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","7eac004e-a5e5-407e-bb97-3dd6fb0e0347","Code_186","http://www.cdisc.org","C49488","2023-12-15"
"Adverse Event Concomitant Treatment","Code","d72dee20-e500-47c7-86f9-881809095d0f","Code_187","http://www.cdisc.org","C83199","2023-12-15"
"Adverse Event Start Date Time","Code","56b03249-325a-442f-be71-eaa3109ca358","Code_188","http://www.cdisc.org","C83215","2023-12-15"
"Adverse Event End Date Time","Code","a0975ea2-7fdc-4e75-ad47-090868adb37c","Code_189","http://www.cdisc.org","C83201","2023-12-15"
"Solicited Adverse Event","Code","3f83ca9d-a199-4b15-a1b3-54fd391e6544","Code_190","http://www.cdisc.org","C179175","2023-12-15"
"SYSBP","Code","bc6fcda4-86db-4a5b-b833-5e9fc5fead9d","Code_191","http://www.cdisc.org","C25298","2023-12-15"
"Clinical Test Result","Code","20b17c85-10c8-4f11-938c-01b882b9e29e","Code_192","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","48421899-f595-44b4-8258-6ed98b1fc05e","Code_193","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","dd0d4c73-d1c7-46b9-a342-f0520c29e4c9","Code_194","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","ab7a4df4-6fa8-4ae1-998f-aef8bc6554dc","Code_195","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","8870672c-256c-45bb-8f55-1563a6b5cf43","Code_196","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","7f139c1f-0849-4fda-800e-0cdb03240448","Code_197","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","8039b516-5368-4be0-80d2-02663438bed3","Code_198","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","d32d63fd-136c-45e7-b083-3428f4a5eb1c","Code_199","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","52cc8d0b-eb5b-45b1-8200-5b543bff2bc7","Code_200","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","bbb6e30d-8ab5-4f2f-93da-9d0829188d6a","Code_201","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","af21a527-2bc7-4f13-996e-339ece615851","Code_202","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","436fbb53-3d52-4845-a763-af3b0e8d88eb","Code_203","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","d4751159-35f2-4c07-b94d-359daeef8eab","Code_204","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","8ffe6486-9110-4dde-940d-4a2a29562f51","Code_205","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","eac914c0-fe6f-40cc-9745-5bb0bfc26111","Code_206","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","6f323dd7-cb6c-4d3a-a608-b897705dc0dd","Code_207","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","343cd919-1293-4e2b-b33f-32aaad57c521","Code_208","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","9e34c38d-cfd5-4050-a527-22b3f66de6e4","Code_209","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","63458c8d-c220-44d5-ae2d-c2b913483165","Code_210","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","cc1737a9-71af-4565-9221-bed638e9852f","Code_211","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","81ad5151-690d-4b2c-bda7-d5f2428e6d23","Code_212","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","a0c82571-1c8a-4ba2-b34d-d79a787ecb1c","Code_213","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","a68b01f4-ab49-4794-b180-45e3de2f0e62","Code_214","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","e386a96d-c7b6-4b79-a4c9-8accaf329dcd","Code_215","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","04629de5-5d00-48cf-8d1e-6af951ce39e2","Code_216","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","256e7edd-ed36-4c81-9ccd-f6b954eac408","Code_217","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","48ddf6e9-c4d5-41cd-91a1-3db8423c468c","Code_218","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","349ab2da-1c9c-4cdc-8819-832c60a6f160","Code_219","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","0e44aa4a-97c4-4547-9a46-79bfd4887d48","Code_220","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","8b711c77-e8f7-484e-a76d-1b8bf3d59a42","Code_221","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","6734dc60-4e72-4e5c-91da-cb566f6b0f3b","Code_222","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","77776e31-9fcf-426b-81be-5cc1cd11b348","Code_223","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","236393e7-d548-4a29-9f39-5e43e4293943","Code_224","http://www.cdisc.org","C25299","2023-12-15"
"TEMP","Code","14cfaa70-3f7a-4eb3-9581-29efe084f122","Code_225","http://www.cdisc.org","C174446","2023-12-15"
"Clinical Test Result","Code","f418bcf6-7f94-4301-bf02-e0add7eb0cbd","Code_226","http://www.cdisc.org","C77140","2023-12-15"
"Degree Celsius","Code","860d51a8-292d-4880-9f73-20c6ef21c3fc","Code_227","http://www.cdisc.org","C42559","2023-12-15"
"Degree Fahrenheit","Code","358d94c6-d8e6-405d-a9a2-37afee59c872","Code_228","http://www.cdisc.org","C44277","2023-12-15"
"Kelvin","Code","568e892b-4984-43d8-b392-63c3940d2bc5","Code_229","http://www.cdisc.org","C42537","2023-12-15"
"Unit of Temperature","Code","4fbccdee-581c-4ddf-a5a3-699767f76fc4","Code_230","http://www.cdisc.org","C44276","2023-12-15"
"Axilla","Code","ed9b2132-a280-47d0-ab62-db7b419ed771","Code_231","http://www.cdisc.org","C12674","2023-12-15"
"Ear","Code","84382933-40d0-430c-bd2d-2107f2266e6b","Code_232","http://www.cdisc.org","C12394","2023-12-15"
"Forehead","Code","bc3f0c34-20f8-4445-b978-d31367a0505d","Code_233","http://www.cdisc.org","C89803","2023-12-15"
"Oral Cavity","Code","42b11a87-0e43-47bd-8d31-2680248da1ca","Code_234","http://www.cdisc.org","C12421","2023-12-15"
"Rectum","Code","2e5eb0a6-9045-492a-8abe-baa5254d9834","Code_235","http://www.cdisc.org","C12390","2023-12-15"
"Anatomic Site","Code","11610675-a780-4c31-8602-1df19af466e2","Code_236","http://www.cdisc.org","C13717","2023-12-15"
"TEMP","Code","d7851336-1717-4814-bc24-4761a86bd112","Code_237","http://www.cdisc.org","C174446","2023-12-15"
"WEIGHT","Code","4cebe93b-e449-4e8c-97c2-8216d7555456","Code_238","http://www.cdisc.org","C25208","2023-12-15"
"Clinical Test Result","Code","06e55609-acc4-470a-800f-6cfac7c1ba96","Code_239","http://www.cdisc.org","C77140","2023-12-15"
"Pound","Code","784007ec-8437-4aa0-9248-7f5f0c708038","Code_240","http://www.cdisc.org","C48531","2023-12-15"
"Gram","Code","435e6215-6e47-4281-ab90-15dff7e63b91","Code_241","http://www.cdisc.org","C48155","2023-12-15"
"Kilogram","Code","38b68622-44c7-4f60-9017-6c57378bc3a9","Code_242","http://www.cdisc.org","C28252","2023-12-15"
"Unit of Weight","Code","d2884762-933d-4a51-9ba3-ad48393272b6","Code_243","http://www.cdisc.org","C48208","2023-12-15"
"WEIGHT","Code","ecdac05e-8819-4f23-a6f5-d1d408d05480","Code_244","http://www.cdisc.org","C25208","2023-12-15"
"HEIGHT","Code","b40c224a-c187-4534-8744-1b102cb9e998","Code_245","http://www.cdisc.org","C25347","2023-12-15"
"Clinical Test Result","Code","77ad017f-bfca-4cd9-a9f6-3ff498389e15","Code_246","http://www.cdisc.org","C77140","2023-12-15"
"Centimeter","Code","ac6edb14-3b46-414a-add3-007e80b890c7","Code_247","http://www.cdisc.org","C49668","2023-12-15"
"Inch","Code","eb459ccd-98fb-402d-b41c-45b56a772f87","Code_248","http://www.cdisc.org","C48500","2023-12-15"
"Meter","Code","1e82fe20-7074-412f-91bc-1b2d49144c9b","Code_249","http://www.cdisc.org","C41139","2023-12-15"
"Unit of Height","Code","d1d86f28-d6ec-4265-9a45-71a7206d89c1","Code_250","http://www.cdisc.org","C168688","2023-12-15"
"HEIGHT","Code","fe359edb-c073-4c50-89b8-3fa1540ed4a0","Code_251","http://www.cdisc.org","C25347","2023-12-15"
"ALT","Code","831cae38-4620-4114-9c3c-8e495eb5722c","Code_252","http://www.cdisc.org","C64433","2023-12-15"
"Laboratory Test Result","Code","f73416bf-c0ef-4b05-b84f-3f83af872543","Code_253","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","918a6dc9-3d71-430a-9a37-2bee89e8a12b","Code_254","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","f53d4573-673d-4d9a-8749-82d25abbac76","Code_255","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","5312d703-6664-48f3-b8d6-98bf5100bc9f","Code_256","http://www.cdisc.org","C67376","2023-12-15"
"Nanokatal per Liter","Code","ff7cf9f2-255c-4005-8edb-4a4324d2b84e","Code_257","http://www.cdisc.org","C70510","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","a455f607-a7f9-4281-b221-84597cd2cdad","Code_258","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","987ec9a4-f935-4aa5-92e3-b96009b54abc","Code_259","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","6e3308bd-739b-4324-98fd-ce857cdca5a6","Code_260","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","e02adab1-d984-4c4b-bd9b-34ba0dcff9e9","Code_261","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","2eff9319-5eb4-48d1-8e4c-299ebdc8f879","Code_262","http://www.cdisc.org","C83309","2023-12-15"
"ALT","Code","2be9702a-c484-4dee-b13c-fb525b9f4942","Code_263","http://www.cdisc.org","C64433","2023-12-15"
"ALB","Code","43e3909b-63b4-43ab-b30b-8c2c888b7f7d","Code_264","http://www.cdisc.org","C64431","2023-12-15"
"Laboratory Test Result","Code","5a114db9-a3f0-4fe3-9b68-935be3c19752","Code_265","http://www.cdisc.org","C36292","2023-12-15"
"Biospecimen Type","Code","3aeee586-c06d-4626-b19f-febaa7626ab0","Code_266","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","0d84d17d-329a-4475-b185-71c39a96404d","Code_267","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","0d6a64bd-7e64-41e6-ae94-539266adcf09","Code_268","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","62cfc20d-e21d-4022-96eb-8b952387e321","Code_269","http://www.cdisc.org","C83309","2023-12-15"
"ALB","Code","c8bfc211-498e-4b41-8396-7c7bb4f5b254","Code_270","http://www.cdisc.org","C64431","2023-12-15"
"ALP","Code","3883a992-d635-4434-b6f9-cf07444d1c25","Code_271","http://www.cdisc.org","C64432","2023-12-15"
"Laboratory Test Result","Code","6666f055-e214-4300-9279-cc4d1bd90453","Code_272","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","42f96b29-6bd9-46bc-9db7-0d8f3afdad6d","Code_273","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","b4b225f7-4fc3-445e-ae51-237020f16af9","Code_274","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","bf880719-b91b-4097-bc81-b40b890220bb","Code_275","http://www.cdisc.org","C67376","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","febaee4d-dac6-4fa0-8de8-692f56f29837","Code_276","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","64cb1aad-0f63-4495-8c02-b8536df33f89","Code_277","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","7906d691-d243-48af-a9c7-21bed5c249d1","Code_278","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","e416095f-2b4f-4fda-b533-e3a4c5df26d0","Code_279","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","4982a79a-6ff0-4941-b7bd-7a6953458afb","Code_280","http://www.cdisc.org","C83309","2023-12-15"
"ALP","Code","0b2db971-bc28-4cf2-a708-548da376ddc6","Code_281","http://www.cdisc.org","C64432","2023-12-15"
"AST","Code","57dbd7fc-ba8d-4404-8ec7-dfd2eb696c51","Code_282","http://www.cdisc.org","C64467","2023-12-15"
"Laboratory Test Result","Code","99678dd0-829e-4a10-bc69-0b766d2d0bdd","Code_283","http://www.cdisc.org","C36292","2023-12-15"
"Unit per Liter","Code","a7a7f3c5-541f-42ea-898b-f4734708d161","Code_284","http://www.cdisc.org","C67456","2023-12-15"
"Microkatal per Liter","Code","50a6d7c5-7347-4bba-9544-5d5849236c25","Code_285","http://www.cdisc.org","C67397","2023-12-15"
"International Unit per Liter","Code","6be5ed44-b3f5-421d-b84f-8008348b9e51","Code_286","http://www.cdisc.org","C67376","2023-12-15"
"Unit of Catalytic Activity Concentration","Code","4ea148a8-882b-4106-9028-2294e81ace40","Code_287","http://www.cdisc.org","C67365","2023-12-15"
"Biospecimen Type","Code","82bcec00-10e9-4580-9058-b3fd311f799a","Code_288","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","b73d6f92-fdc9-4780-9f98-e68a80d9da13","Code_289","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","ff14438e-f3de-44af-a0dd-17347315b7dd","Code_290","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","e9521823-d89e-4ec9-883b-a57f93c2aa91","Code_291","http://www.cdisc.org","C83309","2023-12-15"
"AST","Code","cdbd6164-fce6-47bb-ba27-e96d0598c36a","Code_292","http://www.cdisc.org","C64467","2023-12-15"
"CREAT","Code","82df978f-4354-4430-a820-e06ef33325d2","Code_293","http://www.cdisc.org","C64547","2023-12-15"
"Laboratory Test Result","Code","c2fc7b8e-e8e9-4b71-86ec-3379c0deb1e8","Code_294","http://www.cdisc.org","C36292","2023-12-15"
"Milligram per Deciliter","Code","ba2d12f1-527b-4254-a075-3d2f3f69888f","Code_295","http://www.cdisc.org","C67015","2023-12-15"
"Microgram per Milliliter","Code","356ef722-5580-423e-ada2-a0ff9096fb14","Code_296","http://www.cdisc.org","C64572","2023-12-15"
"Millimole per Liter","Code","12b1d9e8-1cf8-4317-ab8b-9c687bde9b25","Code_297","http://www.cdisc.org","C64387","2023-12-15"
"Micromole per Liter","Code","85e1ef93-83a3-49d9-a142-cb3ef959d8d3","Code_298","http://www.cdisc.org","C48508","2023-12-15"
"Unit of Concentration","Code","9b649960-8c12-423a-8ffa-5bd44f445e1f","Code_299","http://www.cdisc.org","C48207","2023-12-15"
"Biospecimen Type","Code","efe113d2-ce1e-43aa-96c2-0d756b99074f","Code_300","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","4cf7cd1e-9e7f-48e7-b055-8ff33a47970a","Code_301","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","e8c1c1c8-4037-4d8e-8845-e761d4a4480c","Code_302","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","3bff430c-912b-47f3-8f65-2d35e3009aa2","Code_303","http://www.cdisc.org","C83309","2023-12-15"
"CREAT","Code","fd347ed0-e6f9-4b5a-bd64-e1d99989afa9","Code_304","http://www.cdisc.org","C64547","2023-12-15"
"K","Code","1d151e44-d074-4ed6-af21-39b6d52f0517","Code_305","http://www.cdisc.org","C64853","2023-12-15"
"Laboratory Test Result","Code","b085afa0-a909-4471-8bdd-f1112e5e70d2","Code_306","http://www.cdisc.org","C36292","2023-12-15"
"Milliequivalent per Liter","Code","99bcc8c8-a5c5-4efe-9380-1c7c4bbd70ff","Code_307","http://www.cdisc.org","C67474","2023-12-15"
"Milliequivalent per Deciliter","Code","7ce97bed-47f9-4cb7-babc-313ca5f86848","Code_308","http://www.cdisc.org","C67473","2023-12-15"
"Millimole per Liter","Code","24aec21e-93e3-4f85-ae15-0b96ff0547fc","Code_309","http://www.cdisc.org","C64387","2023-12-15"
"Molarity Unit","Code","bcde8c09-2810-425a-9dac-2e40429352f6","Code_310","http://www.cdisc.org","C64567","2023-12-15"
"Biospecimen Type","Code","22cd92c1-123b-45bf-bff4-76ec17db2cab","Code_311","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","29166ca3-9ea2-4cf0-a788-d7a8c686ecae","Code_312","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","589bf6b0-0e26-407f-9add-a859e51c7d5b","Code_313","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","eb7081fd-58c9-47cf-ae7f-6a0e63fe25dd","Code_314","http://www.cdisc.org","C83309","2023-12-15"
"K","Code","45c1c2a7-a84b-4b9d-910f-bac7099c4dea","Code_315","http://www.cdisc.org","C64853","2023-12-15"
"SODIUM","Code","d912a190-983e-4117-9b11-5a6ca173dbc9","Code_316","http://www.cdisc.org","C64809","2023-12-15"
"Laboratory Test Result","Code","7d43e889-7498-48a1-ab7b-56c78bfacca0","Code_317","http://www.cdisc.org","C36292","2023-12-15"
"Milliequivalent per Liter","Code","5a7de88d-1fd1-49eb-9942-7fda6b5be4a3","Code_318","http://www.cdisc.org","C67474","2023-12-15"
"Milliequivalent per Deciliter","Code","e3a5b835-f6ae-440c-a896-a33913911362","Code_319","http://www.cdisc.org","C67473","2023-12-15"
"Millimole per Liter","Code","e27c9a20-696f-4744-817f-04bb581933bd","Code_320","http://www.cdisc.org","C64387","2023-12-15"
"Molarity Unit","Code","46c718b9-ff87-4e93-8842-a56f46c186d6","Code_321","http://www.cdisc.org","C64567","2023-12-15"
"Biospecimen Type","Code","e1659bb1-27fb-4382-afd6-ea3e2b89c1e1","Code_322","http://www.cdisc.org","C70713","2023-12-15"
"No","Code","8d671dae-d1e3-47f7-b690-b2733f9539c7","Code_323","http://www.cdisc.org","C49487","2023-12-15"
"Yes","Code","9c373364-7889-4d9c-b842-e9abea9120da","Code_324","http://www.cdisc.org","C49488","2023-12-15"
"Laboratory Test Fasting Status","Code","db18759a-4b59-4235-b06d-ec3ad29a799f","Code_325","http://www.cdisc.org","C83309","2023-12-15"
"SODIUM","Code","d28e925c-3e96-4484-8c33-5bf6ce22de63","Code_326","http://www.cdisc.org","C64809","2023-12-15"
"SYSBP","Code","f03de551-44d1-4b7f-8a68-c0f57a3a2929","Code_327","http://www.cdisc.org","C25298","2023-12-15"
"Clinical Test Result","Code","d9a477de-c2ec-400e-abbf-4e9931027408","Code_328","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","aa923eae-adfe-4cc0-af92-2e370cfc83e8","Code_329","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","1f3d780c-d328-41f2-8a16-58bbf1a52b84","Code_330","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","4b45c6c1-b230-4836-9fdd-e7201d8ca3d6","Code_331","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","99c1c637-4e60-4fd5-9541-b43ca94bdb62","Code_332","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","a7a32667-beb4-4fa9-8aa0-e8e7749ea663","Code_333","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","fd56fc3e-378d-40f6-bf8f-54feeadc98c7","Code_334","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","05eb1d57-777f-44aa-8058-6e27add40add","Code_335","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","e9ff5834-ff6e-4884-82c0-7e0155478ce6","Code_336","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","86f501cf-82c6-4a8c-b939-eaaf3fbba858","Code_337","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","1c64a36a-440b-4617-a53d-75687bb65169","Code_338","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","8e03591a-2d0a-49bd-a611-bdf7fd89ee50","Code_339","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","adb6b3ac-1e4e-455a-a597-0480cb80f9ba","Code_340","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","ac1f2770-bd6d-4faa-ae0c-48b6c407c4a4","Code_341","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","b53c50f4-672f-477a-91ad-613c8261318e","Code_342","http://www.cdisc.org","C25185","2023-12-15"
"SYSBP","Code","c2bd0e37-819d-49c0-a487-6a4ebf014ce4","Code_343","http://www.cdisc.org","C25298","2023-12-15"
"DIABP","Code","88ad2be5-2dc5-4558-a25f-a867a2f6dca9","Code_344","http://www.cdisc.org","C25299","2023-12-15"
"Clinical Test Result","Code","05776611-f9d2-4477-816e-67c3b32df7fd","Code_345","http://www.cdisc.org","C77140","2023-12-15"
"Unit of Pressure","Code","a1e72eaa-1715-420d-994d-756d4b3c820e","Code_346","http://www.cdisc.org","C49669","2023-12-15"
"Sitting","Code","75a2371c-0b1f-4ca0-a653-e41cc97c9d2c","Code_347","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","fefd7116-cfab-44e6-b040-831b046a49c6","Code_348","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","e79849ec-5e10-46f9-b84f-91f198d9a105","Code_349","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","fecf7e09-a7a8-4c3b-b270-94f583819f36","Code_350","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","a50085fa-61a1-48d7-89df-294437d06a20","Code_351","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","73951def-e039-4398-a5ba-1f44e251ced3","Code_352","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","18a35a81-157e-4b39-a4d0-0542ebd843e5","Code_353","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","86b50cf3-a330-4462-9be2-603ce4de1bce","Code_354","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","8dca7b3a-46c8-47e6-a6eb-7fcec5f75002","Code_355","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","31265f56-03f4-466c-b745-d6ad5f4bc15b","Code_356","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","5246a112-0b8e-4c24-acda-a5ec61a715d3","Code_357","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","3a2b5ba3-41b8-47e4-a90c-c6199c1076b2","Code_358","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","b99d0a05-2445-46d4-92af-e3bc34a8c751","Code_359","http://www.cdisc.org","C25185","2023-12-15"
"DIABP","Code","e1b970bd-9758-4033-bea0-edd9f493e53c","Code_360","http://www.cdisc.org","C25299","2023-12-15"
"HR","Code","62a0f1e4-12ec-436e-8f76-00d658a59a7b","Code_361","http://www.cdisc.org","C49677","2023-12-15"
"Clinical Test Result","Code","835e19c0-2ac2-4e32-a4ff-bcd4ae4c5618","Code_362","http://www.cdisc.org","C77140","2023-12-15"
"Count per Minute","Code","16a77b7e-5858-42f5-a2e9-8c8326b58e42","Code_363","http://www.cdisc.org","C73688","2023-12-15"
"Sitting","Code","78d5c7e8-3ac9-44f0-b1f3-886913ae3a48","Code_364","http://www.cdisc.org","C62122","2023-12-15"
"Standing","Code","052417e1-4400-4496-a5d8-41c8186394ec","Code_365","http://www.cdisc.org","C62166","2023-12-15"
"Supine Position","Code","258d7cd5-869e-4d7a-8df0-f2b5e7c98ecd","Code_366","http://www.cdisc.org","C62167","2023-12-15"
"Body Position","Code","1554ea10-5c06-4a01-9d46-38f91bd73c3c","Code_367","http://www.cdisc.org","C62164","2023-12-15"
"Brachial Artery","Code","b8ba0723-077f-4542-974f-3e055e39a722","Code_368","http://www.cdisc.org","C12681","2023-12-15"
"Common Carotid Artery","Code","d33acdeb-3b49-466e-bbbb-7e792a46f72e","Code_369","http://www.cdisc.org","C12687","2023-12-15"
"Dorsalis Pedis Artery","Code","32139812-46a0-4ff4-a6c6-f4f9f7ae14e4","Code_370","http://www.cdisc.org","C32478","2023-12-15"
"Femoral Artery","Code","9612a991-a25b-4241-90c2-204185326283","Code_371","http://www.cdisc.org","C12715","2023-12-15"
"Radial Artery","Code","07b22414-3416-412a-aaff-bc859588f9cd","Code_372","http://www.cdisc.org","C12838","2023-12-15"
"Anatomic Site","Code","1ac4f7a1-3bc7-43b9-9ba7-fe0bf5928128","Code_373","http://www.cdisc.org","C13717","2023-12-15"
"Left","Code","ee8d1c60-2472-4501-b91f-90568d262bd9","Code_374","http://www.cdisc.org","C25229","2023-12-15"
"Right","Code","7d785092-7db2-4427-89d6-f06b66826474","Code_375","http://www.cdisc.org","C25228","2023-12-15"
"Laterality","Code","17c74d17-064b-4614-93e5-62c18d664540","Code_376","http://www.cdisc.org","C25185","2023-12-15"
"HR","Code","20de3056-d7f6-406f-9618-a6be9c7a9be6","Code_377","http://www.cdisc.org","C49677","2023-12-15"
"SYSBP","Code","b537fc02-48c6-4002-8108-32e2706e9d79","Code_378","http://www.cdisc.org","C25298","2023-12-15"
